IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
9031,Batata balebika ifyakulya pakabale kabuta.,"Aba batata baleipika, fimo nabepika kale nababika napambali.",Cilemoneka kwati aba batata tabali meka uku bali pantu efyakulwa nafifula.,Balya bali kunuma bushe baleshitisha nangu baleshita ?,cilepala kwati balelolela ifyakulya ifi bataata baleipika.
9032,Kamwana kanakashi kalebika amaboko yakakwe mumenshi,Amenshi kabikilemo amaboko yalemoneka ayalmaba sana ,"eya mukwayi,eylo nakatemwa sana uku bika amaboko.",Ayamenshi tayelemoneka bwino ukwangasha yalinefiko sana.,abana abanono balitemwa ukwangasha amenshi saana.
9033,Mulumendo nayiminina elyo tafyele insalu yakumulu.,Apa emekene aleimbila abantu nomba ifili mumukoshi yakwe katwishi ngafinshi ,cilemoneka kwati ni suit ne toloshi afwele.,"Eyamukwai, panshi pali umulumendo nomu kashana balenda balemoneka balefuma ukuya kung'anda .",eya mukwai kabili cilepalakwati uyu uuleimba alefwaya impiya.
9034,Umwaice alebutuka mubali yamumana.,Uku kumenshi ali alifye eka takuli abafyashi nangula umuntu ulionse ukumumona ,Cilemoneka kwati uyu mwaice teti abe eka ukumumana.,Limbi abafyashi bakwe nangula abanakwe balikunuma.,tecisuma umwana umunono ukuya kumumana.
9035,Bashikulu nabeminina kutanshi yacikulwa nekonto.,Kunuma yabo kuli utushimbi tuli muma shop twakushitisha ,Cilepala kwati aba bashikulu balelolela motoka.,"Ulu bemekene ukulolela motoka, nababika ukuboko mwitumba kumbi nabekata inkonto.","elyo kabili cilepala kwati kale beminine apa balelolela motoka, kwati nabanaka."
9036,Bantu babili baleyenda mubali yacikulwa.,"Nabamo nabemakana na trolly mukati muli ifyakufwala, balemoneka tabakwata ing'anda. ",Limbi balepita fye apa pa cikulwa.,Bushe? Pantu nabakwata na cup kumoboko kwati balenwa tea.,cilepala kwatitabakwata inganda bekalafye mumisebo.
9037,"Imbwa iletoloka,elyo nafumwa ululimi panse.",Ifumine pamaloba elo pali naka kalulu kakubumba,Nshi iyi imbwa ileyangala naka kalulu wakubumba?,Aweh iyi kuli efyo yabutuka nangu abaipepeka epo yaciba.,"eya mukwai, imbwa ine ilemoneka naikwata insansa saana. "
9038,"Bantu batatu nabekala pacipelwa,cilemensha.",Icipuna bekelepo caba ngamotoka ici cilenda namalaiti ,Cilemoneka calaba sungulusha  nakubatwala straight?,"Cilebatwala straight kuli kumbi ekobalaya fika naco, babapokelele.",aba bantu nabatemwa ukusangwa apa panende iyi.
9039,Batata baleteya umwangalo mwa golf.,Nabemya ukuboko ukutila bome ka bola kengile muka lindi.,Cilemoneka kwati aba batata balilishiba saana ubu mwangalo.,Sana fye. Ukubali kuli ifimuti sana tapalemoneka nencende iyikulu ,amangalo ya golf yasuma saana umuntu ngalishiba saana.
9040,"Umulumendo nakwata cup kuminwe yakwe, elyo alelandishana namukashana nakwata tray ya ma watermelon. ",Uyu mulumendo kuli ifisuma efyo ebele umukashana efilengele asekelele umusango uyu ,Cilemoneka kwati bale mweba ilyashi lwacitemwiko.,Kutiyaba pantu nokuboko kwamulumendo nakupita kunuma yakuboko kwamu kashana.,elyo kabili cilemoneka kwati aba bantu baliba pamo.
9041,"Ibumba yabantu ileyenda, umbi umulumendo Alelanda pa phone, elyo mulumendo umo ekele pakapuna.","Apa bali abengi balelanda pama phoni nishi balenda, balemonekafye bizeh bonse",efyo cilemoneka kwati kuli efyo balefwaya uku cita.,Ifwile balimu town aba bantu. Kumbali kuci gate ya green nabakobekao ifinitu fyaku shitisha .,kuti kwaba nabengafwaya ukushita ifi bakobeke uku.
9042,"Imbwa iyafita ilebutuka, cilepa pali cintu ilebutusha.","Naibutuka ulubilo sana akanwa nakesuka, ifwile kuli eco ilebutuka icishinka ",Bushe cishi cingalenga imbwa ukubutuka ubusangoso?,"Iyi imbwa nabaipepeka pafyo yacilacita, kumenso ilinomwenso sana.",limbi pali efyo yacisenda pakuti baipepeke.
9043,"Abantu batatu bali kumenshi, elyo ekobabika amabwato.","Epo kapelele akashila aka, pali akamuti akatali pakali pama  bwato.",Cilemoneka kwati aba batata kuli efyo balefwaya.,Bamo batata nabemakana baleloba nesabi beka.,eya mukwai batata aba bamo baleloba isabi.
9044,"Umulumendo alebutuka mumusebo, elyo abantu balemutamba.","Uyu mulumendo afwile tali eka, ukumwena kucipampa cili pansalu yakumulu ",Nishi abanakwe nabashala kunumba saana.,Kutiyaba nabashala kunuma nangu balipantanshi uyu eu'shele kunuma sana.,Eyamukwai pantu cilepala nanaaka sana kumwena ku icinso cakwe uyu mulumendo.
9045,"Umulumendo alelisha fima drum set, elyo bashitata bambi bali kuntanshi yakwe.","Ifilimba alelisha umulumendo fikulu, bushe nikwisa uku engalalisha ifi?","Cilemoneka kwati uku kwala isa aba bantu ukubataba, kwati nikucende yafifwanku.",Eya cishinka. Nomba cimo icakulisha nababikamo amabwe mukati imo kunse yabili ukutila cipona.,"Bacibikamo Amabwe, cilepala kwati tecafina sana ici cine cakulisha."
9046,"Abantu bali pamenshi, elyo cila Muntu nebwato yakwe.",Elo bonse baleoba bwangu balemoneka aba bantu babombela pamenshi apa pene ,"Nishi aba bantu nibakaloba besabi,nagu Shani?","Aweh aba tabaleloba isabi, balifye pamo bwato ukushunguluka.","Eya mukwai , cilepala baleposakofye inshita ukushungulukako pa amenshi nebwato."
9047,"Banamayo bali mu kitchen, elyo balepekanya ifyakulya.",Iyi kicini balimo yakuncito yabo baleipikila abaleshita ,Elyo aba banamoyo bali shiba saana icinto.,"Sana fye, elo pamulu yamutwe wakwe pali imale ishingi nama cup kumbali.",eya mukwai ecilelangilila ukuti balishiba incito.
9048,"Bashitata nabafwala icintu Kucinso cabo, elyo akaice kalebalolesha.",Ici bafwele kumenso cintu abaice ngoyu ulelolesha nensana batemwa ukumoma ,"Elyo pakati pali na namoyo, cilemoneka kwati bali bonse.",Eya babibonse pantu ekufisamine umwana bafwile bafyashi bakwe.,eya mukwai cipaalile kwati baleangalafye.
9049,"Abalumendo babili balewamya umusebo,elyo balefumya snow.",Ulu balefumya iyi imfula yabuta bafwele insalu shimoshine ishabuta ,Cilemoneka kwati aba balumendo encito yabo.,Eya balesesha infula yabuta ukutila ishitima ilipanuma iseipite bwino kwabula ukujomba pakati.,eya mukwai pantu abantu mushitima kuti bafwa saana ngalyapona ishitima.
9050,Mulumendo nayikala alelya ifyakulwa pa tebulo.,"Uku ali kwakulila, elo munshi muli umulumendo ulelonga ifyakulya.",Elyo kunuma ya mulumendo ulelya kuli mukashana uli pa foni.,"Aweh bengi balimo umu umwakulila pantu, kulinaba ba shikulu abekele pamo nabamayo pe tebulo imo.",vgg
9051,"Imbwa ileseluka ulupili,elyo ilelolesha eko yafumine.",Kumakumbi nakubuta elo imbwa iyi ilemoneka kwati kuli efyo ilefwaya ,"Nangu kuli efyo yacilapepeka, elyo yalibwelelamo.",Eya pantu teti ilepitanafye mukasuba. Ngakwakaba namabwe yalakaba so imbwa teti yendefye kwabuta ifyaku fwaya .,eya mukwai kabili cilemoneka kwati uku ili kutali saana
9052,"Ibumba lya bantu iletamba umulumendo Ali mucibansa , elyo aleteya bola.",Icibansa nacisula elo ayamangalo ya baseball ,"Elyo abantu nabafula saana, cilemoneka kwati ubu mwangalo busuma sana.",Busuma eico bafulile abakutamba. Abengi balomfwa bwino ukutamba elo bamo beshile muku mona ifyo abakwabo bateya.,elyo kabili umulumendo wine alishiba ukuteya efyo alemoneka.
9053,Ibumba yabantu naiminina elyo cilepala pali efyo balesefya.,Apo balesefya pali ama laiti ayengi sana napaka pancende bali ,Bushe aba bantu cilemoneka kwati balesefya ishi?,Tafishibikwe bwino ifyo balesefya pantu tafilemoneka bwino bwino ngafinshi mukwai.,"ifyakusefya fingi lelo teti twishibe,lelo aba bantu balemoneka nensansa cilepala fintu ifisuma balesefya."
9054,"Umukashana naikala panshi, elyo naiposa utumabuku mumulu.",Akabokoshi akwete mumaboko picture ilipo fimo nefyakufwala afwele uluekele panshi ,Cilemoneka kwati uyu mukashana alefwaya ukumona nga utuma book nga twaululuka mumulu.,Elo tumbi utukulu eutu akwete mumaboko yakwe ,eya mukwai cilepala kwati aletwangashafye.
9055,"Imbwa ilebutuka,elyo ili mu mfula yabuta.",Mumukoshi yambwa muli akasalu ukuba chain.,Iyi imbwa yalikwata abene kumwenafye ku insalu.,Nomba iyi imba yalipusanako sana nsfimoneka imbwa shimbi naipalako ka donkey ukulele.,eya mukwai imbwa shalipusaana lelo iyi imbwa ilemoneka yaliibelako.
9056,"Namayo aleyenda, uku alelolesha kunuma yakwe.",Uku aleya namayo niku cimbusu cabanakashi.,Cilemoneka kwati alefwaya ukumona inga kuli umuntu kunuma yakwe.,Ifi ifimbusu fyapanse elo fyakubonfya abantu bonse.,eya mukwai elyo kabili alemoneka kwati napamfiwa saana.
9057,Umulumendo naima mumulu na skate board yakwe.,Apa aletoloka na skateboard nipamatabo yapa barber yabene.,Limbi abene ba barber shop nabamusuminisha.,Nangu acifwayafye ukupitapo ifi fine kabili abalumendo bamo tabakwata mwenso.,eya uyu mulumendo cilepala kwati tabacimusuminisha iyo.
9058,Batata nomwana nabalala pa bed munga'nda.,Umwana tafwele insalu yakumulu elo nabamu fimba ubulo. ,Limbi nakukaba sana efyo tafyalile insalu yaku mulu.,Kuti yaba ifyofine. Apa kalele akamwana nakesula kukanwa apa kalelele.,eya cilepala nakukaba saana uku kuncende.
9059,Abalumendo bali mucibansa baleteya bola ya rugby.,"Apa bali abalumendo, bonse balilwila bola ukutila bengishe basepe abanabo.",Kufwile kuli abantu bale batamba elyo baleteya.,Eye bafwile ekobali. Abalumendo abali mucibanse babili nabaikoba amaboko umo alaifuna ukuboko.,amangalo ya rugby yalishupa saana abantu balaifwaya saana.
9060,"Umukashana naimanina, elyo aletamba amenshi.",Apa aletambila amenshi umukashana nepebwato ilesela.,"Elyo iyi iboti yikulu sana, cilemoneka kwati tali eka.",Aweh teti abe eya pe bwato ubukulu ifi.,eya mukwai elyo cilepala kwati natemwa ukusangwa mubwato ubu.
9061,Ama mashini yabili yalebomba icitinto.,"Icinto yalebomba ama machine aya, kuimba umushili noku fumya ilolba, ukutila bambe ukupanga icikulwa.",Elyo kunuma kuli na bantu baletamba ama mashini.,Kucikulwa kumbali kwama machini kuli amalembo yalekana lekana ,eya mukwai aya amalembo kutiyaba ni company iine iyipanga ifikulwa.
9062,Mukashana alebomba icitinto nesansa nafwala nefwakwicingilila.,Kunuma yakwe kuli ama gilashi ayaku bikamo ubwalwa ,Cilemoneka kwati uyu mwanakashi eko abomba uyu ali.,Eya cishinka eko abomba. Nama glove yakwe nayafita umulando wefyo alecita.,eya mukwai cilepala kwati alishiba saana incito.
9063,Umukashana aleyimba elyo balumendo balelisha ifilimba.,Apa baleimbila palemoneka nikunuma yama yanda .,Nishi abene bama yanda nabe shiba ifilicitika?,Nabeshiba pantu tapali wingaleka abantu balepanga icongo kunuma yanganda yabo.,eya mukwai cilepala kwati aba aba bantu bembila pamo.
9064,Umwana mukashana nalala elyo nakumbatila icola.,Uyu umwana afumine kusikulu. Afwile nanaka eicho alalile mu bus.,Katwishi nga bus tayamupetilishe epo afwile ukwikilila,Ilingi abama bus yakuma skulu yafisha apo ekala umwana so tayamu pitilishe.,eya mukwai ico cishinka abana abanono balabaposako amano saana.
9065,Abana abalumendo baleteya bola yaku molu.,Aba bana batatu bafwele insalu shimo shine umo afwele iyapusanako .,Cilemoneka kwati baleteya umwangalo mwakucifyana,Kunuma yabo kuli amaloba ayengi ayafita yafwili yamumbali yacibansa.,eya mukwai elyo kabili aba balumendo nabatemwa saana.
9066,Imbwa ile butuka mumpanga yeka elyo nayikwata intambo mumukoshi.,Mupanga ilebutuka umu muli inkuni ishingi sana.,Bushe iyi imbwa nayiluba nangu Shani?,Ifwile yacila shungulula mumpanga elo yatinapo cimo eku butuka uku nomba.,eya mukwai kabili ilemoneka iya mwenso.
9067,Ibumba ya bantu neyikala pa tupuna naba pepala pama tebulo.,Iyi ibumba ilesambilisha umwaku lisha violin.,Uyu mwanakashi uli kutanshi yabo ale moneka kwati alecinta ishi?,Alemoneka alebatungulula umwakuba lishila pamukumo nokukonka efyo bekata pakulisha,eya mukwai cilepala kwati violini ine yalishupa ukulisha.
9068,Mulumendo aleyangala naka boti kakumolu.,Apa aleangalila pali akakulwa akanono ngatatolweke bwino alepona .,Cilemoneka kwati ale sambilila fyaku cita.,Ifwile efyocili. Umu  ali mulemoneka nimunshi mwacikulwa.,eya mukwai ngataenshe bwino alapona uyu umulumendo.
9069,Umwaice ale peluka pa cimpelwa nesansa,Alepeluka eka elo kunbali kuli utumpelwa tumbi tubili tapali umuntu.,Cilepala kwati uku ali nikucende yakwa angalalila ko.,"Eko kwine ali, kunuma kuli nacimbi icakwangalilamo abaice.",eya mukwai alyo kabili natemwa saana ukupweluka.
9070,Umukashana nayikala panshi elyo amolu yali mumenshi.,Amenshi atekelemo amolu yalefuma kumu pipe uli pambali yacola cakwe.,Elyo nabika icola cakwe pamulu yalibwe,"Kuli amabwe ayengi sana ukuwine ali, shimo shikulu sana shimo shinono.", 
9071,Ibumba ya bantu ili kumaliketi ileshiita ifyakulya.,Uku kumaliketi baleshitisha ifyapusana muma stand yabo ayama tenti .,Elyo uku kumaliketi kwaliba sana bize kumwenafye kubantu.,"Nabantu bayako balitemwa ukubonfya injinga sana, nashisula mumusebo.",eya mukwai kuma liketi kulaya abantu abapusanapusana.
9072,Ibumba lya bantu ile butuka mumusebo nabantu mubali yamusembo.,Abalenda panshi bali nefipampa pama shati yabo bonse.,Bushe ifi ifipampa  fya ishi?,Fipampa fyampendwa yabo abalenda apa pamusebo.,eya mukwai abantu abali pamangalo yakubutuka balakwata amanamba pama nslau shabo.
9073,Mulumendo aleyimba nafwala naka sote.,"Apa emakene ukwimba kunuma yakwe kuli icakwimbilako nacimbi , necimuti icikulu.",Uyu mulumendo ali moneka kwati ale imiba eka?,Ifwile kuli abalemwafwa kunuma yakwe eico icakwimbila icilemoneka ,eya mukwai kabili cilemoneka umuntu alishiba ukwimba eco aleimbila umu muncende.
9074,Mulumendo nayikata aka muti ka tenesi.,Nafunga nekofi kukuboko kumbi. Alemoneka nasepa umunankwe.,Elyo uyu mulumendo natemwa sana ukusepa umunakwe.,Nabika nakantu kumutwe akakwikata imishishi shakwe ukutila shilaisa pamenso lulya aleteya.,eya mukwai kabili uyu muntu alishiba ukuteya saaana.
9075,Mulumendo alebutuka elyo tafyele insalu yaka mulu.,"Kumbali yakwe, kumo kuli umusungu umwanakashi kumbi kuli umulumendo. ",Bushe uyu mulumendo ale moneka kwati ale butuka ishi?,Ali pamangalo pamo nomwanakashi uli kumbali yakwe. Amangalo Aya yakubutuka.,eya mukwai elyo cilepala kwati baleangala bonse.
9076,Mulumendo aleyangala nakali boti kakumakasa.,"Aka akaku shelelapo pamenshi makasa nakekatilila kumo, kumbi ekete akatambo.",Cilepala kwati aletina ukupona efyo ekatele aka tambo.,"Aletina ifishinka. Pamulu kumbali imbi kuli abalumendo babili abalemuamba, baletota nokutota.",eya mukwai cilepala kwati aba abantu abali kumbali nabatemwa  ukutamba.
9077,Mwaiche nasusumana aleyangasha utamacapu panshi.,"Utu utuma kapu tulemoneka ukubuta kwati nalimo nababika ama kendulo, bushe efyo?",Efyo tulemoneka kwati twabakedulo alya ayakulu.,Bushe ayamakendulo baleyabikila inshi ? Kuli icila nangula icililo ?,cilemoneka kwati kuli icila kumwenafye nakumifwalile.
9078,mulumendo mwaice nayikala alelolosha muli telescope.,Uku ali umulumendo tali eka. Kuli abanakwe kumbali nabo nabasunsumana .,bushe cilemoneka kwati aba baice balecinta ishi.?,Aba baice balesanaga ifya kusukulu bali mutu bungwe ,eya mukwai kabili balemoneka ukwikatana saana.
9079,Mulumendo nayiminina elyo aleisha banjo,Apa alelisha banjo kuli ibumba yabantu ebo alelishila .,Cilemoneka kwati aleimba eylo kumbo alelisha banjo.,Kunuma yabo kumulu kuli amalaiti ayakulu yalesanika ukuti bamweneke kubantu.,eya mukwai elyo kabili cilemoneka kwatikuli icila.
9080,Batata nabeminina nafwala aka sote aka fita.,Apa bemanine batata balemoneka kuli ebo balelanda nabo ukumwena kufyo bemishe ukuboko .,Aba batata cilemoneka kwati bali kwisa?,Batata aba bali kumenshi bemekene ukuli iloba ,eya mukwai cilepala kwati nabatemwa saana ukusangwa uku kuncende.
9081,Bakashana babili nabekala panshi elyo balelanda.,Uyu ukwete imishishi shabuta alineci temwiko pacinso cakwe lulya balelanda.,Cilepala kwati nafiwama sana efyo balelanda.,"Sana, nabateka nefyola fyabo panshi ukutila bashimike bwino.",eya mukwai  balemoneka abatemwa saana.
9082,Ibumba lya bantu ileyenda panse mwiloba yabuta.,Ibumba yabantu iyi abengi bafwele insalu sha bulu. Bamo insalu shakumulu bamo ishakunshi.,Nshi iyi ibuma ya bantu ili moneka kwati ileya kwisa.?,Tapali nekobaleya balifye umuwine mucende nabafulishafye elo bonse balepitana.,eya mukwai abantu bene nabafula muncende iyi.
9083,Batata babili na namayo umo nabeminina balelanda.,Bamayo balemoneka ebalelanda elo batata aba balekutikafye.,"Eya mukwai, cilepala balelandishanya pali ilyashi limbi fye.",Kabili banamayo balitemwa noku londolola. Kunuma yabo kuli banamayo babili kumbali shapusana bonse babili nabemakana.,cilepala bana mayo aba nabakwata ilyasi ilikulu.
9084,Mulumendo nayikala pacipuna alelisha banjo.,Bushe uku alelishilila banjo yalwe nikwisa ?,Cilepala kwati uku alelishila banjo niku ng'anda eko akala.,Nanomba pantu nefyakufwala afwele filemoneka fyapanganda.,eya mukwai kabili cilepala kwati alitemwa ukulisha banjo iyi.
9085,Mwana mukashana nayiminina elyo natwika icintu pa mutwe..,Ifili pamutwe wakwe fisoso ifilina ifyani nama loba.,Cilemoneka kwati uyu mwaice acilawamwa.,Akakufwala afwele akakumulu naka bosoka ifwile kacibosoka uluntu acilawamya,eya mukwai elyo cilemoneka kwati nabomba saana umwaice uyu.
9086,Bana banakashi nabeminina kubali yacikulwa.,"Umo umaice umukashana nasunsumana, cifwile nanaka ukwimakana .",Nshi aba bantu baleya kwisa nagu kuli efyo balelolela?,"Aba bena tapali ekobaleya balelolela fye, pantu bemekenefye kumbali yacikulwa namaloba .",eya mukwai cilepala kwati balelolela ifintu ifikankala saana.
9087,umuntu alekwela ulupili nama boko.,Apa pamabwe alekwela uyu patali elo yakulu amabwe aya. ,Cilemoneka kwati uyu muntu alishiba saana.,Elo takwete nomwenso pantu ali eka takwete nentabo yakumwikata ngapona.,eya mukwai cilemoneka kwati alibelela uku kwela ulupili.
9088,Mulumendo nalosha umutwe panshi elyo amolu mumulu.,Nabika necimpompo kumutwe ukutila eicena apa aleshana nomutwe wakwe.,Cilemoneka kwati alelangisha intalanta yakwe.,Nanomba efyo alecita pantu abalemutamba nabongamya imitwe nensansa pafinso fyabo.,eya mukwai nabomfwa bwino elyo kabili umulumendo alemoneka alitemwa italanta lyakwe
9089,Ibumba lyamabantu nayi manina nesansa.,Baletamba nokukopa umulumendo uli pakati yabo. Afwile alishibikwa sana umulumendo uyu.,Uyu mulumendo nafwala naka sote aka fita.,Bambi abaume nababika umukashana pacipewa pabo ukutila atemba bwino,eya mukwai ico cishinka saana .
9090,Ibumba lyamabantu nayi manina kubali yacikulwa.,"Bamo apa nabafwala ngabamuma fyumu, bamo nefyakulisha elo bamo balelya.",Kuli nomwaice ubikile amaboko yakwe muma tumba.,Alemoneka aleposaka sana amano kufyo alemona nafimunfwisha bwino.,eya mukwai  balemoneka abatemwa saana.
9091,Umwana nayiminina elyo nayikata kuci libwe.,Uyu mwana uwimine mwanakashi. Pamulu yamabwe ekete pali icimuti .,Cilemoneka kwati kuti apona nga alekela kwilibwe,Kuti apona ifishinka pantu mwana sana uyu teti akwanishe ukwimakana eka.,eya mukwai uyu umwana munono saana teti akwanishe ukwimina eka.
9092,Banamoyo babili nabeminina kubali ya wire.,Baletota nensansa kufintu balemone ifilecitika mukati ,Bushe cilemoneka kwati finishi filimukati?,Ifilimukati tafilemoneka sana ifilemonekakofye masoja yemekene nama flag capwa.,eya mukwai cilemoneka kwati fisuma saana emulandu baletotela.
9093,Banamoyo babili baleyenda mumusebo nama umbrella.,Mumusebo umu ama umbrella yali yatatu. Imo ili namulumendo ulelanda nomukashana paci corner.,Cilemoneka kwati nakukaba sana efyo bakwatile ama umbrella.,Akasuba nakabala sana nefinshingwa fyabo filemoneka panshi.,eya mukwai uku kuntu nakukaba saana emulandu bakwatile ama unbrella.
9094,Imbwa nayikala pamulu yacilubi mu tv room.,Cimbi icilubi cili pambali yaiko nacilala panshi.,Iyi imbwa cilepala kwati nayifwa bwino ukulala pamulu yacilubi.,Ukunakilila kwacidoli ekwingalenga ukuti yunfwe bwino ukulalapo. Ilemoneka iletamba na TV.,eya mukwai imbwa ine ilemoneka  nayumfwa bwino.
9095,Ibumba lyabantu ileyanda mubali yamusembo.,Kumbali imbi mumusebo muli imyotoka ishingi. ,Cilepala kwati uyu musebo waliba bize saana.,Efyo capala. Ukomona nakasuba nakengila cungolo ici abantu nabenuka eifi wabesha busy umusebo.,eya mukwai umusebo ulaba bize mucungulo abantu elyo benuka kuma chito yabo.
9096,Imbwa ilimukati yaci tenti nayifumwa ululimi.,Icitenti nacikoba muka botolo nentambo ,Cilemoneka kwati iyi imbwa nayifwa sana ukukaba efyo ikalile mu citenti,Namangalo emo yali pantu imbwa shilangala sana mufintu ifyakwata apakwingila .,eya mukwai kabili imbwa ine ilemoneka naitemwa ukwikala mucitenti.
9097,Mukashana nayiminina elyo nafwala headsock.,Cipalile nakutalala sana ufu ali pantu nafwala ifyakaba sana .,Efyo cilemoneka kwati uku ali kwali talala sana.,Akali koti afwele nakakwata utuma love utalembeka nama color yapusana pusana.,eya mukwai efyoafwalile ifi fintu pantu nakukaba.
9098,Batata nabekala panshi pawinshi yacikulwa.,Kumbali yacibi kuli iluba yalimbwa isuma sana .,Elyo aba batata nabafwala inkoloko pakumoko,Pacinso balemoneka nabafika apatali nama tonontonkayo . ,eya mukwai efyo balemonekela ifi cipalile kwati baletontonkanyapo fimo.
9099,Mwaiche mulumendo aleyenda nakwata itayla.,Ili tayela emishe ipali neya njinga. Katwishi neko aleitwala.,Cilemoneka kwati uyu mwaice aleyangasha.,Ehe aleangashafye tapali neko engacitwala. Apo emakene palemoneka utushimbi kwati palesuka taletina noku ponenamo .,"awe iyo, ubaice abangalila mumisebo tabatina nokutina."
9100,Bashitata nabekala elyo balelolesha utukalulu pakapinga.,Batata nabafwala icakufwala cabuta elo imishishi nasho shalikashika.,Bushe uku bali batata kule moneka kwati nikwisa?,Uku nikunuma yanganda yabo eko babika ifitekwa fyabo. ,eya mukwai balemoneka kwati balifitemwa ifitekwa fyabo ifi.
9101,"abantu bali pa stage balelisha utumabanjo,elyo balelolesha pa mabuku.",Aba bene abali pa stage ebale tungulula ukutila abekele patu puna bakonkemo .,Kuntashi yabo kuli nama speaker yabili.,Aya ama speaker yale afwilisha ukuti baleumfwa efyo balecita.,eya mukwai ama speaker yalalenga iciunda ukumfwika kubantu abengi.
9102,Ibumba lyabantu lili pa stage ileshana.,Nefyakufwala bafwele bonse nafibeka sana sana ifyakunshi.,Elyo aba bantu balishaba saana uku Shaina.,Kabili intambi shabo shaba nefyaku shana apali ponse imibili shali belela.,eya mukwai intambi ishingi shilalenga abantu baishiba ukushana.
9103,"Bashitata na bamayo nabekala,elyo balebelenga amabuku.",Pambali pabo bonse pali ifyola fyabo. Kumbali yabamayo tecola fye ciliko kuli na cakwenseshamo umwana .,Bushe cilemoneka kwati aba bantu nkwisa uku bali?,Ukubekele abanakashi nabaume kulemoneka kwati nimunshila umwabafye aka benchi kakwikalapo abalefwaya.,eya mukwai cilepala kwati kuli nokobaleyangabafuma apa.
9104,Umukashana naiminina elyo nakwata icakukopelako muminwe yakwe.,"Apa alekopa nafwala icaku fimba kukanwa, nesalu afwele shabalya abanomba mucipatala .",Nshi cilemoneka kwati uyu mwanakashi abomba mucipatala.,Eya emo ababomba. Kunuma yakwe kuli umukashana uleputula amaluba nafwala nama glove kumaboko yakwe.,"eya mukwai eco afwalile ama glove aya, yaku icingililako ukuicena kumyunga yama flowers."
9105,Abalumendo bali mucibansa baleteya ibola.,"Cipalile tabalati ukwamba umulandu abali mucibanse bale yolola, bamo balenda elo nefitpuna tafilaisula.",Kulemoneka kwati aba bantu nabako kwisa.,"Muku traina fye, icilepapusha cakwebati tabafwele ngabantu abaletampa ukuteya bola.",cilepala kwati aba bantu bale traina fye.
9106,iyi Imbwa ilebutuka pa kapinga .,Iyi imbwa eletolekela akalibula aka red akali palunkoto,Nshi iyi ibumba ile tolokela akalibula aka red?,Aweh ilebutukilafye fimbi pantu amenso yaiko nayapitilila peluba iyi.,eya mukwai kabili cilemoneka kwati ilefwaisha ukuya uku kuntu ilebutukila.
9107,"Umulumendo naikala panshi,elyo pamulu yakwe palifiliwe fikulu fikulu sana.",Uyu umulumendo takwata umwenso pantu ifimalibwe ifi kuti fyapona panshita iliyonse .,Bushe uyu mulumendo ale moneka kwati nikwisa uku ali?,"Nimumpanga umu emo ali umulumendo uyu. Ifikuli ifimabwe ifikulu, akamana teti kabe apatali.","eya mukwai, elyo kabili cilemoneka kwati aliibelela ukusangwa kumabwe, eco taletinina."
9108,"Abantu batatu nabeminina elyo balekopa amenshi, elo babili nabemininafye.",Aba babili abalumendo abashintilile kumbali yebwato nabaikumbata lulya umukashana alebakopa .,Elyo aba bantu nabafwala nefyampepo.,Nakutalala uku bali. Amakumbi nayafita takulipo nakasuba emulandu bafwalile.,eya mukwai elyo kabili cilepala kwati balefwaya uku kopwa saana.
9109,"Umulumendo natoloka mumulu na Honda , elyo naikata na kuboko kumo.",Apa ali alelanga italanta engacita pakwensha honda ,Bushe apa alelangisha intalanta pali abantu.,Tapalemoneka kwati pali abantu apa umulandu palemoneka nipanshila fye.,"eya mukwai nomba iyi imyensesha ilemoneka kwati pali ebo alelanga ukuti bomfwe bwino, nangula aleangalafye umwine."
9110,"Abalumendo abali four balelisha Amabanjo, elyo umo aleimba.","Ifilimba ifili apa fikulu sana, elyo kuli fimbi kuntanshi, fimbi kunuma.",Bushe aba balumendo cilepala kwati bali kwisa uku?,"Uku bali niku cila baleimbila abantu, elo tecila capanse ici.",eya mukwai kabili cilepala kwati balelisha ifilimba ukutila babapeleko impiya.
9111,utubaice tunakashi tubili natukala panshi.,Akamukulu nakapela kiss pampumi yakaice ,Elyo utu tabaice tatufyle insapato kumakasa,"Ifwile tatufwele umulandu tufumine munganda, pantu apa twikele palemoneka nimupepi napamwinshi.",eya mukwai elyo kabili cilemoneka utubaice utu natumfwa bwino saana. 
9112,"Umukashana alelolesha panshi, elyo panshi palemoneka kwati nabikapo ifyakufwala pakuyensha honda.","Apa emakene ukulolesha panshi, cipalile kuli efyo amwena nagula efyo alefwaya.",Elyo kutanshi yakwe kuli icikulwa.,Pacikulwa apa pene palemoneka icinshingwa camu lumendo uwimakene naka tebulo pambali yakwe.,eya mukwai cilepala kuli umulumendo uwimaninekumbali.
9113,"Inama ilebutuka, elyo ili mumpanga.",Nayongama umukoshi kwati ili nobwafya ubukulu ,Elyo ici cinama cilemoneka kwati naci fulwa sana.,Uku ukongamya umutwe cishinka ninshi naifulwa inama iyi. Bushe ifulwilefye yeka?,cilepala kwati pali ifintu ifyacititika ifi.
