IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
3023,abakashana babili Bali pa nchinga umo natangila umo nashalila,Kuli nefi kulwa ifitali konse kubile kumbali yamu sebo katwishi nga ma ofesi olo ma shopu ayabela mumbali yamusebo,elofuti napambali yabo kulemoneka imendela ishingi ishikakilwe kuntambo ishingi sana nachilumendo alepita munshi,Ehe bafwile abantu bakunchende iyi pali efyo balesefya nangu pali efyo bali noku sefya muyanshiku echo bakakile utupepala kuntambo,namukumoneka balifye nesansa ishingi
3024,umulumendo umo nasunsumana panshi kumumana uwulipanumayakwe,Chipalile kwati naloba isabi ekete kuminwe nomba alelitina uku likatilila,endita eye chipalile kwati nakwata nomufuko wakulongamo isabi ekete nechakulobelako ili Sabi ifyo abikile panshi,Limbi uyu umulumendo ala loba isabi lyaku shitisha nangu ilyakulyafye panganda,chipalile lyakulyafye elo alitemwa nobu bwangalo
3025,bashikulu Bantu babili nabekala panshi pa chibumba,Limbi nabekala bale kumbwa efyo bapanga ichi ichibumba,iyi ichende ilemoneka kwati yalitemwika Sana nabakalamba pantu nabafula Sana apa panchende,"Ehe bangi, olo eko bale angalila lintu bali abaiche nomba beshile mukwibukishako efyo bale angala",ala naba Bantu imyaka Shena nashitatalila
3026,akamwana akaume naka Fula inshati nakemakana,Kale moneka akadabwa ukuka kopa kuchi kope,napanchende apa Kali palemoneka kwati nipamushi nabakalamaba bamo Bali mupepi,"Ndemona namolu yabili ayachi kashana pacikulwa, ifwile ni ng'anda uyu umwaiche ekalapo",nainewine Aya molu ndeyamona lelo iyi ifwile musakuta uwikalapo abantu abengi
3027,uyu shitata ufwele akasote naikata chimo muminwe pakulolekesha,Bushe echo ekete kuminwe te kamela akwete uyu umulumendo?,chishinka icho muntu wandi iyi ekete kuminwe nikamela chilemoneka kwati nikakopa wafikope,Afwile ali panchito yaku kopa elo aeba umuntu amu kopeko naena,enditaye uyu muntu nibalya aba kopa ifikope alinakunchende imo kuntu alekopela
3028,utubaiche tutatu utwaume tubili nakanakashi kamo tuleyangala chapamo,Kamo akalumendo kekele pacishimbi elo kamo naka gonena kucishimbi,chilemoneka kwati ichi chintu banininepo chilshunguluka pantu ndemona umukalamba umo kwati alesunka,Ehe nichilya ichi shunguluka elo abantu baninamo mukati,ala naba Bantu tabakwata mwenso puntu ichi bakwelele chilabutuka nganshi
3029,uyu nakulu naimya umwana kumaboko nakamwana nakamwentula,Bali abapalana ba mayo naka mwana. Bushe kutikaba aka mwishikulu?,ndemona tikaba akamwishikulu aka akamwana pantu uyu namayo alemoneka umukalamba sana,Bafwile ba mayo balika sendeleko akamwana pakutila bendeko bonse munshila,nefyo fine tifyaba fishinka nangula balekatwala Kuli banina kunganda yabo
3030,aba abana abanono Bali muchikulwa Omo bale peluka Kutambo,Bali kwati bale chena fye aba abaiche nangu uku chimfyanya uku peluka,Ene ndemona nakalimo baletilena na uwubatilenesha naimanina kunumayabo,Limbi ninchende bapanga iyaku pelukilako abaiche,ala na ichende iyi imoneke kwati yintu yatemwika Sana kubana abanona
3031,uyu shitata nafukama ilyo ale yanya aka chinga akanono,Chipalile kwati nabamu letela akaginga pakuti achinje itayela lyakunuma,Ene demona kwati iyi nishopu emo bapanga ama chinga ayengi sana,Afwile uyu shita emwine wa shopu noku lungisha ewu lungisha inginga,mukumonafye fintu afwele chachine iyi yena nichende kuntu abombela mukulungisha
3032,abalumendo babili bale chinfyanya ukwima amabaka,Limbi baleyi trenesha ifyakwimya ifibaka olo baleilanga efyo bemya ifibaka,chipalile kwati nakalimo balelwa elyo muntu Bali nimulya bateyela umupila wakumaboko,Ehe.. limbi baleyi pekanya kukaba ubwangalo ubwaku posa ifibaka,ala na uyu umo Naima ibaka Iyakwipya umunankwe ngalya mwikata
3033,banamayo abakalaba Sana batatu nabakumana chapamo naba sansamuka,Katwishi ngachinshi chabasekesha pakuti baseke umusango ulya,belemoneka kwati chali kale lintu bamonene aba Bana mayo,ehe pantu bana mayo nganaba kumana mumusango uyu  kubafye ukusekaseka,naba sekelela ichachine elo nabons naba fwala ubusaka sana
3034,uyu shitata naikata akamwana akaume muminwe pakusamba mumenshi,Elo naikatilila aka mwana mumenshi pantu kuti kanwina ngaka lekelako,chilepala kwati ele Esha ukukafunda ukusamba mumenshi ayengi,Ehe afwile aiminine paku funda akamwana ukubelela amenshi pakuti kakeshibe bwangu ukusamba pa menshi,Alechitabwino uyu umufyashi pantu limo ukusamba kulafwilisha
3035,bashitata babili nabafwala insalu ishapalana lintu bele enda chapamo,"Uku palanya ifyaku fwala bafwele,bafwile nibalya aba pupusha indeke ishaba shilika",walungama pantu namukumona kuntu Bali kupalile kwati nikuchibansa chandeke,"Ehe bali kuchibansa cha ndeke, bafwile bafumine muku pupusha indeke",chachine eko bafumine naumo naikata akamwana necimpompo
3036,shitata umukalamba Ali pa chinga ekafye mumusebo,Ale enshesha inginga mu musebo emo bapangila umwaku pitila imyotoka,elo chipalile kwati Ali mumpanga sana,Ehe ali mumpanga. Afwile ali palwendo ulu tali sana,Nokunaka limbi nanaka sana
3037,aba Bantu abafwele ifyapusanapusana baleteya akabwangalo,Chipalile kwati nibulya ubwangalo ubwaku sonkola akaku teyelako notumuti,eyahhe  nabakwata nomwa kulongana kabola baleuma,Nabo abantu bali abengi abale tamba ubu ubwangalo bakateya baleteya,cacine balifulisha abantu limbi ubu bwangalo bwalitemwikwa Sana Kuli aba bantu
3038,umulumendo umo Ali mulumu umwabuta naikala,Bushe ewa lenga efyo bakambatika kuchibumba ?,chipalile kwati niwo walenga uyu chilumendo,Awe ninshi mukali ukulenga,nafintu alenga filemoneka fingi Sana kucibumba
3039,namayo uyu naikata amapepala nachimo ichafita muminwe,Afwile ale kambatika ama pepala pamo ukubomfya sitepyula iyo ilemoneka iya fita kuminwe ekete,ili lilemoneka kwatinakalimo li ofisi muntu asangwa uyu namayo,Ehe ukumonafye efyo mule moneka lifwili li ofesi lyaka namayo emwabombela,Ehe chishinka icho walanda uyu muntu embombela imilimo isha lekanalekana
3040,namayo umo Ali eka kumo nafwala nechimpompo kumutwe wakwe,Namayo uyu afwile ale nina ulupili ulu tali pakuti apangeko ishina,chachine walanda afwile nibalya abachimfyanya ifyakukwela impili ishitali,Elo afwile nomwenso takwata pantu tachaba icha anguka ukukwela ulupili ulutali,Awe takwata nomwenso nakalya uyu namayo
3041,uyu shitata uwufwele ifyabuta aleyangasha umulilo ubushiku,Elo alemoneka ati takwete naka tina kakupya kuchimuti chamulilo ale shumba pantu tale moneka nomwenso,chipalile kwati alisambilila Sana ukwangala nomulilo uyu chilumendo,"Ehe alisambilila, elo echo aleshumbila ichimuti cha mulilo ubushiku limbi pakuti abantu ba mwenekeshe umulilo ule shunguluka",chishinka icho walanda pantu umulilo wena ulocha tawakwata mwine eyo
3042,ndemona ituka iliswile nefyakushitisha ifingi nganshi,"Umo umulumendo aminine na baketi napamenshi ayetike, katwishi ngapali efyo ale samfya",chipalile nakalimo alelonga ifyamwituka lyakwe bwino bwino sana,Nafulako ne shati lyakwe katwishi ngakwali kabile sana nangu ale fwayafye ukufula pantu pali shitata uwikele nawo nafula ishati,ndemona kwati limbi kwali kabile sana uku kuntu
3043,namayo umo Ali nembwa yakwe mumpanga,Imbwa ile butuka ili kwati paba efyo yamona olo pali abale yita mumpanga,nakuntu uyu namayo Ali nembwa yakwe nikumpanga muchani ichalepa,Ehe nimumpanga. Limbi umukashana asendele imbwa mukulungako utunama twamu mpanga,olo bailefye mukwangala nagula balefwaya fimo
3044,imbwa shibili nashikatana shilechena kuncende iyabuta,Elo shile kunchende ukwa lokele sino katwishi ngata shumfwa impepo ishi imbwa ishi sangwa munchende iyaso,elo mukumona panshi shili ishi imbwa pantu buta Sana noku cingililwa,Ehe kaili kwali lokele Sino ninshi shali kunchende ishi imbwa,elo yingi yalokele infula mabwe uku kucende
3045,uyu shitata nalalako panshi pakusoma ichitbo alesoma muminwe yakwe,Afwile naumfwa bwino uka lala pancende iya isuka ngefi noku pemako umwela uwa fuleshi,enditaye kuntu Ali nikumpanga ukuli imiti iyingi sana,Kunchende ukwa ifi kula pita bwino umwela uwa fuleshi limnbi echo uyu umulumendo aleleko na panshi,ehe chishinka icho walanda
3046,ndemona abalumendo abengi sana pama chinga chila umonaumo,Chipalile kwati aba abalumendo bale chimfyanya uku chofa inginga,elo nabafwala nefyapusanasana nabatatama nokutatama bonse,Abantu nabo nabesa muku tamba abale chimfyanya ukuchofa inginga panchende iyi,limbi balitemwa ukutamba Sana Aya mangalo aba bantu
3047,umo umulumendo alikumo eko aleyangala aleshelemuka,Afwile ali shibisha uku shelemuka pantu uli onse kuti apona,chipalilefye kwati ukwakushelemuka Bali kupamga bwino bwino sana.,Ehe balikupanga bwino ukwaku tila umuntu teti apone ule shelemuka,Balichita bwino Sana Pali ichi  pantu Chile yafwilisha nganshi
3048,umwana uwachikashana naimakana mubali iya musebo,Nakwata namaluba kuminwe katwishi ngapali ewo alelolela ukupela,elo mubali ya uyu musebo mulinefibumba ifitali konse kubili,Katwishi nganinshi engala chita umwaiche panchende iya pala ifi ekafye,Afwile pali ebo ali nabo alebalolela
3049,aba Bantu nabekala panshi munganda chapamo,Bale teya akabwangalo elo bali abasekelela sana,nabasesha nemipando shonse balefwayafye ukwikala panshi bonse,Limbi ubwangalo baleteya bufwaika namwikala bonse panshi apaliko nenchende iyikuluko,Ehe efyo chipalile baleteya akabwangalo
3050,uyu shitata nasunsumana pakulungisha inchinga yakwe,Nafula neshati lyakwe katwishi nganaku kabisha nangu abomba bwino ngana fulako ishati lyakwe,uyu shitata limbi nibalya aba teya amangalo yama chinga nomba ena ichinga naifwa panshila,Olo alalungisha injinga elo nabamu letela pakuti ayi lungishe bwino limbi echo afulileko neshati,Ehe elo naposeshako sana namano pa kutila inchinga ilungame
3051,umulumendo nakwela Pa chinama ichibutwike Sana.,Bali kwati bale chimfyanya ulubilo lwama hosi pakuti bamone uwaishibisha ukwensha i hosi mulubilo,pakubutusha ifinama ifi chipalile kwati filetoloka namumomumo mufyo ba bika,"Ehe, bafwile balifi sambilisha apaku toloka napashi paku toloka ngafile butuka",Elo fimbi fyali chenjela sana mumi butukile nokutoloka
3052,uyu chilumendo nailefya nganshi nachila abantu Bonse kunchende iyi,Chipalile kwati pali efyo anyantilepo pakuti amoneka ukulepa ngefi pabantu bonse bali munchende iyi,elo kuntu Ali chilumendo uyu Kuli ifyapala ifisekosho nabambi Bali na makwebo,Ehe abantu balemonekafye abali bizi nefintu ifya pusana pusana balechita,chishinka icho walanda uku Kuli ifyapusanapusana
3053,uyu chilumendo natoloka mumulu Sana nechinga yakwe,Afwile ali mubwangalo bwaku tolosha inginga mumulu pantu tetifye wimye inginga mumulu filya apabula nangu chimo,napanshi pantu atolweke Pali utumapili mamapili,Afwile nimpili ishile lenga ukutila ale tolosha inginga mumulu muli uyu umusango,cishinka olo bwangalo bwakula toloshafye incinga
3054,uyu muntu aletinta ichibumbwa icho abikile pa mbao,Elo nasekelela paku donsa icinama ichabumbwa ichafita katwishi ngewachi pangile olo palifye aba pangile,chilemoneka kwati palikuntu afunishe nangula ukushita ichi chinama,Elo limbi ni kasukulu bali bapele uku bumba ichi ichinama ichaku twala kasukulu,Elo balishiba uku bumba aba bumbile
3055,bashitata babili nabapenta pamenso pabo ilyo bemanine,Bali kwati balefwaya ukusekesha abantu abale batamba uku bale imba inyimbo,efyo chilepala elo namwilumu namwaka namalaiti yakashika,Ehe chapalile kwati bwali bushiku elo aba abalumendo bale imba inyimbo katwishi ngabali bikilepo notu sela,cishinka icho Palifwile utusela epo twali
3056,bashitata nabafwala ifimpompo kumitwe nababika nesalu pakanwa,Bafwile pali imbila bale bilisha kubantu pakutila bomfwikishe bonse abali kunchende iyi,namukumoneka futi balemoneka kwati bale kanya ichongo nangula impasase ukufuma kubantu,"Ndemona ifipampa fya nsalu namalembo, limbi kavundula bali nokwimya aba bantu",kafwile kavundula baimishe aba bantu
3057,chilumendo uyu naikala panshi nembwa yakwe ili mucheni chakwe,Nayena imbwa ili iya dabwa sana pantu ili iya dumbula amenso sana,elo Ali yitemwa Sana imbwa yakwe uyu shitata mukumonfye fintu ili mucheni chakwe,Ifwile nimbwa yakwe eyo ekala nayo pa ng'anda,Ehe ifwile yakwe iyi imbwa
3058,shukulubantu naikala mubali yeluba nafwala nakasote,Alemonekafye uwanaka naka limbi alefwaya ukutushako,walandafye ichishinka napantu ekele nipabali yamaluba tepachipuna iyo,Limbi uyu shikulu bantu ali palwendo ulutali sana ulwa lengele atushisheko pambali yamu sebo,walungama olo Limbi ali lwele noku lwala
3059,uyu shitata aleyenda munshila nafwala Nama galashi,Kwatwishi ngapali ewo ale lolesha olo ewo alelolela,nakalimo afuma muchilwa ichilemoneka mupepi yakwe,"Nafwala notu limba mumatwi, limbi ale endakofye mumusebo",Kabili bambi balitemwa ukumfwa inyimbo
3060,chilumendo uyu Ali Pali honda alebutusha sana,Afwile ale chimfyanya nabambi ukwensha honda pali aka akashita,ukumonafye nomusebo bafwile Bali abengi abale chinfyanya ukubutusha ama honda,Ehe limbi ewali nakuntanshi yabanankwe pantu alemonekafye uwa tekanya pakwensha,Ehe cacine efyale chitika ifyo walanda
3061,atu atwanakashi tulepanga ifibumbwa  munganda muntu tuli,Tule panga utumyotoka utunono utukakiweko notu tambo,elo tulemoneka utwaposako Sana amano chipalile kwati twali itemwa inchito iyi,"Ndemona nama buku batantike kuchi bumba, limbi bale pangila utumyotoka umwaku belengela",Ehe chishinka icho walanda limbi balepangila mwi lumu lyakubelegela
3062,uyu mwana umunono naiminina naikata ichifuti ichakwangasha,Elo nakayi tonta bwino imfuti. Limbi kale fwaya kakabe akamu soja nga kakula,eyi  inchende ili kwatinakalimo nikumushi eko baikala aba bantu,Ehee kulemonekafye ukwa buta buta,Limbi kwikala aba shilika uku kuncende
3063,shitata umo alinabana mayo babili kumo eko bekele,Chipalile kwati bali mumpanga emo bale ishisha,iyi panga ili nefimuti ifikalamba sana,Munchede umwaba ifimuti ngefi mwaba umwa talalila umushaba ichongo limbi balefwaya balandeko ilyashi munchende umushili ichongo,Efyo chilemoneka elo umbi namayo na iminina aleyolola
3064,abana abanono babili nabakakilila banina insalu pamenso,Akaume kali aka sansamuka sana paku shinka banina insalu pa menso,elyo  naba nyina balemoneka abatemwa Sana ukwangala naba banono aba,Bafwile aba abana pali efyo ba pekanishishe banina icho balefwaya ukubalangisha ngababa fimbula ichisalu pamenso,Elo Bali kwati baliba temwishya sana banina wabo
3065,aba abalumendo babili bale lelungisha inkoloko imo,Afwile shitata uwikele ufwele ishati lyabuta ewulungisha inkoloko limbi nokushitisha ala shitishako,walandafye ichachine pantu Ali nakoloko ishingi Sana pe tebulo,Afwile alishibisha ukulungisha utukoloko utunono pantu tacha anguka ukulungisha akantu akanono ngaka koloko,Ehe alishibisha ukulungisha uyu shitata
3066,ndemona banamayo abafwele utusote nabekala chapamo,Bonse balelya ifyakulya kanofye umo namayo ena ekele ale lembafye katwishi nga taleumfwafye ukulya ngaba bambi olo tomfwile fye insala,chipalile kwati nakalimo mupepi bekele paliba emo bashitisha ifilyo,Ehe kwati epo bashitisha ifyakulya limbi nabo abantu abale mweneka batantamine ifyakulya,Ehe pantu bamo abantu balitemwishya ukulya sana elo Bonse balelya
3067,umwaiche uyu nafwala insalu ishabakateya wamupila Isha buta,Nayimya nechi kombe mumulu. Chipalile kwati chikombe chakwe asendele ninshi bawinine umupila,nelumu lintu alimo lipalilefye umwakwipikila,Afwile ali mu nga'nda mu lumu yakwipikila pantu kulemonekela ama kapu nembale,cishinka elo naimya nafimo mumulu ifipalile isapato yamupila
3068,ichintubwingi chabantu nachilongana chapamo Kunchende imo,Bafwile bonse baishile muku longana paku chita umulimo umo olo baishile kwi tempele muku pepela chapamo,elo Bali abapusana pusana banamayo nabashitata bonse Kuli iyi inchende,Bufwile ubu ubushiku bapekenye ati bwaku kumana aba pusana ukutila benga longanina chapamo,Ehe chishinka walanda icho bafwille ba pekenye uku kumana capamo
3069,abakashana abengi nabekatana nokwimya amaboko mumulu,Bali kwati bale amba ukuteyako ubwangalo bumo nomba balei koseleshako epo tabala tampa ukuteya ubwangalo,elo nomu muchende balefwaya ukuteyela muli nemipando shambao epo bakatamba bekele,"Elo banono bekelemo abale tamba, limbi abantu elo baleisa",elo nabale tamba nabacepa Sana Bambi tabaleisako mukutamba
3070,utubwa tubili utwa masako ayengi tuleyangala chapamo pa chani,Bushe utu utubwa tule angalafye olo limbi tulelwa?,chipalile kwati tule ngalafye chapamo pantu tulemoneka nensansa,Kuli ukusukama sana nechani bwino kuntu imbwa shili,ala Bala kusunga bwino sana uku kuntu
3071,ndemona abantu abengi sana nabafwala nobusakanganshi,Ndemona ifyaku lishishako ama nyimbo limbi abantu bale lolela fililepo,Naine nimbona elo tichaba kwati aba nibakemba balitemwikwa Sana pantu abantu abengi nabaya mukutamba,Ehe bafwile bali ba temwa sana kubantu limbi balishiba ukwimba bwino inimbo,Balishiba ukwimba sana ehe cishinka
3072,bashitata babili bale afwilishanya ukubomba imilimo Pali mashini,Bali kwati bale putula inshimbi iya papatala pali mashini ilipo,aba Bantu chapala Pali fimo balefwaya ukupanga,Ehe pali efyo balefwaya ukupanga ifinga fwayikwa mashini bakwete ukubafwako,Ehe chishinka walanda iyi mashini elebafwa
3073,bashitata naba mamayo nabekala mumi pando naba Kwata namatabula pa ma tebulo,Bali kwati pali efyo bale sambilila muchi kulwa nangu beshile ku mitini,walandafye ichishinka chilemoneka bakumene kumasosa kanwa,Nomba ifi ama kapu yafulile pama tebo limbi pali ifyakunwa efyo bapangile nomba abantu baishile mukumfwako efyo file umfwika,Ehe fyakunwa bakonkela ababantu nokulashanya
3074,uyu umwana Ali mwifamu naikata nechipushi chimo,"Elo fikalamba ifipushi fili mwibala umu, bafwile abalimine balishiba sana ukulima ifipushi",nefi ifipushi filemoneka ifingi Sana mwibala ili,Limbi balimine pamulandu waku shitisha ku maketi nangu kuma shopu,Limbi fyakushitisha pantu fingisana
3075,chilumendo uyu nafula inshati pakubutuka ulubilo,Cipalile kwati ale butukafye mukwangu shako umubili wakwe,nomubili wakwe uli uwa tuntumana tuntumana mukubutuka sana,Ehe afwile paliba ubwangalo icayako uyu umulumendo emulandu ale butuka pakutila umubili wakwe wangukeko,chishinka icho walanda  nakalimo alateyako amangalo yamo
3076,bashitata babili nabekala mutupuna umo nafwala nakasote,Bali kwati bale ontela akasuba elo bambi bekelefye mu chintelelwe bale isha naba nabo capamo,endita ichende iyi yakutushishamo ifyo chipalile,"Ndemona necaku shelelapo abana, limbi aba bantu baletele abana mukwangala nomba baleba lolelakofye",Ehe bafwile abana bali temwa kunchende uku
3077,uyu chilumendo Ali Pali honda elyo naibutuka nganshi,Afwile pali ebo ale cimfyanya nabo ukwensha honda pancende iyi,namuntu bale butusha kule moneka ukwa polomoka,Cipalile kwati ale enshesha honda mulukungu pantu ndemona ulukungu ulwimine kunuma ya honda,Ehe emo ale enshesha honda uyu elo nabutusha nganshi
3078,aba Bantu abengi nganshi belebutuka ulubilo mukuchinfyanya,Elo bengi sana abakashana pamo naba lumendo abale cimfyanya ulubilo pancende iyi,Bali abengi nganshi chilemoneka Bali temwa ulubilo,"Elo emobale butukila muli nefikulwa ifitali, bafwile bale butukilafye mukalale",Ehe fitali sana ifi ifikulwa
3079,umwana umunono uyu naikala petebulo alelya ifilyo pambale,Elo alelya ifyakulya ifingi pa mbale. Limbi eco ainina umusango uyu,chipalile kwati Tali eka limbi alinabafyashi bakwe,Ehe afwile ali nabafyashi abamu pele ifyakulya alelya,elo alitemwa ukulya uyu mwana
3080,umwana umwanakashi Ali pachimpelwa napeluka mumulu,Ali uwa sekelela uku peluka pacimpelwa katwishi nganifi bale mukopa,na inshita ale peluka elemoneka kwati nakalimo luchelo chelo sana,Ndemona nefi kulwa pali iyi inchende katwinshi nga ma ng'anda olo ninshi,yafwile limbi manganda aya ulemona
3081,shitata uwachilumendo nabanakulu nabekala panshi chapamo,"Bonse babili bale mweneka abansasa, katwishi nganifi bale bakopa",nakalimo uyu mwana wabo olo mwishikulu wabo uyu chilumendo,"Efyo cipalile, elo kwati baikele mu shopu nangu epo baninina imyotoka",Ehe chishinka icho wasosa timwaba nimwi sitolo
3082,shukulubantu naikala pakamupando alelemba fimo pakambaso,Uyu shikulu bantu cipalile kwati pali efyo ale lemba olo uku penta pe pepala asonteke ukuboko,elo nakabwa kakwe Kali panshi kalemulolela,Afwile uyu shikulu aba muma kwebo yaku shitisha ifintu apenta,Elo afwile shingi impiya esho apanga
3083,aba Bantu nabemakana panganda pamo nakabwa nako nakalala pasnshi,Bafwile bangalila pamo elo naba kumana limbi baleya mukwangala kuncende imo,napanganda Pali kwati nakalimo nimumpaga Sana mukumona imiti iyingi sana,Ehe kuti mwaba nimu mpanga olo pa ng'anda pabafye ifimuti ifingi,Elo nafyo ifimuti ifisangwa mumpanga
3084,uyu mwana umunono naiminina ichamutwe panshi namolu mumulu,"Nimbona nabambi babili mufyani abemishe amolu mumulu ngomu kashana uyu,katwishi nga bwangalo bwamu sangonshi bale teya",napanchende pantu Bali palemoneka kwati nipanganda yabo apaba amaluba ayengi sana,Ehe pali amaluba ayengi sana pancende iyi katwishi ngabalima fye olo yaku shitisha,Bafwile balalima noku shitisha ko
3085,bashitata babili nabemakana balelanshanya umo naikata netambula muminwe yakwe,Chipalile kwati shitata na suti Pali efyo ale londolwela shitata ukwete itembula muminwe yakwe,chapalile aba Bantu babombela chapamo balelanshanya amakwebo,Ehe kuti caba ati babombela pano nomba palifye ilyashi bale lanshyanya,ehe Elo sana Sana ilyashi lyama kwebo efyo balemoneka
3086,uyu namayo naikala pelibwe nashintilila nakumo,Uyu umukashana ale monekafye uwa nsansa nsansa katwishi ngamulandu waku kopwa,elo futi alemoneka kwati nibalya abantu abatemwa ukuba palwendo Sana kunchende ishalekanalekana,Ehe pantu iyi incende aliko ilemonekafye iya mpanga mpanga,kabili bamo abantu balitemwafye ukwagaila mumpanga
3087,uyu umwanakashi na iminina nashitata bale lanshanya,Cipalile kwati uyu umu kashana ale ipusha amepusho umu lumendo uwacila teya ubwangalo,nachilumendo wine alemoneka ukunaka sana pakumwipusha amepusho,Ehe elo alesekelela pakwasuka efyo Bali mwipusha,Afwile uyu umuntu alishibikwa sana
3088,namayo uyu alikunchende imo eko ekele aleisha muchintubwingi,Bambi abantu nabo nabekala mumulayini katwishi ngani mucikulwa cabwalwa balimo,namayo wine alinachilumenendo uwulemoneka kwati nakalimo mutemwikwa wakwe,Bafwile baile muku kumana pamo naba nabo mukwishya,Ehe efyo chipalile efyale chitika panchende iyi
3089,uyu shikulu Bantu Ali ne imishishi naka mwemfu afya but nganshi,Ali kwati pali icitundu nangu amashiwi alelemba pachi pepa icikulu,elo nafintu ekele chipalile kwati nifumu iyilelemba amafunde,Afwile uyu shikulu kale ayamba uku lemba ama buku aya,Elo limbi nokushitisha alashitishako
3090,abana abanono babili naba sunsumana kumbali yamumana bale angash iloba,Epo basunsumene pali amatipa eyo bale angasha bonse babili,ala Napa pambali bekele nichipi chipi nabemba umukalamba sana,"Ehe, limbi eko bali abakulu abali nabana abakubamona pakuti beingila mumumana",Ehe pantu teti baba lekeleshe beka
3091,ishi imbwa shibili nashimakana kunuma yakwa shitata umo uwikele pamupando,Cipalile kwati shale bosa mukufwaya ukushipela ifyakulya,walungama chipalile kwati aba Bantu balelya patebulo pantu bekele,Ndemona kwati baikele mung'anda mulya bepikila ifyakulya,Ehe ndemona kwati nakalimo emobali
3092,aba Bantu babili baleteya isolo umo naimakana umbi naikalako,Elo bengi baletaya. Cipalile kwati bwali bushi ubwaku cimfyanya ukuteya isolo,elo iyi inchende chapalile kwati yalitemwikwa nabashitata ukwangalilapo pantu nabafula,Ehe nakwisa nabantu abeshile muku tamba abantu abale teya amasolo,Limbi nabakwata ewo bale lumba
3093,abalumendo babili balasambila chapamo ukulisha tuntu bekete,Bafwile baleyi pekanya pabushiku bumo ebo bakula lisha utulimba bakwete muminwe,nakuntu Bali kulemonekfye kwati nakalimo kwamasabililo yakwimba,Ehe bafwile mu lumu bali emoba sambilila noku sambilisha utulimba bakwete,olo Balemoneka kwati balishibisha sana ukwimba
3094,uyu muntu Ali mukabwato Pali bemba umukalamba sana,Cipalile kwati aba mubwangalo bwakwensha akabwato ekelemo,nomuman uyu uli nabimbi ayaletinya nganshi lelo uyu muntu tewakutina nakalya,"Afwile alishibisha sana ifyakwenshya akabwato ekelemo,elo ndemona naumbi umuntu ulele paka bwato akali pa menshi",Elo bafwile balitemwafye ukwangalila pa menshi
3095,namayo uyu nalala pabulo nomwanawakwe mucheni,Bonse bale monekafye ati bali mutulo Sana lintu bale bakopa,elo namayo chipalile kwati nanaka Sana mukumonfye fintu alele,Ehe kuti anaka pantu taca anguka ukumona umwana umunono ngefi,Awe tacha anguka pantu bala shupa sana
3096,aba Bantu chipalile kwati nakalimo Bali kunchende ukusangwa amabwato ayengi,"Umulumendo nafulako ne shati naposa nakamuti akwete mumulu,katwishi ngapali efyo alelanga abantu balipo",na iyi ichende ilemoneka namantambo tabo ayengi sana,Bafwile bali pa brigi ilya bakakila nentambo pamimana ishikulu,Ehe ilemoneka kwati bulalo ebo balipo
3097,umwaiche uyu alepanga ifittukusho pa nchinga Intu akwelelepo,Naimya inginga mumulu nailekelako nokuyi lekelako ukwabula ukukwata nomwenso,nakuntu alepangila ifittukusho kulemoneka ichi nganda icho abantu bashikalamo,Ehe pantu ngakulekala abantu ifikulwa ngafile monekako ifyabusaka busaka,Chishinka kufwile takwikalako abantu
3098,namayo nomwana wakwe Bali kunchende eko bekele petebulo,Iyi inchende ipalile kwati nokulya balililako ifyakulya abantu aba pusana pusana,enditaye pantu kulemoneka Nama tebulo eyo bapekenye ayengi sana.,Ehe pantu ndemona nabambi abantu abekele pe tebo limbi abale lila chapamo munchende iyi,Ehe ichi kwati chikulwa chaku lilapo
3099,shitata aleyenda paka bulalo aka chepesha nganshi,Napo ale endela patali Sana mupepifye nempili ishili mumbali,namukumonafye uyu shitata takwata mwenso nangula panono iyo,Afwile kale ayamba ukukwela epo ale endela elo nokubelela ali belela,Chishinka kulaba nokufi belela ifintu ngolefichita lyonse
3100,uyu chilumendo mufyabuta  aleteya ubwangalo bwakuma akamupila,Umo nasunsumana ali kwati ale pokelela ka bola eko bale muposela,namuchibansa Bali muli umwashilwa noku shilwa bwino bwino,"Ehe mule mweneka bwino, bali pangile bwino icibansa ici",Kuti wadabwa ati bufwile bwangalo nokuba ububwine
3101,ndemona shitata nafwala ubusaka nganshi elo na iminina,Naiminina kwati Pali efyo alelolela nangu ali mumulayini ilelola kuntanshi yakwe,"Ene ndemona kwati nakalimo umu ni banki naba Bantu chipalile kwati balesenda indalama,",Ehe kutikwaba kubanki nangu pali eko alefwaya ukwingila alelolelafye afike apakwingilila,Elo chipalile kwati Pali abantu mumulayini pantanshi yakwe
3102,uyu muntu aleshelemuka mu fyabuta naikata nakamo kuminwe,Elo cakupapusha efyo ale shelemuka pantu ali kwati alefwaya ukupona lintu ale shelela,mukumona nakutu alelola kulemoneka kwati Kuli ichilindi lelo nomwenso takwete nakalya,Afwile aba mubwangalo ubwaku shelela ngefi ale shelela eco teti aponene,Ehe bwangalo ebo achita lyonse efyo chapalile
3103,aba Bantu bele enda mukashila aka tambalala,Ehe elo bali abengi katwishi nganikwisa bafumine bonse pamo nokwendelela kumokwine futi,belemoneka kwati bafuma mukwagala kumbali yamumana pantu aba sungu Bali fitemwa Sana ifi fintu,Ehe olo limbi bafumine muku kwela ubwato pantu ndemona ama bwato pamenshi kunuma yabo,Chishinka icho walanda limbi eko bafumine
