IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
7822,ibumba yabaiche   naikala pe ilinga ye sikulu,Bambi aba iche bale enda uka,kumbali yakuno Kwa lipita  umusebo we myotoka,kunpela ye linga kuli umukashana naikata akanakashi pa kobeya,elo Tubi utu baiche natwe minina pamwinshi ye linga
7823,kulubali kwe linga na kwi  minina ibumba ya bantu,nakwimina  bashitata naba namamayo,nabe minina mumu longo ,cipalile kwati ibumba ile lwisha  ukwingala mwi tent,chilemoneka kwati shitata pan mwinshi ale suminisha ukwingila omo omo
7824,shitata ali pa cibe ica cimbaya-mbaya ale fula ica pepo,shitata ale fula ica pepo kwa kaba na kasuba naka balika ,kunuma kuli shitata kulemonika  ici muti neci kulwa,shitatat na fwala ishata ilya kashika na motoka ile moneka iya kashika ,nashika imotoka yakwe na fwala netangasa iya  makumbi-makumbi
7825,aba lumendo batatu nabekala muci kulwa bale lesha ifi limba ,abalumendo  batatu nabekala pe tebulo pali ne filimba ,"mwisamba ye tebulo na mwaka ilampi, chipalile kwati nipa  bushiku",ici kulwa cilemoneka kwati capangiwa nama pulanga ,kunuma kuli ba shitata babili kuli ne solokoto shibili
7826,shitata naikala ale bomba ileocelela inyangi ,kulubali  ya yangi bali tulika iloba ,"chipalile ale panga bwino inyangi, umwaku pita istima","kunuma yakwe nabika ne indunno, uku cingila akasuba",na fwala neca kubombelamo ica mutuntula
7827,"ba shitata naba konkana umulongo pa fitukutuku, pamusebo",bale nesha ifi tukutuku naba fwala  nefi pompo kumutwe,shitata  pantanshi ale ensha ici tukutuku nakobeka neci icikopa mumukoshi,kunuma kulemoneka if kulwa konse kumbali yamusebo,kuli ne imyotoka nashishika.
7828,aba lumendo babeli nabe minina pamusebo bale bilikisha ifyo bele belenga pepapala,aba lumendo bale belikisha ba fwale nama shita aya makumbi-makumbi,umo nafwala netangasa iya buta elo uyu umbi napapa ka chola,kunuma yabo nakwimina abalumendo naba kashana ,"kuli ne fikulwa, elo aba lumendo aba balisunga numushishi utali"
7829,umulumendo ale angala paka pulanga aka mawilo,natuloka nanina nako kucilibwe,naimyako mumulu talemoneka nowakutina,kulubali kwa cikulwa kulemoneka nakwaka ilampi,umulumendo nafwala itangasa iya makumbi-makumbi ne shati iya mabala-mabala
7830,ibumba yaba  shitata naba namayo ile butuka musebo,ibumba ile  moneka kwati bali pabwangalo bwa kumutuka intafu itali,"baleya bale butuka panono panono, mumusebo",shitata kulubali lwakonu naimya ukuboko mumulu pakubutuka na fwala ne sokoshi isha buta,mubali yamusebo namwimina  ibumba yabantu ile tamba abale butuka
7831,"shitata ale tulauka pabulo, muputule waku lalamo",shitata natuloka pabulo na bwentula naku kanwa,naposaika infakufala pa bulo,ukulyo kwa muputule kulamo kuli ifibokoshi  ,shitata natuloka mumulu na fwala ne tangasa iya makumbi-makumbi
7832,umubakashina tubili tule sanfya imbwa yabo,kunuma naku shika na imotoka iyabuta ,"kamukashana kamo nakakontama, kale sanfya imbwa kukulu",elo kambi kale sanfya kumutwe,utu bakashana natu fwala utu putula utwipi natu kwata ne mishi itali
7833,aba kashana babili nabe minina bale imba,aba kashanana balemoneka kwati niba mpundu ngawaba lolekesha,"icibumba kunuma cile moneka kwati bali panga nefyakumba, ica buta",aba kashana naba funga ukuboko kumatobu naba lolesha nakumulu,pantashi yabo pali naka mic aka  kwibila ko
7834,abalumendo naba kashana bali munganda ya malila,"nabakala naba shunguluka itebulo, ","pa tebulu pali inkomaki ya bwalwa, balenwa",kulubali yakuno nakwikala umu kashana ale belenga mwi pepapala yafakulya,umulumendu kwikele pakati yaba kashana nabwantula naikata numunwena wabwa lwa
7835,aka mwaiche aka mwaume kali lemana kale angala,"kale angala muputule waku  lalamo,  ",kamwaiche aka lemana kale'enda kwati kale anfula,naba kafwika nefya makumbi-makumbi ,"kunuma yakwe kuli bulo, aka puna natebulo ili pasamba yasolokoto "
7836,aka mwaiche aka mwaume kale fwala aka sisha puti,aka mwaiche kale moneka kali muputule mwaku lalamo,kunuma yakwe kuli ukwa kukobeka ifya kufwala,umwaiche na kekatilila  aka shesha puti,chilemoneka aka sisha iputi kakulu
7837,aba lumendo babali bale angala  ubwangalo bwakunina ilibwe,"umo umulumendo ale nanina kwilibwe, ukulwisha ukuya pamulu","umunakwe uli panshi natengelesha ama boko,",ukutinina limbi umuna kwe  ala apona ,kwishilya kulemoneka aka yanda aka mapulanga
7838,shitata ali mupanga ali imba ishimba ica menshi,ale bomfya icipe ukwimba ishima,alepanga  bwino pashima naikata nashavelo kuma boko,epo ale bombela shitata pali ifi matipa fya menshi nebenket kubambali,shitata nashika nashavelo imbi pashi nafwala ifya makumbi-makumbi
7839,imbwa naibutuka mumulu ,naibutuka ulubilo ukutuloka ilinga,ile butuka ulubilo uku fuma mupanga ,"cilemoneka wkati kuli efyo ele butoka, efyo yamona",imbwa iya mabala mabala nai peta nama muolo mumulu
7840,ka cisotwe nake minina mucibansa  ,kale moneka kalipa bwangalo baku tolaka,nakabwesha namaboko mumatanta,naka fwala Ica buta noku kashika,ku mutwe na kaka insalu inono
7841,abalumendo bale yangala,"icangalo Ica mupila waku minwe, uku butuka nomupila",mu lumendo umo na poma panshi,"umo naba mutemba  abaume batatu, uku mupoka mupila ",ku numa yabo kuli abantu bale tamba
7842,ibumba lya balumendo Ile yangala mupila,ibumba imo naba fwala fya kashika,bambi naba fwala fya buta,uwakwikata umupila nafwala fya fita,umupila uli panshi pakati yabo
7843,umwaice ale yangala eka,umu Ali mwaice mwakwa angalila,kuli fimuti ne cani panshi,kulubali ya mukoshelemo kuli imbao,ku mpela kuli ama motoka
7844,ibumba lya ba kalamba naikala mu ng'anda,kuli shitata umo na bana mayo Bali fine,cilemoneka kwati pali ilyashi ,pa ntanshi yakwa namayo pali Icitabo,panshi ya bana mayo babili pali ichola na botolo ya menshi
7845,"mukashana na iminina, naikata ku kanwa",ale moneka ukupapa,katwishi nga fishi amwene,nafwala ilaya ya buta na makumbi makumbi,ku lubali yakwe kuli Ica kufwala
7846,ibumba lya ba lumendo Ili pa bwato,bwato buli mu menshi,pa muku ya bwato kuli ba lumendo batatu,cilemoneka kwati Bali pa milimo,ku mpela ya mumana kuli fimuti
7847,apa pali cangalo Ica mupila,ibumba lya bantu na isa mu kutamba mupila ,na baikala mu cibasa,ibumba imo naba fwala ama shati ya kashika na kaputula ya buta,bambi naba fwala ama shati ya buta na kaputula ya Kashika
7848,abaice Bali panse ya stolo,umwaice umo na fimba ku mutwe,umbi ale ikata ifipe ifili mupepi ne cibi,pa intolokoto ku lemoneka ama botolo,elo pa insolokoto ku lemoneka ifi bushi
7849,abaume babili na bakashana Babili naba iminina panse ya stolo,umulumendo umo ale lanshanya nomukashana,ku mpela kuli umulumendo na ikata icibi,mu lumendo umo na inama,ale Mona mukoto
7850,bakashana babili naba ikala panshi,bale shula  icalo,mupepi yabo kuli imbeketi ya kashika,ku numa yabo kuli icipepa CA fita,mukashana umo na fwala Ici sote CA mutuntula
7851,mulumendo na iminina panse ya ng'anda,menshi makasa na ya fula konse,uku naku talala sana,na pa muku ya motoka kuli menshi makasa,pa musebo ponse na pa kupika na menshi makasa
7852,abaice na baikala mu ibala,pakati yabo pali imbeketi ya buta,ku numa yabo kuli ama bula aya cilemba,ku ntanshi yabo kuli ilinga,panshi pali cani na mabula
7853,ba lumendo babili naba ikala panse,bonse bale belenga,umo na kwata icintabo,umo Ali ne cipepa,pa tebulo pali ifya ku lya
7854,ba lumendo babili bale lanshanya,bonse naba fwala fya kashika,umulumendo umo na icisote CA kashika,elo mutali nafwala nama galashi,uyu umbi mulumendo mwipi
7855,ba lumendo babili nomukashana umo bale yangala,mukashana nomulunde naba fwala ama shati Aya buta,ma kaputula yabo bonse yali pusana balala,ku numa ya mwaume umo kuli cani,ku mpela ya cani kuli ilinga ne fimuti
7856,mukashana nomulunde Ba le'enda,mukashana ale lolesha ku muku,mulumendo na kwata ipepala Ile ntugulula uko baleya,ku numa yabo kuli imotoka,elo ku mpela ya lubali ku ing'anda
7857,mu lumendo na iminina mupepi na motoka,na kwata ifipe ku maboko,pa ntanshi yakwe kuli umulumendo a le'enda,ku numa yabo kuli ibumba lya bantu ile Nina mu motoka,apa kwati pa ku Nina ama motoka
7858,abaice na baikala bale lya,pali utu lumendo tubili na kana Kashi kamo,umwaice pa ntanshi ale lya inama,ku numa yabo kuli ifimuti,cilemoneka kwati Bali mupanga
7859,mulumendo ale lisha ifilimba,kulubali yakwe kuli umuntu umo,ukuso pa cibumba pali lembwe akoni,ishati afwele yali lembwa umwaka wa 1991,nde tontokanya uku Ali ku mulanga
7860,mulumendo naikala pashi pa cani Eka,pakati ya mukoso pali aka chola ka fita,ku lubali yakwe kuli icimuti,ale moneka wa luba mu ma tontokanyo,limbi ale lolela umuntu
7861,mukashana na mulumendo na baikila,Bali mu ng'anda ya malila bale lya,mukashana Ali ne citabo ukuboko,nafwala ilaya iya buta,ukoso yabo kuli umulumendo na fwala ishati yafituluka
7862,na mayo na imya akanya,akanya na kalala mu maboko ya mukashana,nde tontokanya ni banyina ba mwana,mu musebo muli ibumba lya bantu,ibumba lya bantu Ili ne milimo
7863,ibumba lya bantu Ili mu ng'anda,kuli aba lumendo na bakashana,umulumendo umo ale lolesha munakwe mutwe,mulumendo uyu nakwata icintambo ku numa ya mutwe,cilemoneka kwati bale lanshanya aba lumendo
7864,ba shikulu ba le'enda mu musebo,mu musebo umu ne mu cisankano,kuli abale shitisha mati mati ne iyembe,ku numa ya bashikhulu kuli ibumba lya bantu,ku lemoneka na mayanda
7865,abaice bale butuka,bale yangala umupila,umwaice umo na imya mupila ukuboko,babili naba fwala fya fita na makumbi makumbi,babili Bambi naba fwala fya buta no ku fita
7866,mukashana na iminina pa stolo,alefwaya ukushita amataba,iyi stolo Ili mu cisankano,ku lubali yakwe kuli na mayo na iminina,limbi nakwe ale shitisha
7867,mulumendo na iminina mupepi no mulilo,aleoca fimuti ifyama,panse Ali na pa fita,fimuti ale oca file panga inyali,talemoneka uku Tina Eka panse
7868,mulumendo Ali mu ng'anda ya kwipikilamo,alepanga umukate,pa tebulo pali imbale Isha buta,mulumendo na fwala ishati ya buta,Ici ale ipikalamo cilemoneka kwati icimpumda CA cushi
7869,bakashana bale lukana imishishi,"umo na ikala panshi,ale lukwa",umbi na ikala pa mupando ale luka,uwikele panshi na ikala pa butanda,bale Luka ifya palana
7870,mukashana na iminina pa ntanshi ya fitabo,cilemoneka kwati ifitabo fya ku shitisha,cilemoneka kwati mukashana ale fwaya uku shita,nde tontokanya naci shupa uku sala citabo ale fwaya,cacine patu ifitabo figi
7871,ibumba lya bantu Ili mu ibala ya maluba,mulumendo umo ale'enda Eka ,mulumendo nomukashana bale lanshanya,bonse Bali ne milimo yabo,mupepi ya maluba kuli icibi ya menshi
7872,mbwa na iminina mupepi na mumana,Ile ikuta amenshi,na ibomba,ya ciigila mu mumana,"pashi Ile nyata  mbwa,pali ama tipa"
7873,balumendo babili bale imya mukashana mu muku,bonse naba fwala fya buta,ibumba lya bantu ile ntamba ifile citika,mukashana na imya amaboko ku muku,cilemoneka kwati kuli cangalo Ica mupila
7874,abantu Bali fisano naba fwala fya ba malaika,ibumba lya bantu iyi Ili mu musebo,mukashana umo malaik na imya ichola,mukashana umo na nsansamuka uku Mona ifile citika,mu musebo umu muli imotoka shibili
7875,balumendo babili Bali pa mutenge ya ng'anda,mutenge was pangwa na mapulanga,pa mutenge pali ifi pepala,ku lubali ya ng'anda kuli ici shimbi,ukoso ya mulumendo kuli aka muti
7876,balumendo babili Bali pa ma ncinga,ku lubali yabo kuli imotoka shibili,imotoka ne ncinga nashi iminina,nde tontokanya bale lolela imotoka shimbi shi cabu,apa ba iminina pa ubulalo
7877,umukashana ale sesha umwaume,cilemoneka kwati Baci Pona panshi,nde tontokanya na kolwa ubwalwa,elo  ba uma mu shimbi,mukashana ale ba afwa
7878,umwaume na ikala pa imbao,na fwala isuti ya fita,cilemoneka kwati na lala,ku numa yakwe kuli insalu ya lembwa,ku numa ya salu ku lemoneka ifimuti fya kakwa ibindera
7879,ba lumendo batatu na bafwala ifya palana,ma shati yabo yali buta elo utusote twa katapa-katapa,mulumendo pakati yabo na kwata kamela,ba lumendo babili mu lubali yakwe ba lelolesha ku numa,ku numa yabo kuli ibumba lya bantu Ili isa
7880,mu lumendo ale yangala mu shila,naikata panshi  mushila,nafwala ishati ya makumbi makumbi na toloshi yafituluka,ku muntwe kuli ichisote caku cingilila umutwe,kulubali yakwe kuli imbeketi shibili Isha ku bika iloba
7881,akanya kale bika umunwe mu mpuno,naka fwala ilaya ya kashika,naka ikata CA mpepo ukuboko,ku muntwe na kaka aka salu ka makumbi makumbi, Ali ne nsansa
7882,ba lumendo babili no mukashana umo bale lisha ifilimba,bonse naba fwala fya fita,ba lumendo babili bale lisha ama banjo,"mu ng'anda Bali,ya ku pangila inyimbo",cilemoneka kwati ni bakemba
7883,ibumba lya bantu Ili mu musebo,kuli aba lumendo na bakashana,bakashana babili no mulumendo umo naba iminina bale landishana,ba lumendo babili naba iminina bale lolesha ibokoshi Ili pa musebo,cilemoneka kwati bale lolela istima
7884,mu lumendo na iminina pa muku ya lupili,na imya umufuko ku numa yakwe,nafwala ifya ku fwala fya fituluka,pa lupili kuli fimuti ne cani,pa muku ya lupili pali fube fube
7885,mu lumendo ale Shana pakati yaba nakwe,abale tamba bale tota amaboko,cilemoneka kwati bale imba,Pali bakashana na balumendo,bonse naba nsansamuka
7886,abaiche naba iminina panse ya ng'anda ya ku shitisha,mu ng'anda umu muli utulubi  twa pusana pusana,"tumbi tu nõno,tumbi tukulu",cilemoneka kwati abaiche bale fwaya uku shita,elo takuli umuntu mu shopu
7887,abaice naba Nina Ici mbaya mbaya,Ici ci mbaya mbaya capala istima,abaice Bali fye babili mu ci mbaya mbaya,ufwele ishati ya makumbi makumbi Ali ne nsansa,munakwe ale moneka was tina
7888,bakashana babili bale lya,nde tontokanya Bali ne nsala saana,cacine patu teti ba lelya mu musebo,ukoso ku numa ya mukashana kuli amwaume nomukashana na baiminina,cilemoneka kwati bale landishana
7889,umulumendo na lala panshi,panshi a lala pali cani,nafwala Ica ku fwala Ica katapa-katapa,ku lubali ya mutwe kuli Icimuti,cilemoneka kwati na naka
7890,na mayo na iminina ku lubali ya tebulo,pa tebulo pali umusalu wa pusana,"pali umu lembwe,ipilibili ne cilemba ",ku numa ya na mayo kuli mulumendo,cilemoneka kwati nakwe ale shitisha
7891,mu lumendo ale imba,nafwala ishati ya buta notu balala twa fita,itoloshi afwele yali fita,nde tontokanya ni kemba mu lumendo, cilemoneka Ali shukila kwimba
7892,umwaiche na iminina ku lubali ya cibumba,cilemoneka kwati ale senda icikope,nafwala nefya mpepo,ku lubali yakwe kuli ing'anda,elo panshi kuli menshi makasa na pa muku ya ng'anda
7893,bakashana babili naba ikala,ba lemoneka aba  nsansa,pa tebulo pali ubwalwa mu ma nkomaki,ku lubali ya mukashana umo kuli ukuboko Kwa muntu,cilemoneka kwati bale cindika 
7894,mukashana na balumendo babili bali mu ng'anda,mukashana no mulumendo bali ne nsansa,mulumendo umo na ikata mu nakwe ku mukoshi,ku numa yabo kuli icipe,Ici cikope CA kale
7895,na mayo na iminina panse ya stolo,na imya umufuko ne pepala ya fintu ukuboko,nakwata ilamya ukuboko,cilemoneka kwati na ku talala,cacine patu na fwala ifya mpepo
7896,"umulumendo umo ale'enda,umo Ali pa ncinga",apa Bali pa ubulalo,mulumendo umo na imya umufuko,ku lubali yabo kuli imotoka,mu motoka ta kuli abantu
7897,abaice babili bale yangala,bonse ba balumendo,ku numa yabo kuli umumana,mu munuma kuli caso,Caso ishi shi nõno
7898,mukashana ale'enda mu shila,cilemoneka kwati Ali pa lweendo,cacine patu na imya imifuko shitatu,"kulubali yakwe,ku ntanshi kuli imotoka ya fita",nakwe na fwala ifya fita
7899,mulumendo ale yangala no mwana,akanya kale Seka,nomulunde nakwe ale Seka,cilemoneka kwati aleshimika uku sekesha akanya,nde tontokanya ni bawishi ba mwana
7900,mukashana ale pokelela  bupe,Ali ne nsansa uku pokelela bupe,nde tontokanya bale cindika uku fyalwa kwake,nde tontokanya ifyo fine naine,panshi ya kuboko pali bupe bumbi
7901,umuntu Alesha imotoka,panse ya motoka kuli shitata ale'enda,na imya icipepa pa cifuba cakwe,nafwala ishati ya makumbi makumbi,mupepi ne ng'anda kuli imotoka elo kulubali kuli umulumendo na iminina pa cibi
7902,mulumendo na iminina mupepi ne cishimbi Ica ku landilako,ku numa yakwe kuli umulumendo na kwata banjo ,apa ba iminina pali ifi limba panshi,nde tontokanya ni bakemba apa,cilemoneka kwati bale fwaya uku imba
7903,aba lumendo na baiminina,bonse naba kwata ifipeni ku maboko,cilemoneka kwati bale sambila uku lwa nafipeni,Icipeni CA mulumendo uyu pa ntanshi cili ne nsalu,"ku mpela yakwe, umulumendo na fwala fya fita"
7904,shitata na ikala pa mupando,naba kwata no mufuko mu maboko,umuntu umo na iminina  mupepi na ka shimbi,nakwe na kwata umufuko kukuboko,ku mpela pa mupando pali umufuko wa katapa-katapa
7905,mu lumendo na iminina pa cani,nafwala ishati ya makumbi makumbi ne toloshi ya fita,ku numa yakwe kuli imbeketi ya makumbi makumbi,ku numa ya imbeketi ku ifimuti,ku numa ya fimuti kuli ing'anda
7906,mbwa Ili mu menshi,na ibomba na menshi,cilemoneka kwati ya cila samba,pa menshi apa ni pa mumana,pa menshi pale moneka Ici shingwa  CA mbwa
7907,ibumba lya bantu Ili mu musebo,kuli bakashana naba lumendo,"pa muku pali lembwa""shika mpela""",umulumendo ale lanhsanya no mukashana,ibumba lya bantu Ili ne milimo
7908,mulumendo ale ipika,ale ipika ifi tubuwa,Ali mu ng'anda ya kwipikilamo,nde tontokanya ni ng'anda ya malila,Ali ne nsansa ukwipika
7909,mukashana nomulunde Bali mu ng'anda,mukashana na ikala pa imbao,"mu lumendo na iminina,na ikata mu musana",panshi pakati yabo pali mbwa,cilemoneka kwati bale Isha
7910,umulumendo na imya akanya,nafwala ishati ya fita ,akanya naka fwala ishati ya makumbi makumbi,cilemoneka kwati aba ni bawishi ba kanya,ku numa yabo kuli imotoka no mulumendo 
7911,abana babili bale yangala,Pali aKa nakashi na mulumendo patebulo,pa tebulo pali ama pepala bale lemba,aka mulumendo kale senda Ica kulembe lako,ku numa yabo kuli ifepe
7912,aba lumendo batatu bale wamya ing'anda,umo nafwala ishati ya fita ne toloshi ya buta,babili naba fwala fya palana,bonse naba kwata imbeketi apo bale bombela,ukulyo umo na inama
7913,umukashana ale'enda mu musebo,nafwala ilaya ya makumbi makumbi,na imya umufuko ukuboko,ale landa pali lamya,ku lubali yakwe kuli ifishimbi ne motoka ibili
7914,aba lumendo batatu Bali ku mumana waku panga,babili naba ikala mu lubali ya mumana waku panga,umo na iminina mu meshi,babili naba fwala fya fita umo CA makumbi makumbi,ku numa yabo kuli abantu naba iminina
7915,umulumendo na iminina pa mukuso umo,umukoso umo na ubika kukuboko,uku kwine ukuboko na imya mbale no munwe umo,na fwala aka tambala ku muntwe,nafwala ishati na kaputula
7916,aba lumendo babili bale imba,bonse bale lisha ama banjo,umo nafwala ishati ya buta na ma glass,umbi nafwala ishati yama bokoshi ya kashika,cilemoneka kwati na bakemba
7917,mukashana umo na balumendo babili naba fwala kwati filubi,"mukashana na ikala,na fwala kwati mu kashi wa fumu",mu lumendo pakati wa Ina na fwala fya fita,umbi mu tali nafwala fya kashika,pa tebulo ku tashi yabo kuli ama botolo
7918,umulumendo na lala pa cimbi mu musebo,ku lubali yakwe kuli incinga,elo kuli umuntu ale'enda,nde tontokanya na kolwa nangu  na naka,cacine patu teti alale fye mu musebo
7919,ibumba lya bantu na ikala mushi ya fimuti,bambi bale isha Bambi Bali ne citabo,umu mulemoneka kwati mu musebo mwa uku ikala,kutali lutwe konse kuli ibumba lya bantu,bonse aba ikele pa cende apa niba kalamba
7920,Aba lumendo babili bale lanshanya,mu lumendo umo na fwala icitupa mu mukoshi,cilemoneka kwati bale Bomba pamo,mu lumendo umo na imya icitabo ukuboko,ku mpela yabo kuli ama luba
7921,umulumendo ale ilolesha ku pumi,ku numa yakwe kuli mukashana,bonse Bali mu ng'anda imo,nde tontokanya Bali upana,elo iyi ng'anda yabo
7922,shitata na iminina pa mwishi,aba niba shikulu,nafwala ishati ya buta ne toloshi yafituluka,aka soteh no mufuko fyali kashika,ba lemoneka ba ne nsansa
7923,umulumendo na iminina nakwata icitabo ku maboko,ku numa yakwe kuli mukashana ale bomba,cilemoneka kwati Ale londolola ifili mu citabo,kulubali yakwe kuli ifya lembwa pa cibumba,iyi ng'anda ya milimo
7924,mulumendo no mukashana bale landishana,mu ng'anda Bali ing'anda ya citabo,ku numa yabo kuli citabo ifigi,pa muku pali ama luba,kutashi yabo kuli umuntu ale lemba
7925,mulumendo no mukashana naba ikala,mulumendo ale moneka nakwata ale tontonkanya,mukashana ena kwati na fulwa,apa tapali ilyashi,cilemoneka kwati Bali mu ndeke
7926,mulumendo ale toloka pa katambo akwete ku maboko,na nsansamuka saana nefyo ale cita,nde tontokanya kuli abale lolesha ifyo ale cita,ku numa yakwe kuli icibi,panshi ku cipupa kuli ipepala ya lebwa
7927,mu lumendo na iminina panse nkwata ne kamela,ale kopa ing'anda,ing'anda yali kula ifimuti ku cipupa,nde tontokanya takuli abale ikala mu ng'anda iyi,cacine patu ya kale ing'anda
7928,umwanakashi aleyangala,pa citunshi-tunshi pali utulube tulelwa,mu mulu muli fishimbi,nafwala ishati iya buta ne tolushi iya fita,ku mpela kuli umuntu
7929,abakashana bale teiya mupila ,mupila uyu mu cisungu batila  volleyball,bambi naba ikala pa imbao,bakashana Bali fisano naba fwala fya buta,umo nafwala ifya katapa-katapa
7930,ibumba lya bantu Ili mu musebo,mu musebo umu muli amatipa,umukashana na imya icintu ku numa yakwe,ku numa yakwe kuli umulumendo nafwala ichisote,panshi pali ama tipa
7931,umwaume na ikala pa imbao,na bakwata imyefu ishingi,naba fwala ichisote Ica kwata ama sako,ne CA mpepo ba fwele na ci kwata ama sako,ku numa yabo kuli abantu lya bantu
7932,umuntu Ali pa menshi makasa,aleyangala eka,nafwala Ica mpepo CA katapa-katapa,nafwala icisote CAku cingilila umutwe,ifimuti nafi fibwa na menshi makasa
7933,umwanakashi ale yangala,nde tontokanya kuli umuntu ale yangala nakwe,ubu  bwangalo batila checkers mu cisungu,pali utu pendelo  twafita notwa kashika,ka ngwangalila Kali pa tebulo
7934,mulumendo Ali Eka mu ng'anda,iyi Ilemoneka kwati ng'anda yama yangalilo,na imya umufuko wa fita ukuboko,nafwala ishati ya makumbi makumbi,ku cibumba kuli ama pepala
7935,umulumendo na poma pali kabalwe,kulubali yakwe kuli kabalwe,cilemoneka kwati cangalo Ica kabalwe,kabalwe na imya mukoso umo wa ku numa,ibumba lya bantu ile ntamba
7936,ibumba lya bantu ile sambilila panse,kuli abaiche naba kulu,abaiche naba ikala panshi,aba kulu naba iminina ,ku ntashi kuli ba ka sambilisha
7937,abana balumendo bale yangala,umo ale toloka pa pulanga,nafwala ishati ya makumbi makumbi na kaputula ya fita,ku numa yakwe kuli umulumendo na imya aka pulanga nakwe,ku numa yabo bonse babili kuli aba lumendo Bambi bale yangala
7938,umukashana na iminina panse,nakwata ilamya ukuboko,nafwala ilaya ya fita,na iminina Eka pa bulalo,cilemoneka kwati ale kopa icikope
7939,ibumba lya bantu ile lolela istima,nayo istima na ifika,bambi ba ne milimo ba le'enda,umulumendo umo na iminina mupepi na stima,ku numa yakwe kule moneka aba lumendo babili
7940,umukashana na iminina mu malimino ya maluba,amaluba yali pusana balala,na imya Ica mpepo na mufuko,ku numa yakwe kuli aba lumendo babili naba iminina,umo naikata mwitumba
7941,imbwa Ile butuka,yali buta noku fita,naikwata akantu mu mukoshi,ku lemoneka kwati tamfya icintu,naisula akanwa
7942,abakashana babili bale shana,ba lemoneka aba nsansamuka,umo na peta elo cibusa amwikata ku musana,mukashana umo na isula aka nwa naikata na nkomaki,ku numa yabo kuli aba lumendo bale landishana
7943,imbwa shili fisano shile butuka,shonse shali buta,naba shifwika ku mulomo,nde tontokanya Ici cangalo,ku numa ya mbwa kuli insalu
7944,umwana naikata paka mupando,na kwata icintabo ku maboko,cilemoneka kwati Ali mu ng'anda ya ma sambililo,ku numa yakwe kuli imbokoshi,kulubali yakwe kuli kabati kuli ifintu fya pusana
7945,umukashana naikala pa imbao mu musebo,ku mukoso umo na fula insapato,na itkata mukoso umo pa mupando,kulubali yakwe kuli mufuko,cilemoneka kwati na naka ukwenda
7946,bana mayo pali mu cisankano,bale shitisha ama taba yaku salula,na mayo umo nafwala ilaya ya fita,umukashana umo ale lolesha panshi,ku numa yabo kuli abantu naba iminina
7947,umulumendo na iminina pa menshi makasa,na bika amaboko mwitumba,na imya umufuko ku musana,nafwala itoloshi ya makumbi makumbi na shati ya mutuntula,ku muntwe kuli ichisote
7948,aba lumendo babili Bali mu panga,"umo nakwata kamela,na fwala naka sote",umu na ikata umusalu wa lini,umu pali mu ibala ya musalu,cilemoneka kwati bale kopa umusalu
7949,aba lumendo babili bale yangala mwiloba,umulumendo umo na posa aka ku samina mu mulu,umu lumendo umo na inama,kutali mpela kuli ifimuti ne cani,uku ku lemoneka kwati ku lulamba
7950,umulumendo ale yangala eka,nafwala ishati ne toloshi ya fita,Ici cangalo ale yangala ba cita ati bowling mu cisungu,na posa icintu cilemoneka kwati mupila,kutali mpela kuli utu botolo afwele aponesha
