IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5517,Abantu mutanda bali palunkoto nafilya babomfya pakutoloka mundeke  ,"Abantu batatu nabapapa ifyakubafwa ukupupuka, umo naiminina aletamba elo umbi naikala pa lunkoto ",Ulunkoto apo ababantu bali lulemoneka ulwauma,pantanshi palemoneka mpanga iikulu,palunkoto apo bali pali icintu icabuta icikulu 
5518,"Shitata napona panshi mucibansa, mucibansa muli akabushi na kabalalwe. ","Shitata aledonsa kabalwe mucibansa elyo amuponya panshi, icibansa cacingililwa na malata",Amalata ayacingilile icibansa yalemoneka ayandalawa ndalawa. ,"Mukati ya cibansa muli ifipampa, cimo ica buta nama lembo ya makumbi makumbi na yakashika ",Kunuma yacibansa kulemoneka icikulwa icikulu elyo kunuma yacikulwa kulemoneka ifimuti ifikulu filemoneka ifyakatapa katapa 
5519,Shitata elepelesha akamwana ifyakulya. Beminine mupepi na icitukutuku icili pambali yeshitolo ,ala mune umwana tafwele ne fyaku makasa ,kumbali yakantemba kuli amayanda ayabuta ayakwete amalata ayakashika. , pakantemba nabatantika insalu sha katapa katapa ne shakashika pali ne ncinga pambali,Akantemba nakatwata icipepa ica makuumbi makumbi pamulu pali na icituku-tuku iycafia naciminina na pambali .
5520,Namayo aleshitisha ifinsabwa nsabwa peshitolo. ,Pa kantemba pene pali ifi nsabwa nsabwa ifya pusana pusana  ,Pamulu wama ncungwa pali icipepala icikwete amalembo yafinsabwa nsabwa nomutengo ,"namubuta mune, limbi nico namwaka ama lampi yabili",Namayo uuleshitisha afwele ishati ilyakashika ilyamaboko ayepi nafwala nama galasi elyo nafwala nechakukuboko naikata necisambwa cimo.
5521,Ibumba lyabantu nabeminina panse yacikulwa cafyakulya pacimbaya mbaya ,"Pali ili ibumba pali abana, bana mayo na bashitata, aba fulile ni bana mayo. ",Icikulwa ca fyakulya balicipenta ne langi lyabuta  nomutengo wa  katapa katapa pali namalembo ayakashika  pamulu ayakwete ishina lye shitolo. ,"Namayo umo naimya umwana, babili nabekala kunuma ya cimbaya mbaya elyo umbi naiminina kumbali ya cimbaya mbaya. ",Akamulumendo akeminine pacimbaya-mbaya icabuta kafwele ishati ilya makumbi-makumbi ilyamaboko ayepi alo nakaputula aka katapa katapa akakwete amalembo aya buta pakulu.
5522,Akamwaice akanakashi kalimucimana kalesamba,Umwana naingila namu cakowelamo  ica fita elyo nacikatilila nama boko,Icakowelamo icifwele akamwaice cilemoneka kwati litaila elyo akamwaice nakengila pakati. ,Mu cimana muli umwana  muli ne fibata fileenda mumenshi,umushishi wakamwaice naubomba naufimba nomwaiche pamenso naisula nakwana nakalimo pali ico alelanda. 
5523,Banamayo babili nabekatana baleenda pamusebo mu kalale. ,"Mu kalale muli ifi kulwa ifingi, ifitali, ifipi, fimbi nafikwata amalembo fimbi fili nefikope. ",Umo pali banamayo bacikulile abepi nabekatilila nomukashana balinankwe pakuboko. Bafwele icampepo icafita neshati ilyakashika mukati nabapapa necola icafita kukuboko,"Mu kalale muli abantu abengi aba pusana pusana, balelola ne nshila isha pusana pusana",Apo babelele pali iminshilwa ishabuta pamusebo 
5524,Utubaice utubanakashi tubili natulambalala tuleyangasha amenshi.  ,"Umu muli utubana muli abaume batatu, babili naba konkana baleyenda",Uku belele abalumendo kulemoneka ishitolo umulemoneka amabuku.,Umu mulemoneka nimu cikulwa icakwata ama shitolo aya pusana pusana,Ishitolo ililimucikulwa lilemoneka ukuba limo elyo lyakwata ifyakushitisha ifyapusana pusana. 
5525,"Ibumba lyabantu imikowa ishapusana nalilongana palunkoto mumpanga, kuntubali kuli ifimuti ifikulu ","Pe bumba lya bantu bambi nabekala, bambi nabeminina elyo bambi naba sendama pa lunkoto munshi ya fimuti",ulupango ulyabuta lulemonekela akatalamukila kukuso kulemoneka  abantu abengi baleingila,"Kuli shitata uyu asendeme eka, kuli nabekele batatu",Elyo kunuma ya aba bantu kuli abakashana  bane nomulumendo umo abeminine baleisha
5526,Namayo alimu kuncende  iyikwete  ifipoto ifikulu ifili cine ifyamalata . ,"Namayo aleikila pakati yampoto shibili isha malata , pakwikila naikata ku ntambo naku cishimbi",Umu mumuputule mulemoneka balepikilamo ifintu ifyakushitisha .,"eya mune, elyo kumutenge nakwaka amalampi mutanda .","inkupiko yapacipoto  icibelele kukuso nayisukako panono, elyo namayo nalolesha panshi ukumona epo alenyantapakwikila. "
5527,Shitata umufishi naikala alemoneka uwasakamana. ,cacine ico wasosa mune alemoneka ali mu matontonkanyo ayengi,Uyu shitata nakwata nemyefu ishafita nashishunguluka nakanwa nakumatobo konse. ,Shitata afwele ica mpepo ica makumbi makumbi na kasote aka makumbi makumbi,"Shitata napilibula nakasote kakwe, icakunuma cilikuntashi elyo icakuntashi cili kunuma."
5528,Umukashana aleenda mumusebo alelolesha ifili mwishitolo ilili mumbali yamusebo. ,ala kuti apweneka pantu mwi shitolo muli ifya kushitisha ifya pusana pusana ,Umukashana akwete umushishi uutali uwabuta nafwala necampepo icafita icamaboko ayatali netoloshi ilyafita elyo nensapato ishafita, pa nsokoloto  pali ama lembo ya makumbi makumbi nama pepala aya kwete ama lembo. ,Pamulu we shitolo pali namalembo ayabuta elyo icibi cakwishitolo nacisuka elyo mukati tamulemoneka umuntu nangu umo.
5529,Umulumendo nabika umuswaki mukamwa elyo nafwala namagalashi,ala umulumendo uyu alemoneka kwati ali notulo pamenso,"cishinka wasosa mune, Muncende umuli umulumendo icibumba cilemoneka icabuta nakwaka nelampi ilyabuta ililemonekela munsolokoto ",Umulumendo aba nomushishi uwipi elyo uwa bulauni,"cacine wasosa mune, elyo nafwala neshati lyafita"
5530,umulumendo ali mucibansa pali kabalwe elyo naikatilila nentambo iipitile mumukoshi muli kabalwe.,"eya mune, kabili aletina ukupona eco ekatishe",umulumendo afwele icampepo icafita icamaboko ayatali ,"kabalwe atolweke pamapulanga bacingilila, panshi pali ifyani kumbali nako kuli ifimuti ifya katapa katapa ",Utuma pulanga tuli pakati kachibansa elyo batupopa utwa tambalala 
5531,Ichungulo bushiku mumusebo mulemoneka umwafita muli nabantu abakwelele pafitukutuku elyo nefimbaya mbaya,"elyo pakati kamusebo pali nabantu abeminine, bushe naubamona?","nimbamona mune, nacimpapusha nokumpampusha ati bali pamusebo palepita ifimbaya ifingi",kumbali ya mulumendo na umukashana abali pacituku tuku kuli utubotolo twa menshi ,"ala mune uyu wine umusebo ulemoneka kwati abantu balaubomfya sana, elyo umulumendo na umukashan nabafwala nefisote"
5532,umukashana ali mu muputule muli ifilimba ifyalekana lekana  ,Umukashana naiminina elyo naikata na banjo kwati alelisha,Umu mumuputule mulemoneka umwafita elyo ilampi lisanikefye apabelele umukashana .,Umukashana afwele indeleshi ilya buta naka fita mukati nomushipi pamulu wendeleshi,panshi napapita intambo ishingi ishafita elyo kunuma yamukashana kulemoneka kwati kuboko kwamuntu 
5533,Umwana umwanakashi nabamwikalika  mucimpelwa ,Umwana nafwala nafwala ndeleshi lya mutuntula mutuntula,umwana nalolesha kumbali nabamufwika  na isikiyo kukutwi nakumi nkanya nemilomo elyo nafunga nekofi kukuboko.,eya mune elyo aba nomushishi uusuma,Ulunkoto lulemoneka ulwa katapa katapa 
5534,ibumba ililepala kwati bana balya abasangwa mumisebo nalikolongana,"eya mune balemoneka kwati nabanaka, kumwenafye kumilalile","pali ili Ibumba bambi nabekala, bambi nabasendama elyo umo aleenda. ","Panshi pali utu botolo musangwa ifyaphsana-pusana. Umwaume ufwele ishati lya mutuntula naikala, napeta ama kunda kwati pali ifyo alelya.",Pantanshi yamulumendo uufwele ica mutuntula uwikele pali umuntu na umbi uwikele uufwele ishati ilyafita ilyamaboko ayepi nakobeka necintu pakubeya 
5535,Ibumba lyabaice  abanakashi nabalongana palunkoto nabashinguluka akashimbi akakwete ututambo utukwete amalangi aya pusana-pusana,cacine ico wasosa mune aba abana besukulu abanakashi nabekata itambo,Utubaice utubelele kukulyo tulemoneka tusambilila pasukulu pamopene elyo tubili utuli pantashi natulolesha kumbali ,Umuli abana muli ulunkoto ulwa katapa-katapa nefimuti ifya katapa-katapa nafishunguluka. Muli na abaume babili bonse bafwele ifya buta kumulu,abaice  ababelele kukuso bafwele amalaya ayalekana lekana. Umo afwele ilaya ilyabuta nalikwata notumantoni utwabuta elyo uukonkelepo afwele ilaya ilyabuta umuli amaluba.
5536,Umukashana naiminina nafwala nomwingila uwafita na elyo nabika  na iluba ilyakashika pamulu wamwingila pacifuba. ,cacine wasosa mune elyo naikata nakasote akafita elyo necitabo ca kashika ,Uyu namayo nakwata umishishi uutali uwabuta umbi ulipantanshi ulepela pampumi. ,"Kunuma ya mukashana kuli namayo nomushishi ufikile muma beya, nafwala nama galasi aya fita ",Umukashana uufwele umwingila uwabuta napenta namala na ilangi lya kashika. 
5537,Imbwa ilipalunkoto ileangala naka mupila akanoono,Iyi imbwa iletaya akamupila akanono aka katapa katapa na molu yaku ntanshi nayema mumulu.,Ulunkoto apaleangalila aka akabwa lulemoneka ulwa katapa katapa elyo lumbi lwipi lumbi lutali. ,"Imbwa ikwete ama langi yatatu, tu bulauni utunono ku molu yakunuma, iyabuuta kuntanshi elyo yafita pamubili",Imbwa naikwata nakamucila akepi akalemoneka akabuta pamulu. 
5538,Abalumendo batatu abafwele ifyakufwala ifyabuta baleenda palubansa panse yaciyanda ico bapangila nefisalu. ,eyamune balemoneka nsala nsala aba bene abalumendo,icikulwa ico bapangile balicicingilila nensalu ishapalana mumbali .,ala mune abalumendo nabapweneka pacipepala pali ifikope,Panshi yabantu abali pacipampa pali namalembo ayabuta ayale konkomesha ukupela icabupe. 
5539,Bashitata babili nabekala akatalamukila umwakutusisha pambali yamusebo. umo ekele kukuso elyo umbi kukulyo.  ,ukumonafye efyo bekele kuti wamona ati tabaishibana,Umulumendo uuli pa cikope napompa nababoko nabifwa nakukanwa elyo kunuma yakwe kuli ulunkoto namaluba ayakatapa katapa.  ,"eya mune, ena kwena alipompa elyo nameka nokumeka",cacine ico mune kunuma ya iyi ine incende  kuli icikulwa icikulu icabuta elyo nako kulemoneka amaluba nayambi .  
5540,Ibumba lya banamayo nabashitata nabalongana mupupi na umwakutusisha cipalile kwati pali efyo balelolela. ,mune cipalile kwati pali efyo baletamba kulya abantu baloseshe abengi,umwakutusisha bapenta ilangi lyakatapa-katapa elyo paliba nefilembo ifya buuta,"elyo uyu namayo ekele nashitata baleshimika napapa aka cola akabuta, na fwala ishati lya maboko ayepi netoloshi ilya buta nabika nokulu pakubiye",Kuntanshi yakwa namayo uufwele icakashika kuli bashitata babili abaleisha. Umo shitata nakwata ulupala nafwala neshati ilyafita e
5541,"Ibumba lyabantu lileenda mumusebo nabemya nensalu ishapalana,bambi abantu nabeminina mumbali yamusebo baletamba abalepita",kuli ibumba ili leyenda nalimya nsalu shapalana kuminwe ne bumba liminine fye liletamba ibumba lilepita,Kuntanshi yebumba kuli umuntu uubelele kukuso uufwele icintu pamenso kumutwe. Uyu umuntu nafwala ishati ilyafita netoloshi ilyafita nafwala necampepo icakashika ic,Umukashana ali kuntanshi nafwala icintu kumutwe icilemoneka kwati linso icabuta n,kunuma ya ili ibumba lya bantu abali kuntanshi kulemoneka umulumendo nomukashana . Umukashana uulemoneka kunuma naikata nakacola 
5542,"Ibumba lyabalumendo liliteya ""cricket""mucibansa elyo umu mwine mulemoneka ama bumba yabakateya  yabili. ",pamabumba aya yabili bambi bafwele ama shati makumbi makumbi elyo bambi bafwele aya mutuntula mutuntula,ibumba limo lifwele utuputula utwakashika nama shati aya makumbi makumbi namupita notwabuta kumulu ibumba limbi lifwele utuputula utwakashika namashati aya mutuntula,Kumbali ya cibansa mutu shimbi twa buta muli abantu abanono abale tamba,Kumbali yacibansa kuli ifimuti ifitali ifingi fikwete amabula yakatapa katapa. 
5543,uulumendo na umukashana nabeminina ,Uyu umulumendo  nabika no mona pampumi ya mukashana,umukashana nafwala na insapato iyafita elyo umulumendo afwe insapato yafita namupita notushilwa utwabuta,Umukashana nafwala akashati ka bulauni nakobeka necola elyo nashibatilila nako,umukashana nakaka nomushishi elyo naikata namwishati lya mulumendo
5544,umwana umwanakashi aletolokela pabusanshi,umushishi wamwana nausalangana elyo nakemya namaboko mumulu,nakafwala nakaputula nakashati kamishilwa ishabuuta,ku cipinda kali nabasha nabanshika nefya buuta pabusanshi,umu mwine mucipinda nabasha nama lampi yabili
5545,"ibumba lyabantu  nalikolongana balelolesha pafyakulya. Pali ifyakulya ifyamitundu iyalekana lekana,  ",eya mune limbi balemonapo efyo benga kwanisha ukushita,kulemoneka kwati kuli ukusefya elyo shibantu umo naikata nakabale apali ifyakulya alelya fili na mumatobo. ,ine kwena mune nacimona kwati bele mukushita ,Shikulubantu umbi nafwala nekoloko elyo namayo nafwala nefyakuikobeka mumokoshi
5546,Bashitata abashimya umulilo bali pakati kamusebo baleshimya icbaya-mbaya ilepya pamusebo,bushe mune mulilo baleshimya nangula palifye efyo baleocelela?, mune ulemoneka kwati mulilo elyo Umbi shitata naiminina alemoneka uwabulanda,umbi shitata ena emininekofye aletamba ifyo ababiye balecita,cacine mune limbi uyu munag'ani
5547,shimapepo alepepa nafyala nomwingila uwafita elyo emishe Nakantu akapala akashimbi kukuboko kwakukulyo,bushe mune bantu abo mumbali nangula fikope? ," Mune nshishibe,kuntanshi yakwa shimapepo kuli nebumba lyabashibantu notubaice  balelolesha shimapepo",naumfwa mune cabipafye ati tawishibe pantu nacilafwaya ukusambilila kuli iwe,elyo insalu bafwele ishabuta kwati bangeli napantanshi yakwa shimapepo pali icililuba Ica katapa katapa icikulu
5548,abakashana bane balepita pamatuka balefumina ukwalekana-lekana,Umulumendo no mukashan nabekala pe tebulo balenwa chai baleshimika noku shimika,elyo abantu bale balolekesha lelo umukashana umo ena naiminina alelosha kwati alekopwa icikope nafwala nakatoloshi ,mumusebo muli naumbi umukashana apapile icola cafita,pacibumba cetuka.palembelwe namalembo ayakashika . icibi nacisalika nakapampa kabuta kali pambali elyo kunuma yamukashana usendele akacola kakatapakatapa 
5549,imbwa ili yeka kumuludu wacimana ilelolesha nalwakukulyo,utumolu natudida umo monse yacipita imbwa,imbwa naifumya nolulimi kwati ili nensala nangula ili necilaka,limbi ili nensala mune nangula pali abo ilefwaya,icimana ici cine ciikulu elyo kumbali yambwa pali akamupila akanono
5550,Ibumba lyabantu banamayo nabashitata nabakolongana palunkoto balesefya. ,muli ili ibumba muli namayo uufwele ndeleshi ya buuta elyo nasunsumana nokusunsumana kwati nanaka,kumbali yakwa uyu namayo kuli namayo afwele ndeleshi yfita naimya na umwana ,"mwibumba mwine umu, muli namayo afwele ndeleshi lyamaluba maluba elyo ali nabanakubantu",bonse abantu abali pancende iyi balifye nefyabo taposele amano nakubabiye
5551,Ibumba lyabantu bashitata nabanamayo nabakolongana baletamba bakemba .,bakemba nabafwala nefyakashika kashika elyo ifyapalana,eya mune elyo abantu baletamba bambi nabekala elyo bambi nabeminina,"elyo mwibumba muli abakalamba elyo nabaice, balifye abasankana",Ukobakolongene ababantu kuli ifimuti ifitali ifikwete amabula ayakatapa katapa. 
5552,Umulumendo alesefya ukupwisha kwamasambililo yakwe nafwala nomwingila uwafita uukwete insalu iyabuta pantanshi. ,"eya mune cacine ico wasosa,alebika bwino na kasote akafita.",Kunuma yamulumendo kuli shitata uukwete umushishi uwipi uwafita nafwala neshati ilyabuta uulekopa umulumendo. ,Umulumendo alekopa kunuma afwele ishati lya maboko aya tali ilya buta,kunuma kuli icikulwa ica cibumba cabutulukila nensolokoto iyinono
5553,"akalumendo akamufishi kaleangala pali ka ""skate board '","Umwana uuleangala pa ""skate board"" afweleishati lyakashika, icisote ica fita elyo na utuntu kumaboko ",kunuma kwiminine umusungu umwaume aletamba akamwaice.,kunuma ya mwana umusungu kuli amayanda yabili nefi fimilando ,incende ilemoneka nefimuti notulunkoto utwa katapa-katapata
5554,Ibumba lya banamayo nabashitata bali kucila,"Umu muli icila muli naka mwana aka mulumendo kale shana nako, muli ifilimba ifya lekana lekana",bashibatu babili balefwampula ama banjo,bana mayo babili beketene na shitata afwele ishati lya buta naba sekelela lintu baleshana. ,muncende bali namwaka nefimalaiti ifyakobaikwa kumutenge.
5555,Abekalamushi nabalongana pamo belesefya umushi wabo.,Apeminine shitata uulelanda pali itebulo ,shitata umo alebatungulula natekesha necilye. Kunuma yakwashitata kuli icisalu icikulu icabuta apo balembele ico balesefya ,Shitata umbi naiminina nabika na maboko mumusana afwele ishati ilyafita na kaputula aka butulukila,Kunuma yakwa shitata kuli i'nganda iikalamba elyo kunuma ya'nyanda kuli ifimuti ifikuli ifikwete amabula ayakatapa katapa.  
5556,Namayo ali pamulundu aleangala nembwa palunkoto. Aleiposela imbwa akantu elyo imbwa ileesha ukwanka. ,imbwa aleyangasha nayo  nayasamuna nakanwa elyo bali ifwikal na umushipi uwakashika mumukoshi ,Namayo naikala panshi nafungulula nokuboko kwakukulyo   ,Kunuma ya mbwa kuli ifimuti nafi bungana pamo ifya katapa katapa,umukashana akwete umushishi uwipi uwafitulukila nakobeka nefyakukopelako ifikope mumukoshi elyo naikata nokuboko ukwakukuso.  
5557,Abalumendo babili nomukashana umo baleisha ilyo baleend elyo ukobali kuli amaloba ayengi.   ,eya mune elyo bonse bafwele utuputula na bemya ne fyola.,Kuntashi yabo kuli ifikulwa ifingi  ifikulu elyo cimo icikulwa icibelele kukuso citali sana ukucila ifikulwa fimbi. ,icikulwa cilifye pantanshi yabo nacikwata ama lembo ayakalamba pamulu ,Mumulu amakumbi yamo yalemoneka ayabuta elyo yambi yalemoneka ayakatapa katapa. 
5558,Shitata naikala mucimbaya-mbaya alemoneka ali pakwamba ukwensha elyo uwansansa namwentula noku mwentula. ,cacine ico wasosa mune elyo napilibuka nalolesha nakunuma,Pa nsokoloto ya cimbayambaya palemoneka apa kalabana kalabana napanse tapalemoneka bwino.,icipuna ekelepo mucimbaya-mabaya cintu ca fita na icakwenseshako naco califita,elyo uyu wine shitata alina elyo aba na  umushishi wabuta alemoneka mukalamba saana
5559,Imbwa ilimumpanga naimya necimuti kukanwa. ,eya mune elyo ilemoneka ileya kumuntu,Imbwa ikwete amalangi yabili. iyabuta ili pacifuba pantanshi elyo panuma pali ilangi ilyafita.,Mumpanga umuli imbwa ifyani fyalyuma na utumuti utwauma utwa kontaika.,elyo iyiyine imbwa intu yayemba saana
5560,Banamayo babili nabeminima mumbali yamusebo balelolela ifimbaya-mbaya,Kuntanshi ya cikulwa icikalamba kuli saca umukalamba uwakashika ,Kuntanshi yabanamayo kuli icikulwa icabuta icikalamba nacikwata nama galashi ayengi. ,"Kunuma ya saca kuli abakashana babili, umo pali bena afwele ifyakufwala ifyafita alesunka na umwana ",uyu namayo uufwele icisote cafita eminine kwati pali efyo alelolela
5561,Bashitata babili bali pakati kamumana mu bwato bale abuka,cacine mune ico wasosa elyo  aba bene abalumendo baleikata na isabi,akabwato banininemo kanono elyo akasompa kunuma. ,Kumbali ya mumana kuli ifimuti ifitali ifingi ifya katapa katapa ,eya mune elyo ififine ifimuti fyali titikana ifitali elyo kumulu amakumbi yalemoneka ayabuta. 
5562,Umulumendo ali pamulu walupili nabika nokuboko kwakukuso pamulu wacishimbi. ,eya mune elyo ici shimbi nacikwata namalembo cilemoneka kwati nimbwa naipapa umuntu.,Icishimbi icili pamulu walupili cintu casompa kumulu ,"Umulumendo nafwala icisote, ama galasi ya fita, ishati na kaputula ka katapa-katapa ",Kunuma yacishimbi na umulumendo kulemoneka ifyani ifya uminina elyo amakumbi kumulu yalemoneka aya makumbi makumbi.
5563,Akamukashana akanakashi nakekala kalesambilila ukulisha  ing'oma notushimbi tubili,"Kumbali yaka mwana kalesambilila ukulisha ing'oma kuli abaume babili, umusungu elyo na umufishi",Akamukashana nakakaka umushishi kunuma nakafwala nelaya ,mui iyi ine icende muli umwana mulemoneka nimwi shitolo elyo bashitisha ifya lekana lekana.,kumbali yakamukashana kuli bashitata babili abenimine nabekata namumatumba balemonekekofye icifuba ukwisa kunshi kumulu tabalemoneka
5564,Ibumba lyabantu bali mu mulonga wamenshi balesamba ,"eya mune  pali aba balesamba, bambi baleisha elyo bambi nabekala fye.",amenshi muli uyu wine umulonga yalemoneka ayakatapa katapa. ,Bonse abali mumulonga naba fwala utwa kumutwe nama galashi,Bonse abali mumenshi tabafwele amashati bafwelefye utuputula.
5565,Umwama naikala pamolu yacilubi icikulu icamasako  icakashika.,cacine ico mune wasosa elyo cikwete amenso aya buta notwafita pamona,Umwana afwele icakafwala icabuta icikwete imishilwa natumbula namenso nasuma nokuboko kwacilubi,Mu muputule  muli umwana muli ifyakwangasha ifya lekana lekana ,Kukuso kulemonekala icintu icamakumbi makumbi nakambaya-mbaya aka kashika elyo kukulyo kuli icilubi ica buta
5566,Bashitata babili bali mucikulwa cabwalwa nabeminina baleisha nabekata namabotolo yabwalwa kuminwe.,eya mune  balenwa  ubwalwa elyo uku baleshimika.,Uyu Shitata uubelele kukulyo alelanda elyo shitata uubelele kukuso alekutika .,"Kunuma ya balumendo kuli ifikope ifyalekana lekana pamo palina na kemba weshina lya ""Bob Marley""",Shitata uuli kukuso nafwala ishati ilya makumbi makumbi nafwala namagalashi akwete na umushishi wabuta elyo shitata uuli kukulyo afwele icabuta nacikwata namalembo pantanshi. 
5567,kucisankano kuli Ibumba lyabantu  abengi balechita ifyalekana lekana,"eya mune apa pacisankano pali ifilecitika ifyalekana-lekana abantu bambi baleshita, bambi baleshitisha,bambi baleenda",Shitata umo uufwele ifyabuta aleenda naikata nembale apali ifyakulya nakobeka nakachola akafita  mumusana ,"Shitata umo aleshitisha ifyakulya pacimbale cacishimbi, umukashana nashita naikala alelya nokulya","kunuma kuli namayo na lamya kukutwi alelanda , elyo kulubali kumbi kuli shitata uuleensha icituku-tuku nafwala necisote icabuta kumuwe. "
5568,Namayo ali kumulundu kumbali  yamumana alecita ifyakwenshako umulopa bwangu,Namayo eminine kumbali ya mumana naimya amaboko mumulu nokulu kumo,eya mune elyo uyu namayo naimya ukulu Kumo natambulula amaboko yonse yabili. ,"eya mune  nafwala akasote, nakaka na umushishi napeteka ne ntoloshi.",namayo afwele ishati ilya makumbi makumbi ilyamaboko ayepi netoloshi ilya makumbi makumbi
5569,Ibumba lyabantu balimucikulwa umobashitisha ifyakulya nabekala mumabumba ayalekana lekana.  ,"pali ililine ibumba, pali bana mayo, bashitata na bana nabekala pama tebulo aya pusana pusana ",elyo umu mwine mucikulwa muli  amalaiti eyengi nayasanika.,"Bekele cila lupwa pentebulo, lelo kuli shitata ekele eka pentebulo uufwele ishati lya makumbi-makumbi .","petebulo ilili kuntanshi kukulyo pekele abantu bane,pali shitata uulemineka icanuma uukwete umushishi uwafita nolupala."
5570,Akamwaice akanakashi kaleensha icituku-tuku pamusebo,Uyu umwana aleshelela nabutusha sana eko akwelelepo.,Ukulu kumo kuli pa cituku-tuku kumbi kulipanashi nafwala nensapato ishabuta netoloshi ilyafita neshati ,Nafwala ici sote ica kuicingilila  elyo nefyakuminwe. ,kumbali yamusebo kuli ifyani ifingi ifyakatapa katapa. 
5571,Shitata nanamayo nabeminina pamusebo baleisha ,"Aba beminine apa bashitata balemoneka niba kafundisha elyo umukashana mwana we sukulu, alekutika elyo mwentula  ",Bashitata nabafwala itoloshi ilyafita neshati lya tubokoshi ilyafita nefishilwa ifyalafita elyo  namayo afwele ishati ilya mutuntula  ilya maboko ayepi ,Beminine apa kupita ngabaleingila mwisukulu likalamba. Mu mbali muli ulunkoto ulya katapa katapa nefimuti,Kunuma kuli icikulwa icabuta panse pali nefimuti ifingi. panse yacikulwa pali abana bakasukulu abamasabililo yakalamba nabapapa nefyola.
5572,Bashitata babili umufishi na umusungu  nabekala pacibumba,"Bashitata babili nabekala, umo umusungu umbi uwafita, umusungu aleyasha umutolilo wa fwaka ","mucibansa kunuma kuli abantu bane  baleisha, batatu nabekala umo naiminina. Shitata umo naiminina naikata namaboko mumusana alelanda nashitata uwikele palunkoto.","Bekele paci bumbili nefya mpepo pambali yabo, umusungu namangula neshati",Kununa yabashitata kuli icibumba ica katapa katapa elyo mukati mucibansa muli ifyani nefimuti ifingi .
5573,Abashilika bane nashitata uufwele ifyakufwala  ifyafita nabeminina mupepi nomwinshi. ,Umushilika  ali pamwinshi uwafita natambika ukuboka alefyaya uku posha uwafita munankwe uuli mufyakufwala fya fita,Pamulu wamwinshi wacikulwa pali icisalu icikulu icabuta apali amalembo ayafita ayakulu ayalelondolola ifilecitika apo balongene.,umushilika  atambike ukuboko naikata na kakakuputwilako kukuboko kumbi alemoneka bacila putulapo fimo,Kukuso yacikulwa kuli insalu sha shafilongaimno ifyalekana lekana 
5574,Abaice babili bali pa cituku-tuku balelanda nomunabo uwiminine pamusebo ,"eya mune , umo mwaume elyo umbi mwanakashi, umwaume na fwala ifya kashika elyo umwanakashi afwele ica makumbi makumbi ",Kuntashi yabaice kuli umuntu umufishi naiminina alemonekelafye kumulu. umuntu uyu afwele ishati ilyabuta namaboko yalepela mukaboyo,"Kunuma ya baice kuleisa abaume babili aba fwele ama shati ya katapa katapa, umo lyamaboko aya tali umbi ayepi",Kunuma kuli icikulwa icikulu ica katapa katapa icikwete pamulu napanshi. Panshi yacikulwa pali neshitolo nabatantikapo nefintu ifyalekana lekana panse 
5575,Umulumendo naiminina mumbali yamusebo nashintilisha na kucibumba alebelenga ipepala ,Kumbali ya mulumendo alebelenga ipepala pacibumba pali lamya iya fita,Umulumendo nakwata umushishi uwafita nafwala necampepo icafita nafwala  neshati ilyabuta mukati.,Mupepi ne cikulwa ici mumusebo muli ifyafwilisha ukwenda  pamusebo,"kukulyo kuli icikulwa icikulu icikwete insolokoto ishingi, munshi yakuboko yamulumendo mulemoneka ulubuto"
5576,Shitata umusungu ali mucikulwa naikala pacipuna naikata na necakulandilamo alelanda . ,"Shitata uulelanda afwele ifyakufwala ifyafita, ishati lya buta ne ntoloshi lya butulukila.",Kuntanshi yakwashitata kuli itambula petebulo mwitanbula muli namenshi .,Mumuputule  mwikele shitata icibumba cikwete ilangi lya butulukila ,Kumbali yakwashitata kuli icisalu icikulu icabuta pali namalembo ayakulu aya katapa katapa. 
5577,Shitata naikata icakulandilamo nacipalamika kukanya aleimba. ,Kumbali yakwa shitata uuleimba kulemoneka umwaume uufwele icafita nalolesha pacintunshi tunshi,Shitata nafwala inkoloko kukuboko nafwala namagalshi nakaka necisalu mumukoshi. ,Shitata uuleimba afwele umwingila wafishilwa,Uko ali shitata nakufita elyo  ilaiti lilesanikafye pantu eminine 
5578,Bakemba abanakashi bane  nabeminina pantanshi yacakwimbilamo baleimba. cila kemba nakwata icakwimbilamo pantanshi yakwe.,"Abakashana abaleimba bafwele ifitali elyo ifyakashika , babili bafwele ama shati aya  maboko ayepi babili aya tali",Kunuma yabakemba kuli umuntu uwikele nafwala ishati ilyakashika alemonekelafye ukuboko naikata na banjo ,Abakashana abaleimba beminine apakwimbila pali notu puna utwa nshimbi,Mucikulwa muntu bali muli ifilimba ifyalekana lekana panshi nafisalangana. 
5579,Shikulu bantu naiminina pacikulwa nashintilisha kucibumba alebelenga nepepala nakwata nafwaka kukanwa,Uyu shikulu bantu alemoneka alelemba fimo pali ililine ipepala,kunuma yakwa uyu shikulu bantu takulemoneka nangu cimo kulemonekafye ukwafita. ,"Shikulu bantu afwele umukansu, ishati lya lbuta mukati ne nkoloko kukuboko",Mucibumba yacikulwa mulemoneka icinshingwa icaba namayo abacikulile baleenda. 
