IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
4291,Imbwa ilebutuka kuncende ukufulile amaluba,lilemoneka libala lyamaluba yeka yeka,cine ibala ili lintu lya lelema nganshi,imbwa naikwata akashita kasama ukwangalila mwibala lyamaluba,ilemoneka nensansa pakwangala mwibala ili
4292,Imbwa ilebutuka mukashila mumpanga,mukubutuka kwaiko nailekelesha ku kanwa,elo kumbali yaiko kuli namaluba aya buta,cine cine ili kucifulo cisuma,"cine kuntu ukwa wama nganshi, nefimuti filemoneka ifisuma"
4293,umusungu umulumendo nakwela paka palana nencinga,nomba alemoneka ali mukupona ,"emangalo yene aya, ukupilibula akantu akwelelepo nalimo ala pona nelyo tapone",fintu alemoneka ali no mwenso ukuti alapona ,ici kankala nafwala akasote akakumucingilila kubusanso nga apona
4294,umulumendo uwafita inkanda natoloka palya alebutuka,Tafwele ifyakufwala ku mulu lintu aletoloka ,cilemoneka aleipekanya uku cimfyana mumangalo yalubilo,nalimo aleteyanya ifyo akalatoloka pali bulya bushiku bwakuchifyanya,"cine efili ilyashi, aleipekanisha calimo pakutila umubili ubelele umwaku tolokela epo tabulafika ubushiku ubwaku cimfyana"
4295,ibwa shibili ishinono shile angala nomupila,kuntu shili nashichingililwa ne linga lya mbao,shilemoneka shili palubansa lwa ng'anda shikala,shili kulubali lya nganda ukwaba ifyani fyalukoto,"ee, elo futi shilemoneka isha sungwa bwino Imbwa ishi"
4296,umusungu umulumendo ale angala nakalya akali planga kama wilo munshi,elyo naya mukukwela apa sasuka  nakakwendelapo kakwe,nafwala neca katapa-katapa kumulu netoloshi ilya fita kunshi,mukumoneka kwakwe kwati ali mukupona ,"alemoneka alishiba umwakwendela nako, ndecetekela tapone"
4297,umuntu ale enda mumpanga nembwa yakwe icungulo,ele kukwenda pakuti batandaleko cilya akasuba kalewa ,takuli nefyani uku kuntu bale endela,kulifye ifimuti ifilelenga akasuba ukumoneka  bwino lilya kalewa,nafyo ifimuti tafikwete namabula ayengi uku kuntu balepita
4298,umukashana uwakufyalo ifya ku kapinda ka ku kulyo naikala mwishitima ,nafwala akakuicingilila pakanwa elyo nefya Kubika ku matwi fili mumukoshi wakwe ,abantu abali nankwe nabo nabafwala ifyakuicingilila pa kanwa ifya makumbi-makumbi,ishitima nalisula bambi tabakwete ukwakwikala,"cine nalisula, bemininefye abengi abalumendo naba shitata"
4299,mwenye umulumendo alelisha banjo aleimba nokwimba,nasendwa sana mukwimba kwakwe,cilemoneka apa afikile pa lwimbo epaku punda,muntu ali namufita ena eulemonekamofye ,"cine namufita umu mucikulwa ali, mupalile mulya banwina ubwalwa"
4300,abantu bali mumbali yacibansa baletamba bashitata batatu abalesola ing'ombe iyi kalipe,bali my muchibansa mulya umo ifinama  na bantu bacifyana,balemoneka bale lumba ifilecitika mucibansa cine,chilemoneka Inama naikalipa elyo abali muchibansa baleileshelela ukuti ifuma muchibansa ,"cine naikalipa, nga yakumana nabo kuti yabacena ububi nga nshi"
4301,abantu abali cisano bali pantanshi yacikulwa cimo icilemoneka ico bakulile akale,pali nanamayo uufwele ifyafita ififimbile umubili wakwe onse ,"elo batatu pali bonse aba balelolesha ku cikulwa ici cine, balepita pakwendela uko baleya",nangu line bonse bali abapafiwa ne milimo nabo noko baleya,"elo futi pali bonse aba tapalemoneka uwafita inkanda, cimo na bantu abalemonekela mucikulwa mukati, nabo balemoneka basungu bonse"
4302,umulumendo uwaku fyalo fyaku kapinda ka ku kulyo naikala pe libwe kumbali yebemba,alemoneka pali fimo aletotonkanya ifikumine ubumi ,alepepa na fwaka ilya babika mukamu paipi paku pepa,ku icifulo kuntu ali kwamutende nganshi ,"cine kwamutende, limbi eco aasalile ukuyako pakutila ekale atontonkanye bwino pafintu ifilemoneka ukumu pakasa"
4303,abana nabekala balelya pe tebulo palya bawishi baleputwilapo nafimbi ifyakulya pakutila babapele,kulemoneka bali  kusukulu balesefyako fimo kabili  balelya imbukunya matobo ,elo pali bonse abana akamukashana akamusungu kalemoneka pali efyo kale landa palya kalelolesha ba shitata abale putula imbukunya matobo, alelinganya imbukunya matobo  bamupele nga efyo balaputwila nabanankwe ,akalumendo akamusungu kena kaposele amano ku kulya imbukunya matobo bakapele ba shitata
4304,"ibumba lya baume ba mwenye nali kumana muncende imo, elo bonse balemoneka kuli efyo baposeleko amano ukulolesha nokumfwa muncende ine",baletamba nangula ukukutika kuli fimo pa mulabasa nangu pa chitushi tushi ,"elo bonse balemoneka abakaka inkanshi muncende babelele, nalimo kuli ifiba kalifye pafyo bale tamba",bonse  nabasendwa sana nefyo baletamba nalimo fintu fya bulanda nangu naficindama sana ,"elo umu babelele bonse, tapali uu lemoneka umwaice nangula umulumendo, uku kuncende bali cili nalimo kwaku kumanafye abakalamba"
4305,umusungu umulumendo ale angalila pa menshi muli bemba akasuba,aleipakisha akashita kasuma elo ninshi akasuba nakabala,"alemoneka uwa nsansa saana uku ale angalila, bushe cinshi cilya ekete mukuboko kwakwe?",nikalya babomfya ukwendelepo pa menshi ,"oo nikalya akafwa umuntu ukuti enaka bwangu nga alesamba mu menshi, kalya bashintilishapo"
4306,"umusungu umu kashana nakwela kukashimbi akafita, naipilibula nomubili",alishibisha ukuipilibula umubili pantu alemoneka takwete na mwenso,cine alemoneka kale aa ambile uyu umulimo uwakuipilibula umubili noku bomfya amaboko yakwe ukwikatilila akashimbi pakutila epona,alifishiba bwino Sana kabili ku to alebomba kulemoneka bwino nganshi,"saana, elo alikwata namaka mumaboko pakutila akwanishe ukusunga umubili wakwe palya pamulu, mukwikatililafye kukashimbi aka sontele mumwela"
4307,shitata umusungu naikala pambali yali bemba alei teyanya ukwamba ukuloba isabi,fintu ekele alemoneka aleipakisha ukuloba isabi pantu naikwata fyonse ifikabilwa pa kuti abombe bwino uyu mulimo,"cine, nateyanya necakumu cingilila kumfula nangula kukasuba palya ekele shitata uyu",cacine alemoneka ni kale atapa ukubomba uyu mulimo uwa kuloba isabi nge nshila yaku leseshamo icitendwe ,"elo ukukwine ekele kuli ifyani ifya lepa kunuma yakwe, ndecetekela tamwikala ifinga leta ubusanso pali shitata uyu ifinga fumina mu fyani"
4308,namaayo uwafita inkanda naikata akatambo uko akakileko icintu alobele muli bemba,cintu akwete  calipala isabi nomba cena chikalamba elo chisangwa muli fibemba ifikalamba,"cine, calikwata nefyapala imicila ishingi nganshi, nomubili uwatelela",namayo alemoneka aletamba umusango wa ici chisabi nalimo muku wakubalipo alechimonapo ,"cine alemoneka uwa papa pamo noku sekelela ati nacikata icintu ici, limbi munani ku calo kuntu ekalila namaayo uyu"
4309,"umusungu umu kashana uu fwele ifya kashika konse kumo nensapato ukufumishako fye insokoshi ishili isha buta, natoloka",aletolekela mu musebo ninshi tamuli bantu ,"alemoneka uwa nsansa apo aletoloka umukashana uyu, elo kumbali yamusebo kuli utufyani eto bakwempa bwino",ali  na mupepi namayanda pantu kunuma yakwe kulemoneka ifikulwa fyayemba nganshi ,"cine cine alimupepi nefikulwa ifyayemba, elo futi kuncende ali kulemoneka ukwa busaka saana, nefimuti ifiliko fintu ifilemoneka bwino"
4310,Imbwa shibili shilesambila pamo umulemoneka nalimo nimu mumana nashikwata necintu icabuta mutunwa twashiko,ici cine shikwete chilemoneka chachisangwa mumumana wine elyo shilefwaya ukuchitwala ku mulundu,elo imbwa ishi shibili shintu shapalana mumi monekele shashiko,nalimo shafumine kuli nyina imo ,"apa shilesamba shamoneka ukupalama utufyani, nde enekela shili mukufuma mu kamana nomba line"
4311,"Ku ncende uku kulemoneka abashilika abafwele nefyabu shilika bali kumasambililo yabushilika, elo futi kuli nabantu abafwele ifya fita nabambi aba fwele ifya makumbi-makumbi",abashilika bene bonse balebombela pamo pakuti amasambililo yeleenda bwino pantu bonse bachitile fimo fine ,"bushe yalya yabili amabumba yabantu abafwele ifyafita nefya makumbi-makumbi abale butukila kuncende uku, nabo bashilika?",nalimo nabena bashilika abaletukusha umubili nangula bena balisambilila kale aya amasambililo ,oo kwena bonse balemoneka abale bombesha mumilimo shabo isha masambililo yabushilika nokutukusha imibili
4312,"abalumendo abali cine nomukashana umo, bonse abasungu, balemoneka bali kumbali yamusebo bale angala",bonse baposele amano ku mukashana kulemoneka ni nshita yakwe ukusendamo nibali muli uku ukwangala  ,mukubutuka kwakwe umukashana alemoneka nalimo kuli efyo alapanta panshi palya babelele,cacine bonse abo ali nabo baleenekela ukuti alakwanisha ukupata,cine efyo alemonekela nensansa isha pulamo umukashana uyu ukucila bonse
4313,abalumendo babili abasungu balemoneka balelungisha icintu cimo babomfya muncende babombela,iyo imo naposa amano kufyo alecita elyo uyu umbi alelosha abalekopa ifikope,"elo alinolupala uuposele amano kufintu alengusha, nafwala necabuta kumulu, ulya umbi uushi poseleko amano kufyo balelungisha afwele icafita kumulu",cacine uuposeleko amano alemoneka naishiba ifyo alecita,ndecetekela alapwisha umulimo uwaku cikakanya noku cilungisha icintu alelungusha uyu umulumendo
4314,umulumendo umusungu alemoneka aingisha umupila kubwangalo ubwa mupila wakumaboko,nabombesha icine cine ukulingana nefyo alemoneka,elo natoloka apatali pakutila afike nokwikatilila pantu engishe umupila wine,ee muli na bantu baletamba muchibansa,cine ndecetekela naba lumba pakwingisha engishe uyu umulumendo uufwele ica buta icikwete ama lembo aya katapa-katapa
4315,Akabwa akamasako aya fufuma kaletolokela mu menshi ku mumana ,nakabutuka icine cine nalimo kuli ifyo kalepepeka,"kwena mwasosa, camoneka nalimo kalepepeka icintu cimo, nakabikishako namano uku kwine kale tolokela mu menshi",cacine nakabutuka nganshi elyo amenshi nayo  yalemoneka yalefulilako ,nde enekela takuli ifinama ifinga kasansa ifyapala ing'wena mukamana aka kalimo akabwa aka
4316,shitata nomulumendo nabeminina panse iyama stolo ubushiku ninshi nayesalika ama stolo yene yonse,panse Pama stolo pali ne Fimuti filya babomfya ukusefya icaka ,Ee elo na shitata wine alemoneka kuli efyo ale eba umulumendo panse palya beminine babili,nalimo ebene bama sitolo pantu kulemoneka bushiku sana elo abene ebenga sangwa pa sitolo iyi nshita ,"efyo cipalile kwena, limbi elo bapwisha ukwisala elyo pali fimo bashitata balefunda umulumendo"
4317,"utubana tubili utubasungu, akalumendo naka kashana nabatu papa pancinga kuli ba wishi",nabeketilila bawishi pakuti bepona elyo cili bushiku ,"iyoo kwena tebushiku, finshingwa nemikopele yabo ifilemoneka nalimo bushiku",cacine elyo bashibo nabaposa amano uko baleya,utubana twena tulemoneka nomwenso panono pakuba pa ncinga
4318,ibumba lya bantu nalikumana pakati yafikulwa ifya pusana pusana mu kalale,kulemoneka kuli fimo ifyo balefwaya ukuti beshibishe itungulushi shabo ukupitila mukubunga nge fi,"cine mwasosa, ukubungana kwabo kulemoneka intulungulushi naikwata ifya kulanda nabo, kaili bonse balolekeshe kumokwine",pali abantu balekanalekana abamyaka iyapusana pusana,elo bonse nabeminina mukasuba ukwabula nefya kui cingilisha kukukaba kwakasuba
4319,"shitata na namayo abalemoneka nalimo niba mwenye bali muncende umo bacimfyanisha ukushana, baleshanina pamo",namayo nafwala ilaya ililepupuka lintu aleshana Batata bena Bafwele ifyafita,kumbali yabo kulemoneka bashitata naba namayo abekele patumipando bale soshanya,nalimo ebalebapingula imishanine yabo ,"nangula beshilefye muku tamba, pantu aba tulelandapo abapwisishe ukushana babili balemoneka balelolesha ukuli abalepingula imishanine yabo"
4320,abasungu babili umulumendo nomukashana nabeminina bale dabwa imbwa efyo ilebutuka noku sabusha amenshi ku ncende babelele,kulemoneka kuli ifyo ilebutukila ifyo bayebele ukusenda nangu ilebuka aba bacaice babili abali ku numa,nga balya bashitata abali pambali bushe finshi bekete muminwe yabo?,bakwete icakusaswisha ishiwi naka mashini  kakupiminako inshita,oo cine limbi balefwaya ukupima inshita imbwa yala senda paku pwisha incende ilebutukilapo
4321,shitata na namaayo bali panse mukalale ubushiku balelisha ifilimba,balemoneka abansansa ilyo balelisha ifi filimba,elo ukuntu bali takuli abale pitana mumisebo shabo palya balelisha,nalimo bushiku Sana elyo bali panse ng'anda yabo,"bale lisisha filimba umuntu uule bakopa utukope, elo cilemoneka balifishibisha ifilimba balelisha"
4322,"ba namayo babili na shitata bali kulya abantu bakwelela ishitima, elyo bonse basungu abafwele ifyakui cingilila kumpepo",kulemoneka kwalitalala sana elyo ishitima nalyo talilamoneka ,"cine, mukulolela apa balelolela balelolesha noko lifwile ukufumina ishitima bali noku kwela nga lyafika",chipalile ebalikofye beka abalelolela ishitima pantu balifye abanono,kuntu balelolela ishitima kulemoneka ukwa busaka kabili noko bakula bwino nganshi
4323,umusungu umwana umwaume umunono mwitebela nafwala ifyakumakasa ifyabakalamba ale enda,umo aleenda nimukashila akalefuma ku   ng'anda  ukuya kumusebo ukuukalamba,nafwala neca katapa-katapa kumulu nabika namano uko ale endela,taletina nokutina alemoneka ni chitomfwa uwatemwa ukwangalila mu musebo ,"aini, cine alemoneka ni citomfwa uyu mwana, alefwaya fye ukwendela uko alefwaya"
4324,ibumba lya basungu nabeminina mutubungwe utwa pusana pusana mu kalale,aba abakashana bali ne ncinga cilemoneka ni kale bamonenepo bali mu lyanshi sana  ,"cine, kunuma yabo kulemoneka na shitata nao uu kwete incinga uu lepalamina apo beminine bana mayo aba",balya bambi bana mayo abali kunuma nabo baleikumbata nalimo kale baimwenepo,"kuli nabekele pamipando yafyela kumbali yamusebo abale shimika ilyashi, iyoo kwena fingi filecitika ifya pusana pusana"
4325,namayo nakwela icikocika ico ipunda liledonsa,nafwala ifya makumbi makumbi nachisote naco chamakumbi,elo acipita icipampa ica kashika iciletila 'iminina' mumalembo aya buta ayamu cisungu,nalimo nabapamfiwa noko baleya elyo mu musebo alimofye eka,elo ukuntu bale pitila kulemoneka kale bakuula ifikulwa fine ifili mumbali
4326,na maayo umukote ale enda nenkonto mukasuba nakwata neci pepala icikwete amalembo aya makumbi-makumbi,nafwala ifyakufwala ifitali elyo alemoneka  ali ne chipapa apalembelwe ukuti  alelomba  ubwafwilisho ,"cine na pamenso alemoneka uwa bulanda namayo uyu, naikata nakakopo akabuta mukuboko kwaku kuso",nemyendele yakwe panono panono nalimo alekalipwa no bulwele bumo,"cine alefwaika abaku mwafwilisha nokumu sunga namayo uyu, alemoneka ale shupika saana"
4327,"Imbwa ile angala palubansa neca kwangasha ici kwete ama langi yabili, makumbi-makumbi neya kashika",imbwa nayo naikwata masako ya kashikilila ayatali,ilemoneka ili nensansa pakwangala ile angala neci ikwete mukanwa yaiko,naichingilwa mwi linga lya mbao ilyo bapeta ne langi lya buta kabili pali notu ifyani apo ili,"nde enekela ile angala nabene nangu tabalemoneka apa so, kaili ilemoneka kwati ilepilibukila kumo uko ilefwaya uku bwelelamo necintu ikwete mukanwa"
4328,"abasungu babili, bashitata naba namaayo abacikulile nabekala kwi tebulo bali mukwamba ukulya",bonse nabafwala nama galasi  mumuputule bali muli ne cimuti ca kusefya umwaka,elo ba na mayo bale fwaya ukupela bambi obo bali nabo ifili pa mbale bemishe,kulemoneka bena mwabo aba bali nabo mupepi,"cine efyo cili, balemoneka bali kala inshita iyitali pamo"
4329,umulumendo nomukashana nabekala pa cakwangasha palubansa ulwamangalo,cintu bekelepo chileimya umo  nokumutwala mu mulu elyo cabwela caimya umbi uuli ku lubali lumbi,"elo bonse babili basungu, nabafwala nefyakufwala ifya kui cingilila kumpepo apa bale angalila palubansa bali",nabasekela nganshi pantu icilebemya cilelenga baleumfwa bwino,elo icicine bakwelelepo caba ica kashika elo futi na makumbi makumbi muma langi cikwete
4330,umulumendo nomukashana nabekala kumbali yali bemba icungulo baleisosha naba sekelela noku sekelela,chilemoneka akasuba kali mukuwa elyo balikofye babili,"cine efyo cili, elo futi mumi monekele bali muci temwiko aba babili, elo futi bale moneka basungu",namona emulandu wine babelelefye babili takuli uwakubapufyana,elo umukashana napilibukila ku mulumendo cilemoneka kuli efyo alemweba palya bekele pamo bale tamba akasuba kali mukuwa
4331,abana abanono babili abafita inkanda balelolesha kumulu ninshi bali pakati ya ba namayo abalemoneka bali cisano,abana bene balemoneka abaondoloka ,elo ba namayo babili nabekala balemoneka balesala umupunga mulupe ulwa cilata ,no mupunga wine alemoneka taulingile ibumba lya bantu balipo,Napo bekele bonse pali iloba eco nabana bene abali pakati balemonekela ukubutuluka
4332,umwana umukashana umusungu nasunsumana kumbali yakacinga kakwe,kuliko ifyo aleikataula ku ncinga yakwe ,"cine, elo incinga yakwe ilemoneka iyama langi ayengi aya pusana pusana, makumbi makumbi, ukubuta, ukukashika..nayambi nayambi",elyo nakafwala ifyakuicingilila nga cakuti aliponene te kuti aicene sana,"kwena kalemoneka aka cengela saana akamwana aka, elo kalemoneka kaleiteyanya ukwamba ukucofa incinga yakako"
4333,"abalumendo babili abasungu nabeminina, umo alemoneka aleipekanya ukwamba ukwimba, elo umbi ale teyanya ifilimba",cacine uyu  aleiteyanya ukutendeka ukwimba nalolesha ku ntashi nalimo ekuli ibumba aleimbila,elo uyu uulepekanya ifilimba alemoneka alifishibisha pantu nabikako saana amano kufintu alecita,nanguline uwalatendeka  ukwimba alemonekako no mwenso ,"cine, limbi tala belela ukwimba pantanshi ye bumba lya bantu mu cikulwa ngeci alimo"
4334,umukashana umusungu naikala pamupando uwapangwa na mabwe eyo ba baasa mu ncende iya lelema,cilemoneka aletushako lintu talatwalilia ubulendo  bwakwe pantu nakwata ne chola,"cine efyo cilemoneka, elo icola ici asendele cintu cafita namalembo ayakashika..elo nomukashana wine alemoneka ale kumbwa kuntu aletusisha",cine nalimo ali pamulendo bwa kutali nangu eshilefye kukumbwa iyi icende isuuma ,elo kuntu aloleshe umukashana kulemoneka icimuti icikwete ifisabo ifya kashika
4335,bashitata babili abasungu balebombela pa cimuti icili panshi eco batemene,chimuti icikalamba sana cilemoneka nga calileta busanso ababula citema,"cine nga calileta ubusanso nga tabacitemene, bushe cibombelo camusango nshi ici bekete kuli shitata umo ica fita kumulu elyo noku kashika kunshi?",ni cilya babomfya ukutemanako imiti iyi kalamba,"oo cine icibombelo ici cilemoneka cintu icitali elo futi ica kosa nganshi, pantu icimuti batemene cintu icikalamba nganshi"
4336,ibumba lya bantu lile pita munshila mu kalale lilemoneka kuli efyo lilesefya,nalimo kulifyo baleilishanya pantu kulemoneka nabakusompa umutende ,"oo eyaa nimwe mwasosa, ubu bushiku ebo abantu balemoneka ukuilishanya pafintu fimo ifyo tabatemenwe",cacine elyo ninshita yabushiku kuli ukwatalala,kwena naci bapamfya icintu eco bale ilishanishapo mumisebo shamu kalale ubushiku kutalele abasungu aba
4337,umulumendo umusungu alepita necola akasuba aleya,alemoneka ali pa sukulu pantu abamushingulwike nabo bali ne fyola fya bana besukulu abamasambililo yapa muulu ,"cine abantu abalemoneka munshila nabapala ukuba abana besukulu yamasambililo yapa muulu,  elo uyu umulumendo pakubeya ukwa ku kulyo nakobeka akacola akaku sendelamo icaku kopelako utukope",cacine elyo pe sukulu line palemoneka palifula abantu abalekanalekana ,"cine cine paba abalekana lekana, pantu kuntanshi kulemoneka uule enda pa bantu bambi ni shitata, limbi nikafundisha uku kwine"
4338,shitata umusungu umukalamba namutekenya ali mu cimbayambaya icikalamba,chimbayambaya  ici cifuma ku buteko nga kwacitika amasanso pantu pantashi napachingililwa ne tambo yakashika,"iyoo cipalilekofye, ici cimbayambaya eco babomfya ukupanga nangula ukulungisha imisebo shilya bapanga, nga mwalolekesha nabacingilila apo bale bombela pakuti abantu bepitapo",nalimo kuti caba ifyo fine ,ee shitata nao alelolesha abantu abalepita kumbali ya cimbayambaya cakwe ici ekelemo
4339,bashitata bakapokola abasungu babili nabeminina bale soshanya,cacine nibalya abasopa umutende nabafwala nefya kuicingila ku mutwe ,"uuli ku kulyo ifintu ale eba umunankwe filemoneka fintu ifilesekesha, pantu umunakwe nasekelela",elyo ninshita yabushiku nalimo bali pa chuti yakubomba ubushiku,"apa kulemoneka nalimo cungulo, nangula limbi elo buleca, pantu ulubuto lwa kasuba nalusanika pamuntu uuli panuma yabo"
4340,shitata umusungu naiminina nasekelela ninshi kunuma yakwe kuli ne bumba ilinono Ilya bantu, cipalilebali nabatantama  elo ena alelashanyapo na bamo nangu cakuti tababalangile  ,"cine pali efyo batantamine, elo bonse nabafwala ifyakuicingilila ku mpepo pamo na shitata wine nelyo kasuba, cilemoneka kuncende bali kuntu kwa talala",ee bonse nabafwala ifya pempo uyu umbi umwanakashi ali pali lamya,elo kunuma yakwa shitata uyu kulemoneka nikwi sukulu pantu pali icimbayambaya ica mutuntula icabana be sukulu
4341,umukashana umusungu natoloka aleteya umupila wakumaboko kumbali yali bemba,alemoneka alefwaya ukupanga itoni pantu alefwaya umupila utolekelle ku lubali lumbi ,"elo kunshi afwelefye ka kaputula akaku sambilamo akafita, kumulu kwena nafwala ilaya ilya buuta",uku kwine baleteyela kuli ne loba lyamuchanga tabafwele nefya kumolu,kuli nabale tamba efyo baleteya pakuti baleba pendela bwino ama toni balepanga pakutila beshibe bwino aba cimfishe abanabo nga bapwisha ubwangalo
4342,Akabwa akali kuncende ukuba ukucimfyana kwa amangalo aya mbwa naka toloka epo bakabikile ukutoloka ,nakatolekesha nganshi elyo bashitata bekele pa chimbayambaya balekalumbilisha ,elo nakantu bakabikile ukutoloka nakakwata utushimbi tubili mumbali uto bambwile umulilo,cine cine iyi imbwa yalisambilila pantu kulemoneka naikwanisha ukutoloka ukwabula ukwambukilwa no mulilo,cine abene ba mbwa iyi bala ilisha ifyakulya ifisuma panuma yamangalo aya pantu ilemoneka yali sambilila bwino
4343,umulumendo uwaku fyalo fyaku kapinda ka ku kulyo naikala alelisha cinanda  ,nafwala a ifya mutuntula ku muulu naikala napachipuna,cilemoneka nalimo elo ale sambilila nangula alelisisha abalemu sambilisha,cine pantu nafuuka nganshi ,"elo cinanda alelisha untu uwa baswa bwino nganshi, uwa fita bwino"
4344,shitata umusungu uu lepepa fwaka naiminina panse yachikulwa alelisha icilimba icikalamba icapala banjo ,apo ali nabika ne chola cha fita Mumbali yachibumba ,"pantanshi ya cola cakwe pali naka botolo aka menshi, elo shitata wine nafwala ifya makumbi makumbi",alemoneka  untu atemwa ukulisha ifilimba nangu Encito abomba iya kulisha ifilimba,cine alemoneka uwa temwa ifilimba elo futi uku eminine alemoneka nalimo alefwaya abantu bese baponyepo kandalama palya alelisha
4345,kateya wamupila umwaume naiposa ukuti ekate umupila kaili eusangwa mucipanda,nafwala icakashika ku muulu na kaputula wafita nefya Kucingilila iminwe ,bushe ukuiposa aiposele uyu taicene palya alafika panshi? pantu naiposa saana mu mwela,muchibansa muli ifyani nangu engapona pantu aleponena pali ifyani taicene sana,"oo cine ifyani fili mucibansa kuti fyamu cingilila ku busanso nga afika panshi, eco aiposele umusango uyu"
4346,shitata uwacikulile umusungu naikala alelenga noku bomfya amalangi aya pusana pusana paka pampa eko ashintilishe pama tanta yakwe ,alemoneka untu waishibisha ukulenga ,"cine alemoneka kale aa amba ukulenga ifintu alenga, nafwala nakasote aka kwete ilangi Ilya fitulukila",elyo ali fye eka nalimo mukulenga emo alesesha icitendwe,"cine mwasosa, nangula mukulenga kwakwe emo alalngila icabupe akwata"
4347,shitata umusungu naiminina mu cikulwa bashitisha incinga alelolekesha pa ncinga iyi kwete iwilo limo ,alemoneka ali umo balungishisha incinga nalimo eulungika no kulungika  ,"eeya mwasosa, shilya batantike kunuma yakwa shitata shintu sha lungama, te ncinga isho bale shitisha iyoo",cine elyo ulya umbi shitata ena alemoneka alebebeta isho balungishe ,aba bantu balemoneka kale batampa incito elo kabili balishiba umwaku bombela bwino incito
4348,namayo alekobeka ifya ku shitisha pancende eyo ashitishishapo mu maliketi,pantu ali pali namalaiti yakumwafwilishako ukumona amakwebo yantu akwete,"pambali yakwe pali no muntu uu kontamine panshi nalimo pali efyo aletola, uyu muntu alemoneka nao mukashana nangula ni namayo mumi fwalile fye",cine kumaliketi bali nakufita takulemoneka abantu bambi ,"elo uku bali kulemoneka tekubasungu, aba bantu baku fyalo fya kapinda ka ku kulyo"
4349,umulumendo umusungu alecofa incinga pamusebo munshi ya bulalo bwa mukalale ku calo caba sungu ,ku ncinga yakwe nakobekako fimo ku kulyo elyo naku kuso,"fintu akobeke ku ncinga filemoneka nalimo fyakulya afumine mukushita, elo pambali yakwe pali ne cimbayambaya cilya beta ati 'basi'",ee nalimo nomba alelola ku nganda pantu nabwila,"iyoo kwena tabula ila, icinshingwa ca bulalo bwamu kalale ecile lenga kumoneke nalimo ali ukwa fita, pantu ubulalo bwa kaena bukalamba nganshi"
4350,abasungu shitata na namayo bali mu ng'anda yakwipikilamo bale pekanya noku pakulila ifyakulya pa mbale,balemoneka bantu baupana alepekanishisha capamo ifya kulya  muntu alepekanishisha muli amakabini yakashika,shitata nafwala icabuta kumulu elo namayo ena afwele ica fitulukila ku muulu,fintu balepekanya fintu  fyalekanalekana  ,elo pafyo bapakwile pamabale yabo fimbi filemoneka nalimo bwali 
4351,pushi nakwela pamulu yakapampa eko babikila kuchibumba ca cikulwa alelolesha panshi,lwamupepi napo ali pali iluba ilicingililwe ne linga lya tushimbi,elo akapampa akwelele kantu kabuta nama lembo ayakashika pe langi ilya mutuntula ,cine kapushi aka kalamoneka epo kangalila apa pa muulu,katwishi nga kali kwata nabene ka pushi aka
4352,"abantu abali cisano bali kuncende iyaku kwelela ishitima, batatu nabeminina elo babili nabekala",umo pabeminine alebelenga inyushipepala elyo babili abekele nabo balebelengepo fimo ,umukashana uwikele nao alemoneka naposa amano kukatabo alebelenga palya ekele,abantu tabafulile sana ,"cine abantu abaliko banono, nelyo bachepele, bonse balemoneka bakufyalo fyaku kapinda ka kulyo"
4353,"abantu abali cisano bali pamipando isha mbao na ifyela isha panse shitatu, abali cine bekele babili babili pali shibili imipando elo uwashalako umo nalambalala pamupando uwashala",abali pa mupando wakubalipo balelashanya fimo elyo nabakokelepo   nomba uyu ulekelesheko ali fye eka ,"elo uyu uulifye eka pamupando nafimba icisalu ica buuta pamenso palya alambelele, alemoneka nanaka",nalimo kuli ifyo alekalipwa ,cilemoneka bonse abali pancende bale tusisha mumusango cila umo na umo aleumfwilamo bwino
4354,namayo uwafita inkanda uulemoka nalimo naimita naiminina ukulemoneka kumbali yamusebo nangula pamulu ya bulalo,cacine kulubali kwakwe kuli nembeketi ya fita alelanguluka fimo,"cine pamenso alemoneka uwama langulushi, pantu emininefye mu kasuba",nalimo butali bwatafu bwa uko aleya alemoneka afuma kukutapa amenshi mu  bekiti iyo ali nayo,"cine mwasosa, limbi nanaka ukwenda endele uko afumine"
4355,namayo uwacikulile alelolesha shitata uwimishe ifintu ifingi ifya pusana pusana ku mailketi,fimbi pafyo emishe filemoneka nge ndupe nafimbo ifyapikulwa,namayo nao naimya ifyaku pikula ifilemoneka nalimo museke ifya katapa katapa,bonse balemoneka ukupikula encito babomba,"cine, nangula ku mailketi uku balefuma ekuntu bashita ifyaku pikula"
4356,bashitata abengi abakwete ifyaku kopelako ifikope balekopa mumbali yacibansa camupila,abengi pali aba bafwele ifyafita nefyakukopelako fintu fyafita mwapita notwa buta,kuci bansa uko bale kopela kuli naka bumba akepi akaku ba lesha ukutolokela mucibansa,"namona, bonse fye abalekopa amenso yali mufya kukopelako ","cine nababikako amano, ekwishiba ukuti emo bafolela noku liisha indupwa shabo"
4357,"shitata uwafita inkanda alelisha ipenga panse pantanshi yacikulwa, ninshi nafwala icakufwala ica kashika kumulu netoloshi ilya makumbi makumbi",cilemoneka ni nshita yakasuba elyo alelishisha abapita nshila,"cine, elo kuntu ali kulemoneka kwali talala pantu icakufwala cine afwele kumulu cilemoneka ca ku icingilila ku mpepo",cacine mukumoneka aleipakisha mufyo alecita ,elo apa alelisisha palemoneka nipantanshi yama tuuka
