IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
2777,Kensha we sitima aleposinina pikicha after afuma ukuli chekina.,Bushe shitata uyu limo alalungishako nama sitima batini?,Emukwai alensha nokulungisha ama sitima aya pusana pusana.,Kwena alishiba inchito yakwe pantu balamwita saana abama sitima ku nchende uku.,Muntu umo uwabomba sana nama sitima so bonse munchende iyi balimwishiba.
2778,Shikulu bantu naikala mu office aletinika na computer yaku nchito.,Office yakwe iyi kwena yaliba busy?,Emukwai Cilemoneka kwati uyu muntu eh boss wa panchito.,Pantu abantu mumishi abaponena nama sanso batumina kwi offesi ili elo nomba aeba ababomfi baya mukwafwa.,Emukwai offeshi yakwe eyi pususha abantu kumasanso ayalekana lekana.
2779,Shikulu bantu ale tobosola umutenge wa ng'anda.,"Bushe umutenge uyu tawakaleke ukuloka',shikulu bantu aleilishanya.",Emukwai Cilemoneka kwati uyu umutenge naukokola kwalafwaika ukubikapo umbi.,"Nomba epotatula bikapo umbi,kamendepofe apa nono' shi tata aikoselesha.",Nangula aleikoselesha mumutima naishiba ukutila nga yaloka nafuti bakamwita ukwisa mendapo.
2780,Kateya wa ragibi alepanta bola.,Euyu umulumendo wamu pila saana batemwa muchibansa chonse?,"Emukwai uyu umulumendo mukali sana, bonse ewo besa mukutamba.",Kanshi aleteyela limo muku pekanya ukuchimfya kwalatampa mu chungulo.,Emukwai aleipekenya pakutila lulya ukuchimya kule amba ninshi alifye bwino.
2781,Kabutuka wa lubilo alepita neci mulilo icakulanga ati amangalo ya amba.,Bushe eulu ulubilo ichipanda chonse chalelolela ukuti lukatampa lelo lwafika?,Emukwai nokuba nyululwine ulubilo balolela imyaka nemyaka.,Awe kwena lwalawama saana pantu ibumba lya bantu ukufuma kunchende ukwa pusana pusana nalisa muku tamba.,Abantu nabenda ukufuma kufyalo ifya pusana pusana ukwisafye mukutamba ulubilo ulu.
2782,Umulumendo napapa umutemwikwa wakwe.,Mpapako munuma tumone ngakuti wakwanisha?' umwanakashi aipusha umwaume.,"Umulumendo nawo temukani, amupapa atampa nokubutuka.",Elo isa twendeshe kuno tuli kule tinya ifimuti fyafulisha tulife fweka' umukashana amweba umulumendo.,Umulumendo atampa ukubutuka pakutila ati bafike bwangu ku ng'anda.
2783,Ibumba lya bantu liletamba uwuleshelela muli snow.,Tiyeni bonse kuno mumone fintu ntoloka pali snow' umulumendo abeba balupwa bakwe bonse.,Umulumendo atampa nokubalanga  efyo angala muli snow.,"Nomba ba mbuya wakwe naba nina bapunda,'iwe kuti wa pona ikilafe twaku papata'.",Nawo ebele mwisakamana kale na amba ukuchita ifi.
2784,Umwana umunono naikala paka puna alelolela banina bamupele ifyakulya.,"Wemwana isakuno unjafweko ukupekanya ifyakulya,wachilamo ukwikalafe' banina bamweba umwana.",Umwana aumfwa bwino aseka nokuseka lilya aleya kuli banina.,Abwela abeba nabanankwe ati 'tukangala mailo naya mukulya',Abanankwe nabo bebele twaya kanshi tukangala mailo.
2785,Ibumba lya bashana lile shanina abantu.,Bushe ebakashana aba abesa ubushiku muchikulwa ichi mukushanina abantu?,"Emukwai nyababene, inchito yabo kusekesha abantu namasha yabo. ","Awe kwena paliba amasha, nendalama balapanga  epo chawamina.",Indalama shena balapanga pantu umwine wachikulwa alabafolesha elyo nabantu balasowela kwena.
2786,"Banina balesambilisha umwana ifya kubelenga muka buku,elo bawishi bale tambafye.",Eaka aka buku bamupele baka fundisha bakwe? ku sukulu ati pantu mwana musuma.,"Emukwai, bakafundisha balimupela ati abafyashi bale mubelengesha ku ng'anda.","Awe kwena ali chenjela umwana uyu,nakwisa na beni pan'ganda?",Emukwai Cilemoneka kwati ba yama bakwe nabesa mukutandala.
2787,Umulumendo alebutuka noku toloka.,Umulumendo alelanga abanankwe ukuti kuti atoloka ukubachila.,Cilemoneka kwati uyu umulumendo mukali sana mukutoloka.,Bele mukubutukila munchende bateyelamo golf.,Emukwai lelo tapali abaleteya golf so emo bale angalila lelo.
2788,Namayo alepita mufimabwe fyakale.,Inchende iyi ba chilolo bali isunga umutende ukuti abantu bale tandalamo.,"Emukwi, iyi nchende yalikwata ifipilibulo ifingi so yakusunga bwino.","Emwisa abantu aba lekana lekana ukufuma mufyalo fya pusana,mukumonako amabwe  yakalamba.",Iyi nchende ilaleta ne ndalama mumusumba uyu pantu kulesa abantu abengi.
2789,Shitata nakwela pamutanto alepenta ichibumba.,"Aba ba shitata bala penta bwino saana ifibumba ,fya pa fikulwa ifya pusana pusana.",Balaposa amano kunchito yabo eyicho nabantu bonse balibatemwa muno munchende.,Epa sukulu apa ale penta balimwita  ukuwamya  ifibumba fyonse pa sukulu.,Emukwai bakafundisha bakalamba balimwita ati ese apente ifibumba fyonse pasukulu.
2790,Kafundisha alefunda abana abanono ifya kulisha imitolilo.,"Posako amano mukulisha',kafundisha aeba umwana ufwele ifyakashika.",kafundisha alefwaya abana balelisha bwino imitolilo pakuti balesekesha abantu abakulaisa mukubatamba.,Pantu abafyashi babana aba ati balaposa saana indalama ukuti basambilile ukulisha nokwimba.,sana fye abafyashi ba bana aba balalipila impiya ishingi sana echo kafundisha aposeleko amano.
2791,Umulumendo alelya nokunwa.,Ati ebushiku afyelwe lelo kanshi nabamu tebeta nefyakulya nefyakunwa kubanankwe.,Awe nabachita bwino sana alemoneka Ali uwa nsansa sana lelo.,"Pantu uyu mwaka wapwile aletila mwebanandi tamumposako amano ine,lelo bamusakamana.",Awe nabachita bwino sana pakutebeta umunabo abantu aba.
2792,"Bawishi, umwana nabanina nabekala pambali yamusebo.",Bushe ifipuna fyonse nafipwa twalaikalafe panshi ififine?' umwana aipusha bawishi.,Cilemoneka kwati fyonse ifipuna napekala abantu so balaikala fye panshi.,"Ukumfwa ifyo banina batila,'awe tiyenife kung'anda kuno takuweme nokuwama.'",Cilemoneka kwati banina balemoneka tabatemenwe.
2793,Umulumendo ali mu bwato pakamana.,Akamana kabela akatalamukila nakumayanda kusangwa abantu.,Elo akamana kene aka kalemoneka ukuba akakulu sana epo ale angalila.,"Elo ninshi mukamana aka mwaba insamba ishingi saana ,shilalya abantu.",Cilemoneka kwati afika nomba alefwaya ukufumapo.
2794,Imbwa shibili shile angala.,Bushe kabata kamwana aka imbwa yabuta yatola kukanwa?,Emukwai Cilemoneka kwati umwana achiposa akabata ukutila imbwa ileya mukutola.,"Awe kwena nolubansa ulu ababomfi tabalepyanga ubusali bwafula,katwishi nefyakuchita.",Ati ababomfi balipo balileka so apa balefwaya bambi.
2795,Abalumendo batatu balepanga umukate nama pie.,Baleposa nama pie mumwela kwena balomfwa bwino inchito yabo?,Uyu alebalanga ati mukali mukapanga ama pie efyo aleyaposela mumwela.,Ili ituka lya mikate kwena lyalikwata abantu abengi abesa mukulya pantu nembale shafulisha.,Etuka likalamba ilya mikate mumusumba uyu so abantu bonse eko besa mukushita
2796,Ibumba lya bakemba lilesambilila ukulisha ama violin ayapusana pusana.,Ninshi balesambilila mukupekanya ukuchinfyanya kulebako umulungu ulekonkapo?,Emukwai baleipekanya ukuya chifinya namabumba yambi uyu mulungu pachibelushi.,Cawama saana pantu kukaya wama nganshi.,sana fye elo bonse balefwaya ukuya wina ichikombe.
2797,Ibumba lyaba kemba lile sansamusha abantu muchikulwa.,Umukashana nechakufwala cha kashika atila ati anaka atusheko',Cilemoneka kwati kale bambile ukwimba apa nomba balefwaya ukutushako.,Kanshi nomulumendo wiminine lubali alelolela balishe ifilimba pakuti atampe ukwimba.,Uyu mulumedo ewimba sana nabantu ewo batwmwisha mwi bumba ili.
2798,Amabumba yabili yaleteya ubwangalo bwa basketball.,Ubwangala ubu baleteya bashi tata abakalamba beka beka.,Cipalile kwati bashitata beshile fye muku pwishako inshita.,Awe kwena chabuseko saana pantu ubwangalo ubu bulaleta abantu pamo mukumfwana.,"Emukwai abantu balesa pamo nokusansamuka sana, chila wama sana."
2799,Abalumendo nabakashana naba fwala ifyakufwala fya buta.,Bushe kuli ukusefya kwa chalo uko bali?,Efyo Cipalile pantu abantu bonse balemoneka aba nsansa.,Nefyakufwala fyapalana nabafwala notusote.,Cilemoneka kwati balibeba ati mukese namufwala ifya palana.
2800,Umukashana afika pamushi ukufuma ku maliket.,Aletontonkanya ukuti bushe nibanani alasanga kung'anda?,Ehe Cilemoneka kwati tapali abantu pa ng'anda pamwabo.,Munshila namo mulife umwa talalila abenamupalamano balepitafe akatalamukila.,Abena mupalamano balemoneka nabena nabakwata ifyakuchita ifyabo.
2801,Abantu bale enda mumusebo umo nina naikata nomwana pakuboko.,Nina aletwala akamwana akanakashi mukushana kwaku chimfyanya notubana tumbi.,Akamwana kalemoneka kwati ekakali mukushana nokuwina kuti kawina.,Echo balekatwalila abene banina pakuti baimwene abene lelo pantu lyonse mubomfi umutwala umwana muku shana kwaku chimfya.,"Lelo nabena nabakonka ukutila baimwene efyo umwana ashana, balaba abansansa."
2802,Umulumendo alebula injinga yakwe ati ambeko umbi nawo elo afika.,Bushe ili isitolo lyama jinga? nangu babikilepofe panse.,babikelepofye panse pakuti bengile bwino mukati ya chikulwa.,Pantu kwena chila bushiku palaba saana ama jinga ayengi kanshi bali patemwafe abalumendo.,Emukwai apa paliba abalonda ama jinga so tapali uwinga bebila.
2803,Umulumendo alesunka ichilibwe mumpili.,Bushe ichilibwe ichi echi fwantile ichela chamu chimbayambaya chakwe?,"Efyo Cipalile, Cilemoneka kwati nachifwanta ichela chamu chimbayambaya.",Pantu nachimushupa saana ukufumya bushe teti eteko abantu bambi bamwafweko?,Cilemoneka kwati takulepita abantu uku elo na lamya yakwe naishima nga chituminako abanankwe.
2804,Bawishi balelanga umwana ifakubomba pali computer yabo.,"Elo mwebafyashi kale namyeba ati mukampele inkoloko iyi',umwana aleeba ba wishi.",Iyi inkoloko intu yadula sana teti nkupele mwana wandi.,Awe kanshi ndangenife efyo mulendanga pa computer yenu iyi ndeya.,Umu emo nabika ifi lefwaika ku shop so mailo ukaye shita fyone apa.
2805,Balupwa nefibusa balelolela sacha yakwisa mukubasenda ukubatwala Kumayanda.,Bushe endupwa ishi ishaile mukutusha nokusansamukila chapamo?,"Nishishine mukwai, shacisa mukololoka noku sansamuka nga ulupwa.",Shaliwamisha nokuwamisha kwena impili shabako.,Emukwai impili shena shaliwama ne nchende yintu yawama ukutusishako.
2806,Umwana ale angasha ka motoka kakwe.,Motoka bamushitile ba nina pakusefya ubushiku afyelwe.,"Emukwai, ali itemwa sana motoka iyi umwana.",Kwena yali wamisha kuti aitemwa.,Banina baliposele impiya ishingi pali motoka yamwana iyi.
2807,Imbwa yatolela umwana ichilubi.,Pantu umwana nao alitemwa ukusha icilubi panse saana.,Alitemwa nokuchiposa lelo imbwa yalishiba ati chilubi cha mwana so ilaleta nga yachisanga.,Imbwa iyi kwena baliifunda bwino kubene.,Sana fye ichitafye kwati muntu nayena efyo baitemenwa abene.
2808,Abalumendo babili baleteya ubwangalo bwa baseball.,Bushe webo taulanaka?' ufwele icha katapa katapa umulumendo aipusha.,Nankwe ebele awe ine nshilanaka nalibelela ukuteya inshita iyitali.,Awe kanshi twalanaka saana mukasuba kano kwena.,Kukosa nga ulefwaya ukuteyela ichalo pantu bakateya bengi sana muno chalo.
2809,Umulumendo nomukashana bale ipusha shitata efyo alechita.,Atila ati 'ndalisisha nabantu bonse abafuma muchipatala kunuma yandi uku.',Inchito yakwe kukoselesha abale isa naba lefuma ukupitila munyimbo shakwe.,Ati kwena kuti mwapitilako lubali kwalibako ne tuka lya fyakulya mushitileko abalwele mukati umu muleya mukubamona.,Emukwai twalachita efyo ndesubila abali mukati umu bali nensala sana.
2810,Ibumba lile pekanisha ukuchimfya pa chibelushi.,Aba babili abafwele ifyakashika ebakafundisha bamulumendo uyu?,Emukwai aba eba mweba ifyakuchita kwabula bena tapali efyo engeshiba mu bwangalo ubu.,Kuli nebumba limbi uko lubali lileteya umupila wakuminwe.,Cilemoneka iyi enchende eko amabumba ayapusana yakumanina noku pekanya.
2811,Imbwa ile angala mumenshi.,Bushe eiyi imbwa iyatemwa ukupepeka utu sabi mumenshi?,Cilemoneka nabaiposela akabale eko ilefwaya ukuya tola epo takalasendwa namenshi.,Pantu lyonse ngatwaisenda ninshi kubutukila mumenshi mukumona utusabi yalasendapo.,Yalitemwa namenshi imbwa iyi lyonse nga twaisa kubutukila mumenshi mukwangala.
2812,Shikulu bantu naikala pakapuna alenwa ubwalwa pamopene alelanga nabantu efyo apangile sando.,Tumone imya mumulu tumoneko efyo wapanga sando iyo?' abanankwe shi tata baipusha.,Nankwe ebele nda myeba ukutila ati muno mumushi tapali uwinga nchila ukupanga ama sando.,Abanakwe bachita noku lumba ati awe ulimukali katunwinepo nokunwa.,Bamushitilapo nokumushitila ubwalwa nabumbi.
2813,Ba shikulu nomwishikulu nabekala mupepi nomulilo baletamba ichi tunshi tunshi elo ba shitata batatu nabekala kunuma.,Bashikulu ngayapwa iyi tuletamba twalaya kung'anda?' umwana aipusha bashikulu bakwe.,Bashikula bakwe nabo bebele wisakamana mwishikulu wandi twala ambako nga yapwa bola iyi.,Nao atila ati ' naumfwa bashikulu kamshi chingonteko umulilo'.,Akonta umulilo mwishikulu wandi nakutalala sana lelo Cipalile kwati ilefwaya ukuloka.
2814,Umulumendo umo naiminina aleita uwuleshitisha ubwalwa elo umbi naikala pakapuna,Bushe tabufulile ubwalwa tukwete apa kwena?' umunankwe alemwipusha?,"Awe boi ubwalwa tabufula lelo ni shipwe shipwe paka tukolwe, mailo tukafwaya shimbi.",Awe kanshi kaletelepo nabumbi kaili walalipila' umunankwe amweba.,Lelo ninebo ndiko wisakamana boi nalakushitila paka unake ukunwa.
2815,Abalumendo abali bane balefwaya ukwabuka umumana nobwato.,"Tutwalileko uko kwishilya ekotwala abukila',umo pali bena amweba kensha wa bwato.",Balefwaya ukuya senda ifintu bachilaba kwi shilya epo tabulaila.,Awe kanshi katubwekele kaili twalasendako nesabi lilya twachisha baleloba.,Emukwai apa fyonse twachisha twalasenda maka maka ifyakulya pantu nga bwaila twalafilwa ukwenda.
2816,Abantu baletoloka umusebo mumfula nebekata nama umbrella.,Balefwaya ukupita mwi sitolo limo pantu bainuka kumachito nomba.,"Emukwai balefwaya ukushitako ifya kubomfya ku ng'anda, bambi ifyakulya nafipwa.",Awe kwena pantu chaba chungulo balaisala ama sitolo ayengi.,Echo basalilapo ukupitamo mu mfula pantu inshita yaba kwati naipwa akasuba kawa.
2817,Shikulu bantu alenona ichibombelo kuli chi machine.,Shikulu bantu uyu ewakwata inchende ikalamba iya kulimapo?,"Eh mulimi mukalamba muli ino nchende yesu, alikwata naba bomfi abengi sana.",Balimushimika ukuti alapanga namayanda yama pulanga.,Cilemoneka alachita fyonse pantu abena mupalamano balemwita ati abafwilisheko mufintu ifya lekana lekana.
2818,Banakulu nabeminina pakati ya njaji pakutoloka umusebo.,Bushe banakulu  ebalebika ifipampa ifyo kumbali napakukwela apo?,Cilemoneka kwati banakulu ebachilabika ifipampa mumusebo.,"Nabafwala nefyakufwala fyakashika pakubomba mumusebo,kwena balikosa.",Cilomeneka kwati bachili nabakwata amaka mumubili banakulu.
2819,Abakashi balebelengela abalume babo inkalata ifumine kumwana wabo uwaba ku sukulu.,"Ati pantu tatemwa ukwisa kung'anda abalembelafe inkalata,nomba bushe ba wishi nabatemwa?",Bawishi balemoneka tabatemenwe pantu balefwaya ati abwela ku ng'anda nga baisala amasukulu.,Awe naimwe akabwela ngapwisha mwilasakamana' abakashi baeba abalume.,"Cilemoneka kwati bawishi nabafuluka sana umwana wabo, balefwaisha  ukumumona."
2820,Abana abanono balechena pakwangala.,Balelwila ukuya pachi shelemuko ninshi?,"Ehe efyo Cilemoneka, baleti uwulawina ewala ambilapo ukunina pa mushelumuko.",Elo tababaleke abafyashi babo ngabaisa babasange balechena.,Abafyashi babo kale ba amba ukubakanya ifya kuchena but abana aba tabomfwa.
2821,Ibumba lyaba kemba lile imba mumusebo.,Balemba bwino kwena nabapita nshila balesa mukubatamba.,Ili ibumba balilitemwa sana abantu balesa mukubatamba bambi balabapela ne ndalama.,Awe baba ne talanta ilikulu.,Bafwile ukuya mukwimba ku festival uyu mwaka uwuleisa.
2822,Umukashana alepita mumusebo naikata nakabotolo.,Nomba ichimbayambaya chileisa kuntanshi uko abantu bambi tabalecimona?,Abantu bonse balemoneka ukuba busy nefintu fyabo tabaposeleko namano ku chimbaya mbaya.,Elo nomba chili kwati kumbali yamusebo kuli akamana eko balebutukila bonse ukutambapo fimo.,Mukamana mulasangwa isabi ilisuma sana so bonse elyo baletamba.
2823,Umukashana nalala pa bed alemoneka uwa lwala.,Nomba epobamwebele  abanankwe ati balamuletelako umuti nanomba?,Cilemoneka kwati nabachelwa ukufika pantu ukubeba kwena nabeba ati tale umfwa bwino,Pantu bali bonse ubushiku bwafumineko kumalila nomba bena bamulekelesha.,Limbi pali umo uwalamuletelako umuti pantu nga bakokola uyu muntu kuti afwa.
2824,Umulumendo naikala alelya nokunwa.,Bushe ninshi nshachibasendela abakashi bandi?' aleipusha mumutima.,Elo ninshi alishiba ati abakashi bakwe balitemwa ifya kulya fya musango uyu.,Kwena abebukisha pantu inchende iyo naifula bana mayo saana.,Iyi enchende banamayo batemwa ukwisa mukulilako.
2825,"Abakashana babili bale soma,",Cipalile kwati bekala bonse mu sukulu umu?,Efyo chilemmoneka pantu bale belenga ubushiku.,Mwabafe apakubelengela pamo kanshi umo kulabelengela panshi.,Ehe elo limbi asalilepo ukwikala panshi pantu talefwaya ukulala.
2826,Umwaume ali mumpanga nakwata nemfuti.,"Bushe encende iyi ekobaposa ifisoso,uko  eminine lubali?","Emukwai iyi encende icipanda conse ciposako ifisoso, cipalile kwati pali efyo alefwaya.","Pantu incende iyi yalilambisha,kanshi cawama pakuti batampe ukulimapo ngabawamya.",Emukwai cipalile kwati balefwaya  ukwamba ukulimapo ifintu ifya pusana pusana.
2827,Abalumendo babili bale cimfyanya mubwangalo bwa baseball.,Bushe ekucimfya balelolela mucipanda chonse uku?,Emukwai uku ekucimfya icalo conse calelolela.,Intungulushi ikalamba ya calo yatile aba abalumendo bafumine kufyalo fibili ifya lekana lekana.,Emukwai elo ifi ifyalo fikali sana muli ubu ubwangalo.
2828,Abaume babili nabeminina panse yachikulwa umo naikata na umbrella.,"Bushe umulumendo naceba ukuleta ichimbayambaya ninshi akokwela?',umunankwe aipusha.",Cipalile kwati pali kumbi eko ele pantu teti akokole umusango uyu.,Akokola saana kanshi cimpepeko na fwaka apa tulemulolela.,"pepeni mukwai mwalibelela, nga tamupepelepo tamufwa bwino."
2829,Ibumba lya balumendo lile imba nokulisha ingoma nama banjo.,Bushe eaba bakemba akalale konse kaleisa mukutamba?,Cilemoneka kwati ebo pantu  abantu bonse mukalale kale bambile ukulanda ati baleya mukutamba ibumba lyaba kemba.,Kwena calawama nganshi ubushiku bwa lelo pantu naba kateka wa calo bonse balaisa mukutamba abalumendo aba eko bale lisha nokwimba.,Cileba icayana kwena elo nabantu balafula pantu ili ibumba bali litemwa sana.
2830,Kafundisha umwaume ale angala nabana abanono panse.,Bakafundisha banankwe batile abana abanono basambilila bwino ngabafuma panse kanshi eco atemenwa ukubafumya panse kafundisha wabo uyu?,Emukwai chilemoneka kwati abana abanono balaba abansansa sana nga balesambilila panse eco kafundisha wabo uyu abatwalila panse.,Alabombesha saana kwena cintu icikankala saana ukutemwa incito wemuntu ulebomba.,Awe nifyo fine kwena pantu uyu muntu alitemwa incito yakwe.
2831,Umulumendo nomukashana baletentemuka ama stairs elo umumbi umulumendo alekweleka ama stairs.,Bushe nicicine icikulwa calumbikwa mu kalale bakulile uyu mweshi wafumineko?,"Emukwai nicicine icikulwa bafumine ukwisula ba kateka, abantu balitemwa ukuyako.",Kanshi abantu bonse mumayanda nabafuma baleyafe pacikulwa icipya ukuti bapitemo monse muma sitolo bakulile awe naciwamisha.,Emukwai abantu bonse balefwaya bapiteko muma sitolo cilemoneka ifintu nafi chipa bwino sana.
2832,Umwanakashi aleteya umupila waku minwe mumuchanga.,Bushe umupila uyu kwena bateya umo kukulyo naumbi umuntu kukuso?,Emukwai uyu umupila alafwaika umuntu kukuso naumbi ku kulyo.,Nacumfwika ukuti kwalaba ukucimfyanya mucungulo kanshi alepekanya calimo.,Ehe ukucimfya kwalabako mu cungulo eyico alefwaya akabile calimo.
2833,"Shi tata ulele pa mucanga nafwala akasote,apali neng'ombe ilele pamucanga.",Bushe shi tata uyu ninshi nanaka pakuti alale pamucanga?,"Efyo cilemoneka, cipalile kwati naenda intafu iyitali sana ne ng'ombe yakwe.",Kwena balanaka saana bashitata basangwa muku cema ing'ombe shabo kuncende iyi.,Emukwai balanaka sana pantu ukusangwa icani ca ng'ombe kutali sana.
2834,Umwana umunono alesamba mumenshi pamopene alesambika necilubi cakwa.,Leka ukubika icilubi mumenshi ulesambamo' banina bamukalipila umwana.,Umwana nawo taleumfwa alefwaya fye ukucisambika icilubi cakwe.,Ala kwena alitemwa ukusamba necilubi nefya kwangasha fyakwe umwana uyu ngawamupoka alalila nokulila.,Awe kwena alitemwa ifilubi fyakwe tecakwesha ukumupoka pantu alapanga umusowa.
2835,Abalumendo batatu abakashika nabekala nomulumendo uwafita pamulu yachikulwa.,Bushe euyu umulumendo wafita ushana ale tolauka tolauka?,"Emukwai ewo wine, alitemwa uku tolauka nga aleshana.","Aba abalumendo balesa mukutusha chila bushiku pamulu wacikulwa ici,pantu bafwaya ukulamona amayanda yonse mucipanda baikalamo.",Emukwai pamulu apa palamwenesha bwino icipanda conse so abalumendo epo besa mukwisisha.
2836,Abana abanono  nabekala pacipuna bali nensansa sana.,Bushe mubomfi wacibasenda abana pamayanda yabili ukuya mukukopwa ku park?,Emukwai aba fyashi babana ebacheba umubomfi ukutwala abana ku park pakuti bakopwe ifi pikicha.,Awe kwena alabomba umulimo uukalamba saana pakulaba tandashako mu kalale namuncende  shakwangalilamo.,Emukwai cikankala ukuti abana baleishiba ishi ncende shakwangalilamo pantu shali cingiliwa.
2837,Shitata ale ensha ichimbaya mbaya chakwe uku nalela nomwana wakwe.,"Tata mulensambilishako ukwensha icimbayambaya cenu,nganakula mukampela',umwana aleeba ba wishi bakwe.","Bawishi nabo bebele Isa nkulele mwana wandi, nga wakula ici icimbaya mbaya cikaba cobe mwana wandi.  ","Ngatwafika kung'anda nalabeba ba mayo nati ninjishiba ukwensha icimbayambaya caba tata ningufwa bwino', umwana akonkanyapo ukuilummbanya.",Banoko balaba abansansa sana ukumfwa ifyo mwana wandi.
2838,Namayo alelandisha shitata uwulelongolola ifibokosi mwi sitolo.,Bushe ili isitolo lintu bakulile nombalinefe mulici icikulwa ca new?,Emukwai ili isotolo ukuba kwena lya new necikulwa cine ca new elo cisuma sana abantu balicitemwa.,Ici icikulwa kwena abantu bonse balecilumbanya ukuti  calikulisha kabili caliwamisha mukalale monse.,Ukuba kwena icikulwa ici ecikalamba mukalale eco nabantu bacitemenwa.
2839,Kateya wabwangalo bwa baseball nafwala ifyabuta nakasote aleposa kabola.,Bushe nabamumona bakafundisha wakwe ukuti taleteya bwino mumaloba?,Ukumona kwena nabamona cibipile ukuti tabakwete kateya umbi ewo benga bikamo.,Pantu shinonshiku  kafundisha wakwe aletila kateya taleposaka amano kumafunde alenaka bwangu.,cilemoneka kwati uyu kateya alefwaika ukwanba ukulebutuka sana pakutila ati elanaka sana.
2840,Umwana umwanakashi naikala pachi nkalamu ichabuta ichakubumba.,"We mwana tuleya nomba kung'anda inshita yapwa naukopwa nafifula'', banina baleba umwana wabo uli pacikalamu.",Umwana nawo ebele awe mayo ncili ndefwaya ukukopwa nakambi cilemoneka bwino sana icinkalamu ici.,Batila tukabwela nakabili uyu umweshi uleisa pakwisa mukumona umukalamba obe uwaba pesukulu apo peshilya.,ok kanshi nga twabwela uyu mwenshi nkesa kopwa ama pikicha ayengi nshilefwaya muka nkanye.
2841,Shitata witwa ati James alelondolola kubantu pafyo achita.,Bushe batila ukulonganga kwakulanshanya nakutampako kale nentungulushi naitampako ukufunda?,Emukwai ukulongana kwaku lanshanya nakwamba kwena nentungulushi ikalamba nayamba ukufunda abantu.,Kwena abantu abengi tabacishiba ukuti ukulongana nakutampa umulandu wakweba ati nokwila bwacila batile ati kukambako mailo.,Kwena abantu abengi tabeshile pantu nabwila ndesubila bakesa ulucelo nga bwacha.
2842,Umukashana ufwele ifya fita ale enda mumusebo nasenda nakachola nafimba namatwi.,Bushe in shila umukashana alepita ilisana nomwela mwebantu kwena?,Cilemoneka kwati kuli amwela sana kuntu ali echo afimbile mumatwi.,Mumutima wakwe aletontonkanya ngalamusanga umutemwikwa wakwe aleya mukupempula kung'anda.,"Alemoneka nafuluka umutemwikwa wakwe sana, cipalile kwati kale bamonenepo. "
2843,Umulumendo nomukashana abafwele ifya fita nabeminina munshi ya umbrella iya kashika chilamuntu nakwata nechola.,"Mulumendo,ukesenshitilako inkoloko iyi notwakufwala utu natutemwa,' umukashana aeba umulumendo wakwe.",Umulumendo nawo ebele tukesashita uyu mulungu uleisa mami wisakamana.,Umulumendo muntu wacitemwiko saana icakuti nasendeshako nomukashana icola cakwe icafina nganshi.,Emukwai cilemoneka kwati muntu uwaba bwino sana futi uwatemwisha sana umukashana eco amusendelako ne chola.
2844,Umulumendo wikele pachipuna alepokelela ifya kuchita ukufuma kuli ba boss bakwe.,"Epo utampile ukubombela pamulimo nakupele bulya bushiku bwafumineko taulapwisha?', ba boss wakwe bamukalipila.",Umubomfi nankwe ebele kushele fye panono boss nalapwisha mwisakamana nalikwete fye ifingi ifya kucita.,Pantu kwena umubomfi alitemwa ukwangala pa computer nefyakwe ukwabula ukuposa amano kuncito ukuti ibombeke bwino ebwafya akwata.,"Cilemoneka nakalimo uyu mubomfi taposako amano kuncito yakwe, alitangasha ukwangala pa ncito."
2845,Bashitata babili nomukashana umo nabekala mwi offeshi lyabo balebomba.,Bushe niku department yaba kafundisha wa nsamushi uku?,Emukwai iyi eh dipartment yaba kafundisha ba nsamushi nama computer.,"Pantu kwena kwaliba saana incito ishinga icakuti abana bama sukulu balishalila saana munsamushi umulandu wakweba ati bakafundisha babafe batatu,bushe takuleisa nabambi?",Ukuba kwena kwaliba incito iyingi sana nali umfwa ukuti abene besekulu balefwaya ukuletelapo bakafundisha nabambi pakutila ati incito yangukeko.
2846,Abakashana babili nabekala kumbali ya musebo elyo umbi umukashana alepita mumusebo nakwata nechola uku alelanda napali lamya yakwe.,"Ndandile nati naisa nombaline nalafika napapata ndoleleni mwinsha', umukashana alepapatile  abanankwe bali pa station balinokumusha  ukuya ku kalale kambi.",Cilemoneka kwati uyu mukashana nabanankwe Bali umfwana ukutila ati balekumana lelo pa station pakuti bambeko ukuya ku kalale kumbi.,"Nabo babili abo bekele ,baciba bonse nomba umo palibena apokelela pahone call ukuti nabamwita kunchito ipya kwena cansansa eco aiminina akatalamukila.",Awe Ali nensansa sana pantu tacila enekela ukuti kuti bamwita ukuya mukubomba.
2847,Shikulu bantu alekopwa pikicha nabakashana babili mucikulwa.,Bushe kwena inshita ya christmas ilya basefya abantu naifika?,Emukwai inshita ya cimishi mishi naifika eco abantu aba bafwalile ifi ifyakufwala.,Capala kwati kuli nokupentwa ama kalas yapusana pusana kumenso pakusefya christmas ubushiku ubu.,Emukwai aba abantu pakusefya bala ipenta ama kala aya pusana pusana.
