IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5063,shitata alipanshi ninshi kapokola na mwimininina ne nkonto ku maboko,ku lubali lumbi ibumba lya fyongo lile butuka ba kapokola,umukashana no mulumendo bale enda,ukulyo kuli ibumba lya bantu nabe minina mupepi ye tuuka,kapokola umo na balumendo batatu bale lolesha ku mulumendo uuli panshi
5064,umulumendo nomu kashana nabeminina pa musebo ku numa yacimbaya mbaya.,umulumendo ale lansha umukashana,umulumendo ale  lansha umukashana,ku lubali lwabo kuli motoka,ku numa yabo kuli ing'anda ne cani panse
5065,utubaice utwaume tutatu natwikata icishimbi,akamwaice aka fwele ishati ilya buuta nakalala panshi, naka sendama pashi ya cishimbi,kambi naka fwala ishati ilya kashika,babili nabekala mupepi ne cishimbi
5066,imbwa naibutuka naba isala naku kanwa,cilemoneka kwati cangalo Ica mbwa ,na ikwata naka salu mu musana,insalu eya cishibilo,nde tontokanya ukuti yalaba kuntanshi
5067,umukashana ali muka shiba na fwala na makalashi naka sote aka kashika,nafwala aka sote aka kashika,ale ipekanisha icangalo Ica ku samba,mupepi yakwe kuli intambo,amenshi yale moneka makumbi makumbi
5068,icimbayambaya ca bashilika naba ciimya ku ci mbayambaya cimbi,cilemoneka kwati ili ne cilubo,mumbali ya musebo na mwaka ne lampi,kul ubali kuli ama motoka yambi,"kabili naku fiita, cipalile bushiku"
5069,abaume batatu nabekala panse,pakati kabo pali umulilo,babili naba fwala fya mpepo,pa tebulo pali ama botolo ya bwala,nde tontokanya pali ilyashi
5070,bakalisha ba finanda bali mucikulwa mu bushiku,kunuma kuli umulumendo na banjo,bale imba inyimbo,pali aba lumendo batatu no mukashana umo,kutali lutwe kuli na mayo umo
5071,bana mayo babili nashitata nabekala panshi,umulumendo nafwala itangasa iya fitulukila,nabekala pa matabo,cilemoneka kuli ifyo bale pembela,ninshi nabe kalako pa matabo
5072,ibumba lyabantu lile tamba ifimbaya mbaya, umulumendo kumpela ya kuno nafwla aka sote aka buuta,bale tamba icangalo Ica Fi mbaya mbaya,ifi mbaya mbaya ifile butuka filesha ulukungu ,kutali mpela kuli ifimuti
5073,bashitata bali mubwato pa mumana,pa ntashi ya bwato na pekala akoni,ubwato bwali Kashika panse,mukati bwa makumbi makumbi,ba shitata naba fwala ishati ilya buuta ne ovoloshi lya mutuntula
5074,aka lumendo kale cita ifya kupili buka,ibumba lya bantu lile tamba ifile citika,uyu uule pilibuka na fwala ishati mutuntula,itoloshi lyakwe ya makumbi makumbi,amaboko yakwe Nayekata panshi
5075,umwana ali mu cimuti,ku mpela ya cimuti eko ekele,pa ntashi yakwe pali ama buula,naikata ku kamuti aka nono,"nde tontokanya ukuti tale tina,ali tondolo"
5076,akanya kale fuuta ifya lembwa pa kali pulanga,"ipulanga lyali fiita,ifya lembwa fyali buuta fimbi katapa-katapa",ku numa ye pulanga kuli imyotoka shibili,"imo yali buuta,imo ya mutuntula",ku numa ya ma motoka kuli ama tuuka nama tente
5077,abantu nabe kala muci bansa  bale sefya,ninshi bale tamba mucibansa?,cipalile  kwati  bale tamba umupila wa kumolu, bushe tecibansa ca  Heroes ici?,cipalile kwati cibansa ca heroes pantu cikulu icibansa ici
5078,umulumendo ni kateya wamupila wa tenesi nafwala  nakasote akabuuta,bushe ninshi ale cita umulumendo ,ale teya  aka mupila aka tenesi, ale moneka kwati ale fwaya ukuma aka mupila,capala kwati na pusa ukuma aka mupila
5079,umukashana ale wamya insolokoto,ninshi ale cita umukashana,ale wamya insolokoto isha nganda,bushe uyu umukashana mwine wanganda nagula mubomfi,ale moneka kwati mubomfi nafwala nefya fiita ifya ku bombelamo
5080,umulumendo ale enda mu musebo,ku numa yakwe kuli umwaume umo,"elo ale seka, naka suba nakabalika",cilemoneka kwati ale lanshanya no muntu,ku numa yakwe kuli ing'anda
5081,aba lumendo babili bali pa bwangalo ,bwangalo bwa shani ubu,bwaku poosa aka kabale mwi beseni,umulumendo umo napoosa akabale alelolela kaponene  mwi beseni," aba lumendo bonse naba fwala ama kaputula, nama shati aya makumbi-makumbi"
5082,umulumendo ali pafi nanda ali teka imishishi kumutwe,bushe alecita inshi umulumendo ,alelisha ifi nanda ,ale umfwa bwino umulumendo pakulisha naisula naku kanwa,umulumendo imishishi naifimba  pamenso pakulisha ifinanda
5083,shitata naiminina naikata kuli katuloli kama bulanketi ne imbwa ili mumolu ,bushe ninshi alemonekela ifi shitata ,alemonekanaba mutanfya munganda,shitata alemonekanama tontonkanyo,naiminina ukulolela aba kumwafwako umwa kwikala
5084,aka mwana naba kaninika pa cimpelwa nakekata ne botolo,   ale moneka kwati a cilila,ibotolo lyakwe lya mutuntula,Icimpelwa cali fiita,kunuma yakwe kuli  ne fimuti
5085,bana mayo babili umo naikala pakapuna elo ubi ali muka shiba,namayo  ukwikale pakapuna ale ontela aka suba nafwala nama kalashi,mukashiba amenshi yamakumbi-makumbi,ale oba mukashiba kalemoneka kalikaba saana,pakapuna kambi tapali uwikelepo
5086,imbwa iyafiita ile butuka amenshi yale sabuka mumumana,ninshi  ele mukwita imbwa, amenshi ayalesempauka ukufuma mumana,ilemoneka ile umfwa bwino nayo ukwangala na menshi,efyo capala na umfwa bwino ukwangala ku lulamba lwa mumana 
5087,umukashana naikata inbale yama banshi,Alemoneka kwati ni kepika ,umukashana nafwala aka tambala kumutwe,"ale ipika ama banshi, nga yapya elo aya bika patebulo",umulumendo ale ingila pamwinshi mukwisa poka ama banshi ayapile
5088,shitata naba namayo bali munganda bale sefya,ninshi ile citika mungada umu,cipalile kwati abantu beshile muku sefya ,bushe ninshi bale sefyapo,bale sefya pamushinku afyelwe shitata 
5089,aka mwaice aka akaume  kale lya .,bushe ninshi kalelya,kalelya umukate,nikwisa kale lolesha kanshi pakulya,naka fwala neshati lyamutuntula
5090,"shatata nalala mwi samba lya icimbaya mbaya, na kamwana kale tamba ifyo alecita",bushe ninshi ale cita shitata,ale lungisha icimbaya mbaya cakwe,nacimu fwila icimbayambaya pa lubali lwa musebo,shitata naingila mwisamba lyaci mbayambaya paku lungisha
5091,aba lumendo babili nabekala pamwinshi,bushe ninshi balechita,cilemoneka kwati bale shitisha ifipe ifili panshi,kutali lutwe kuli aka lipulanga Kali pa fipe nakena,icibi ku numa yabo ca katapa-katapa
5092,imbwa shibili shili mumusebo,ninshi shile cita,shile butuka mu musebo,imbwa ikulu yali fiita aka nono kali buuta,imbwa ikulu naikwata aka muti mu kanwa
5093,umulumendo ali mubwato pamumana mucungulo,ale oba pamuman ninshi na pa fiita,kulubali lwa mumana  kuli ifi muti,cilemoneka kwati balimo babili mubwato," owa pa cimumana, weka mubwato"
5094,abantu nabe kala bale isha,umulumendo umo na sendama pashi,kunpela yakuno umulumendo nalala,"mupepi ya bakashana kuli abaume babili, umu nakwata icitabo",elo kutali lutwe kuli abantu babili bale lanshanya
5095,umukashana ale capa ifaku fwala ,fimbi nafi Kanika pa tambo,cilemoneka ale umfwa bwino uku capa,cacine patu Ali ne nsansa paku capa,"mupepi yakwe, kukuso kuli fimbi ifya ku fwala"
5096,umukashana ale teya umupila wakuminwe uwa tenesi,bwangalo bwashani aleangala mucibansa umukashana,bwaku pantilana akamupila kumaboko,kateya wamupila nafwala ifya makumbi makumbi  pakuteya umupila,abantu nabekala mumbali yacibansa bale tamba umupila wa tenesi
5097,kemba Ali mucikulwa ubushiku  ale imba,naimina ale imba nalolesha  kubantu,naiminina ali ku lubali kwa kukuso ukuli ifi limba,uyu kemba naikata aka kwimbilako  kumaboko ali luka nemi shishi,ale imba nafwala ne shati lyamakumbi.
5098,aba kashana bali mucikulwa cabwalwa,"abakashana bale umfwa bwino, bale panga necongo mucikulwa","bale cinda ulwimbo alelisha,  kalisha wanyimbo","aba kashana babili nabekata umukashana  uufwele icabuuta pakati, elo bale punda",umukashana umo naikala ale tamba elo  kulubali lumbi kuli bakalisha bafilimba
5099,umukashana ali mu  bwangalo bwakupilibuka. ,bwangalo bwashani bushe,bwakula pilibuka mumuulu ninshi nabakukaka intambo mumusana,abantu naba shinguluka uku tamba ifile citika," mukashana napilibuka ali mumuulu, ne ntambo naba ikakila mumusana"
5100,umukasha ale enda naimya ne icola,nikwisa aleya , ale enda ali mukalale,bushe mwana kashi nagu mwaume ,alemoneka kwati mwanakashi ali tula isikiyo ilya pa mona
5101,kalenga wafi kope naikala ale lenga.,kalenga umwanakashi ne mushishi uutali  ,naikala patebulo ale lenga ifi kope,na shukila ifyo ale cita,ukulyo yakwe kuli ifintu ale  bomfya
5102,ibumba lya bantu lile enda mukalale,babi nabe minina elo babi bale enda musebo,bale moneka kwati bale fuma mukalale ukuya kuma yanda,baleya umwa pusana pusana umbi umulumendo naiminina nasamina ku kashimbi,umbi umulumendo naiminina paka shimb.
5103,shitata ali umwaku sambila ale beya  umwenfu,"shitata ale lolesha mwi cilola, paku beya umwefu",nafuula ali ubwamba ale beya imyefu, nasuma ipofu kukanwa paku beya  bwino,shitata ale lolesha mwi lolani paku beya umwefu
5104,shitata afwale ishati lya makumbi makumbi ali mucikulwa  icakubombelamo,shitata naikata na kantu kuma boko aleka lolekesha,nafuulako nama kalashi paku ka lolesha  ako ekete kuma boko,naimina naikata makalashi kuku boko kwakukulyo,ale moneka ali pancito naiminina nafwala netoloshi ilyafiita
5105,umulumendo uwa lubilo ali mucibansa ale butuka,umulumendo ale butuka nafwala naka putula iya kashika ,kunuma kuli lunkonto wakatapa katapa,umulumendo ale butuka aka mucibansa,"umulumendo  nafwala nama kalashi, takwete ishati"
5106,kakopa nomu lumendo umo bali pamulundu wa mfula ya bungabunga,na toloka mu muulu nafwala ne tangasa iya  makumbi-makumbi,kakopa ale kopa mulumendo ninshi na toloka,ale angala patuma pulanga twaku shelela,kakopa ule kopa nafwala ifya fiita
5107,utubaice utwaume tuleangala,utwaume tuli mutanda, bale pembela uku kwela icimpelwa, umo umwaice naikala pa cimpelwa ,bambi nabeminina bale lolela
5108,abalumendo babili bali pamutanto bale wamya ici kuulwa,nabeminina pa fimuti,umulumendo umo ali mukasote nafwala na kaputula ,umunakwe  afwale ishati kumutwe naikalako  napa cimutanto,"uyu mulumendo uufwele ishati ale bombela, mupepi ne nsolokoto"
5109,shitata no mulumendo naba sunsumana bale lolesha ici tukutuku,bashitata nabaleta ici tukutuku kumu lumendo, nacikwata ubwafya,umulumendo nakakusula ale lungisha,"umulumendo nasunsumana ale lolesha kumbi, kuli efyo ale lolesha"
5110,umukashana ale punda muka ku bilikisha,nafwala itoloshi ilya buuta,umukashna nafwala itangasa ilya makumbi-makumbi,uku lubali kuli ilinga,kulubali lumbi kuli ifi muti ifya katapa-katapa
5111,shitata nolupwa lwakwe bali pabulendo,bushe nikwisa baleya,shitata umbi naimya umwana kuma boko,shitata naimya nechola ,cipalile baleya mukwikala inshiku inshingi
5112,umulumendo naikala mucipuna ale peepa fwaka,naikala eka nafwaka kuka nwa,Naikala muchipuna naikata fwaka kukanwa,alemoneka ali temwa ukupepa fwaka,naikala muci puna nafwala ne shati ilya fiita
5113,utu bakashana  tule pepeka impaanga  mumusebo,aka mwanakashi akaice  naka fwala itangasa namu kupiki uwa kashika,bakashana naba fwala ma tangasa aya makumbi-makumbi,inpaanga shile butukila mukulya,shile lya icani kumbali ya musebo
5114,icibata cili pa menshi cile samba,mumbali mwa ci shiba mwali ba ama bwe,cile isepawila amenshi pa cishiba,ifibata fyalitemwa ukwangala na menshi, icibata ica fiita cile samba pa cishiba
5115,abakashana babili naba mwentula ,umo nafwala amakalashi elo umbi tefwele,umukashana mukalashi nafwala ishati lya katapa katapa,cilemoneka kwati bale bakopa,ninshi nabekata ifi kope kuma boko
5116,"ibumba lya balumendo aba shimya umulilo, lili pamusebo",pali umukashana umo,cipalile kwati umulumendo ali nobwafya,abalumendo bali cine konse konse,umulumendo ukwete ubwafya naba mufimba insalu iya buuta
5117,shitata naimanina ali kuntanshi yetebulo mucikulwa ,shitata ali kuntansha  iye tebulo ale sambilisha,kuntashi ye tebulo ilya fiita kuli aka tebulo akanono.,"shitata ale bilikisha paku sambilisha, mucikulwa.","naiminina paku sambilisha, nafwala nefya fiita abikapo nenkoloko."
5118,shitata na abantu bambi nabeminina pashitesheni, ninshi bale pembela ,bale lolela ishitima ishike,noku lolela abali mukati bafume ,elo nomba bala lolela uku nina 
5119,akamwaiche  aka  mwaume naka poosa amano ku ncinto ya cimbayambaya,ninshi ale cita umwaice,kunuma iyaka mwaiche kuli ama yanda, ifi mbaya mbaya nafikwata ipofu,nakeminina pa cani ica katapa-katapa
5120,bakemba bali mu cikuulwa na mwaka nama lite,bakemba babili bali kuntashi bale imba,kemba ali ku kulyo ale lisha banjo ninshi naiminina,ku lubali lwa kuntanshi nakwi minina ibumba lya bantu liletamba bakemba,bakemba bale imba noku lisha ifinanda pa nshita imo ine
5121,namayo na shitata bale fwika umwana ,aka mwana ka musungu nabakafwika ishati ilya buuta ne toloshi ilya fiita,"namayo nafwala ica katapa katapa, elo shitata  ica fiita",ku lubali kumbi nakwiminina kakopa .,"kakopa alelolela bapwishe uku fwika umwana, elo amukope"
5122,ibumba lyaba kateya bamupila naliminina,nabeminina nabafwala ifya buuta kumolu .,"cipalile kuli ifyo bale pembela, nabeminina, bale isha",abalumendo bali pakati bale isha pale tinika napali lamya,kunuma yaba lumendo kuli ici kulwa ici tali
5123,imbwa ile enda mumusebo,imbwa naikata ne cintu kukanwa elo ile enda,kumbali yamusebo ku kulyo bali temako inkuni panshi,elo kulubali lumbi kuli ifimuti ifi tali.,"imbwa iya mafufu ile enda panono panono mumusebo, kulemoneka nakukaba saana."
5124,aka mwana akanakashi kali pamusebo kale enda,akamwana kali pa musebo kale enda nakemya ne cidoli kuminwe,"kale angala keka pa musebo, naka cinga ka bana.",naka fwala icafiita kunshi naka bika ne cipompo kumutwe,kuntashi ya mwanakuli ulunkoto nefi muti ifi tali
5125,umulumendo natoloka mu muulu nencinga ,alemoneka alikwata italanta ilya kwangashe ncinga,umulomendo natoloka necinga mu muulu elo akontamika nomutwe,ali belela ukutoloka necinga mu muulu,"ali pa cinga tafwele ne shati, pakwangala"
5126,umukashana Ali kululamba lwa Bangweuru,"natoloka mu muulu ale butuka, kululamba",cilemoneka umukashana ale umfwa bwino ali kumenshi,natoloka icine icine mu muulu nafungulula namaboko ,"pakati ka mumana pali pita ubulalo, ukuya ku mupili"
5127,umukashana ale mubutuka panono panono,kuntashi  ya mukashana uule butuka kule isa umulongo wa bantu bale enda  ,kulubali lwa kukuso ukwa mukashana kwali shiikama ici bwato,"umukashana ale butuka panono panono , afwile nanaka",cilemoneka kwati nabutuka intamfu iitali sana.
5128,shitata no mwana wakwe bali kululamba lwa mumana,umwana naibila mumumana ale owa,"shitata naiminina ale tamba ifyo ale owa, umwana",cilemoneka kwati elo ale sambilisha umwana ukowa,kul ubali lwa mumana kuli ifimuti ifi tali nefyani.
5129,umulumendo naiminina ale tamba imbwa,"imbwa iya ma fufu, ile  tolokela  kashimbi ulubilo",imbwa iyi ilemoneka kwati ili pa bwangalo bwa lubilo.,umulumendo napapa ifyo kale butuka noku toloka akabwa . ,imbwa iyi  ile moneka bali ifunda ifyakubutuka nuko toloka utushimbi
5130,aba kashana naba lumendo nabemya amaboko mu muulu,ba lemoneka kwati  bale cinda,nabemya ama boko mu muulu balemeka ,kalubali lwa kuno  kulemoneka kuli ibumba lyabantu baletamba ,ici bumba ca makumbi-makumbi kunuma yabo
5131,abalumendo babili bali kuntashi yafilimba,bushe ninshi bale cita aba lumendo,bali kuntashi yafilimba bale ufwa bwino,bale moneka kwati bale sefya,umulumendo umo  naikata ibotolo kumaboko
5132,aba lumendo nabakashana nabeminina naba naka,bacila butuka intamfu iitali sana,bale tuusha bale moneka  ukunaka,bushe nikwisa bafuma,baciba palubilo lwa ku cimfyanya ukubutuka
5133,umulumendo naiminina kuntashi ye bumba lyabantu,nafwala itoloshi iyafiita elo ishati ilyabuuta ,ali pabwangalo bwa kwangasha  utu ngele-ngele,ibumba na liminina lile tamba ,"kunuma yakwe nakushiika ama cinga, mucikulwa"
5134,umukashana naiminina panfula, ale lokwa takwete ukwa kuya,kunuma yakwe kuli namayo naba shitata nabe minina ,bali mu mwenfuli,umukashana pantanshi takwete umwenfuli
5135,aba lumendo bale butuka  pamusebo,nikwisa  bale butukila kanshi  aba lumendo,bali pabwangolo bwalubilo,babili bali pantashi bambi naba shalila, bale moneka bale butuka intamfu iitali
5136,utulumendo tubili na kamwanashi tulelya,ninshi natwiminina mucibansa,mucibansa muli abantu abengi,bambi bale endauka  bambi bale lya,cipalile kwati kuli ifyo bacisa muku tamba nangu ukusefya
5137,umulumendo nasunsumana ku lulamba  lwa mumana,pantanshi yakwe pali mbwa,nasunsumana ku lulamba lwa mumana ne mbwa ile mukonka,uyu umumana ulemoneka kwati ni bangweuru,pantu ici mumana cile moneka ici kulu
5138,aka mwaice akaume kali umwa kwipikila,bushe ninshi alecita umwaice umwa kwipikila ,kale angasha ipofu umwaku sanfisha imbale, kale ufwa bwino uku kwangasha ipofu,taka fwele ne shati kale umfwa bwino
5139,imbwa nainina pe pulanga  pa kashiba," ile lolesha mukashiba, pali ici sabwike pamenshi",ile moneka kwati ile fwaya ukwikata isabi,imbwa iyi tayakwata umwenso,tailetina ukwangala pamenshi
5140,aka mwanashi nake minina nechi muntu icaku  bumba ne mfula ya bungabunga,bushe ninshi kale cita akamwana,kale angala mu mfula ya bungabunga naka fwala ne cisote,nakekata nechimutu babumba ne mfula ya bungabunga,aka mwanakashi nakafwala nefya mpepo
5141,ibumba lya bantu mu musebo nalikakila cibaluni  nentambo,abalumendo naba kashana  nabe katilila  kuntambo ya  ci baluni bale enda,bambi nabo bale konka munuma ya cibaluni,elo bambi nabeminina mumbali ya ma shitolo bale tamba,umulumendo umo pantashi ele enda icakupilibuka napapa ne cola
5142,umukashana na toloka mu muulu ale cinda, ninshi ale cita umukashana ,alesefya naumfwa bwino nafwala ne tangasa iya fitulukila,ale moneka napokelele ifi suma,naumfwa bwino na toloka naimya nama boko mu muulu
5143,shitata ali pa citukutuku nafwala ne cimpompo kumutwe,bushitata aba bafitukutuku nabafwala na tangasa iya fiita,bale ensha ifi tukutuku pamusebo,nikwisa baleya kanshi,balemoneka baleya mukalale
5144,umukashana naikata banjo kumaboko, naiminina na kobeka na banjo mumukoshi,ale lisha banjo ninshi naimanina pamusebo,ale moneka kwati ni panse ye shitolo eminine, cipalile kwati alitemwa ukulisha banjo
5145,shitata ali pacito ale bomba mucikulwa,shitata nakontama pakumona mukape aka langa utu shiishi ," petebulo lyakwa shitata pali ifibombelo, pali na lamya",shitata nafwala ishati ilya mishiilwa Isha buuta no kufiita,"kutali lutwe ye tebolo, ukuso kuli umwaku  sambila ku minwe"
5146,panse ya cikulwa Pali aba lumendo babili bale bomba,bale wamya muganda,umulumendo umo ale bika iloba mu cibaala,ninshi umubi ale lolela shofolo kumu nakwe ,panse yacikuulwa bali tulikapo iloba ilingi
5147,abanakashi batatu nabaume babili nabeminina  mumulongo, elo pantanshi yamulongo pali ibumba lya bantu nabeminina,namayo uwimine kupela alemoneka uku nashintilisha  kucibumba ,abaume babili nabeminina pantanshi elo abanakashi kunuma,nabeminina pamulongo pa matabo ya cikulwa
5148,umulumendo ali mucibansa aleteya umupila wakuminwe,ninshi ale cita umulumendo?,umulumendo nafwala ishati ilya makumbi-makumbi,ninshi napoosa umupila mu muulu,mulumendo natoloka pa kwingisha  umupila
5149,umulumendo aleangala pakapula  mumfula ya bungabunga,bushe ninshi ale cita,ale shelemuka mumfula ya bungabunga paka lipulanga,umulumendo  nafwala ifitali ifyakufwala,nafwala ne ci mpompo kumutwe
5150,imbwa nabai kakila kuntambo kumwine,imbwa ba kakile kuntambo ile nya, ku lubali lumbi nangula kunuma ya mbwa kuli icimuti ici tali,imbwa naisunsumanako pa kunyela pa lunkoto,"imbwa iya mabala mabala nabai kakila  ku ntambo, palunkoto"
5151,aba lumendo bali mucikuulwa umwa kwangalila,aba lumendo nabeminina  elo bambi  nabekala,bali pa bwangalo bwa pa citunshi tunshi,aba lumendo babili nabe minina bale tamba ifyo bale teya abanabo,ubwaku teya umupila pacitunshi tunshi
5152,namayo Ali munganda nabana bakwe,nabekala pacipuna no mwana umbi naikala panshi,"nabekala, bale lisha banjo",namayo ale funda aka mwana umwaku lisisha banjo, aka mwana naka palamina mupepi paku sambilila
5153,umulumendo naminina pa lunkoto nafwala naka sote,itoloshi nakali pa mulu we shati fili nama bala ya fiita,ishati afwele lyali buuta,panshi anyanta pali cani,kutali mpela kuli ifimuti
5154,inama Ili mu cimuti,ka lemoneka aka kashika,naka ikumbata ka lelolesha panshi,ama buula yali mu cimuti ya mutuntula,ku mulu ku lemoneka bundama wa mfula
5155,namayo ali ku mumana naikala,naikala ku lubali lwa mumana,cilemoneka kwati na luba mu muntontokanyo,nde tontokanya kuli fimuti ku lubali lwa mumana,amenshi Yale moneka makumbi makumbi
5156,"
umukashana na iminina mu musebo",nafwala ishati ilya buuta na kaputula ya makumbi makumbi,ku numa yakwe kuli ibumba lya bantu bale enda,umukashana umo ku numa yakwe na imya ifipe kukuboko,"kunuma yakwe kuli uufwele ishati lya buuta, umbi   ilya kashika"
5157,umulumendo ale enda pakati ka myotoka,ku numa yakwe kuli ing'anda,apa pa cende pali ama motoka yatatu,umulumendo ale lolesha panshi pa kwenda,na fwala ishati ilya fiita ne toloshi ilyafitulukila
5158,ibumba lya bantu lili mu ng'anda yama sambililo,umulumendo umo nafwala Ica lembwapo ishina  lye sikulu,ba shikulu bale lemba,aba lumendo babili bale lanshanya,"kutali lutwe, kukuso kuli na mayo na imya umufuko"
5159,aba kashana babili bali pamumana , bale oba nabekata ne ntambo mumumana,bale owa mumumana wa makumbi makumbi,umukashana umo ali pantashi elo umbi ali panuma bale oba, umumana uyu  uwa makumbi makumbi wali palana na lake bangweuru.
5160,ibumba lya bantu na likwata ama binera,cilemoneka bale imba bonse,naba fwala ifya kufwala fya pusana ukubalala,umulumendo umo pa ntanshi na imya ibinera ili kulu,elo ku numa yabo kuli fimuti
5161,na mayo na iminina,na mayo uyu ni nokokulu,naba fwala icitenge ca pusana ukubalala,bale beya umushishi,taba fwele insapato
5162,ibumba lya bantu na liminina pa mulu wa motoka,Bambi na bekata mu lubali lwa motoka, elo bale ensha motoka panono panono ,nde tontokanya ta kuli apa kwikala  mukati,babili abalumendo naba biina kunuma ya motoka
5163,umukashana ale enda mu musebo,na fwala ilaya lya makumbi makumbi,ku muntwe na fwala Ici sote na imya umufuko kukuboko,kukuso kwakwe kuli ama motoka,kukulyo kwakwe kuli amaluba ya katapa-katapa
5164,aba lumendo babili Bali panse,panshi yabo pali umufuko,umo na iminina na bika amaboko mwitumba,"umo na inama,na fwala Ici sote ca kashika",umulumendo umo nakontama nafwala akasote aka kashika
5165,"akanya kale seka, naka fwala naka mpepo aka buuta",Kali ne nsansa,"ka lelolesha ku mulu,na kemya ukuboko",naka fwala ishati lya buuta ne laya ilya pusana ukubalala,pa tebulo pali keke ale umfwika bwino
5166,ibumba lya bantu lile enda mu mpanga,"apa bali nipa lupili,baleya pa mulu",pali abalumendo  na bakashana bale enda mumulongo ,umo na fwala Ici sote,ku lubali lwabo kuli ifimuti na maluba
5167,umulumendo ale toloka pa bulo,umbi na sendama pa bulo,cilemoneka kwati ale fwaya uku tinya cibusa,na bifya na pamenso,umunankwe na sendama mu mutende
5168,abantu abali bane nabekala pa cakwikalapo icapala ama legeni,Ici baninapo cile batwala mu mulu noku babwesha panshi,umukashana umo ali ne nsansa,umukashana no mulumendo bale lanshanya,kutali mpela kuli umwanakashi ale enda
5169,isabi lile toloka mumeshi,ku lubali lwe Sabi kuli amabwe na maluba,ku lubali lwe libwe kuli umukashana,Kutali lutwe ya mumana kuli fimuti,ili isabi batila dolphin mu cisungu
5170,na mayo na iminina mupepi ne cakulya,cilemoneka kwati bale shitisha,umu Bali mu musebo,ku numa yabo kuli umukashana ale enda,Kutali lutwe kuli ama motoka
5171,umwanakashi Ali mu ng'anda,ale panga selauka,nafwala amakalashi aya menso,nafwala ishati ilya kashika,ku lubali lwakwe kuli icibi
5172,umulumendo na iminina mupepi ne cakulya,nde tontokanya ewale ipika,icakulya Ici cilemoneka ni nkoko,aba ne nsansa ne cakulya aipika,na bika amaboko ku numa yakwe
5173,na mayo naba bashi tata ba le'enda mu nshila,na mayo ne mpiya mu mufuko kukuboko,ba shitata naba fwala ishati elyo na kaputula iyafitulukila,na mayo nakwe na fwala ishati lya mishila ne toloshi ilyafitulukila,mu lubali lwa nshila kuli icani ne fimuti
5174,umulumendo ale Bomba mu nshishi,umulumendo umo na iminina mupepi no luputa lwa muntu,imputa sha bantu shali fula,panshi pali kula icani kwati ni mpanga,elo kutali lutwe kuli ifimuti
5175,umulumendo no mukashana nabekala pa tebulo,ku numa yabo kuli imbale natu botolo twa menshi,umulumendo na ikata itako lya mukashana,ishati lya mulumendo lili ne fiko ku numa,bale isha pa citemwiko
5176,ba shikulu nabekala panshi,naba fwala ishati lya buuta ne toloshi ilya fiita,naba fwala naka sote ne laya lya kashika,kuli ico bale lolesha ku lubali lwabo,ku numa yabo pe tuka pali lembwa paci pepala
5177,pali aba lumendo batatu apa,umo ale enda na imya aka shimbi,umo alemona motoka,umbi ale enda kulubali lwa motoka,kutali lutwe kuli ama motoka yambi mwilinga
5178,umukashana ale tema nkuni,ku lubali lwakwe menshi makasa,nde tontokanya na ku talala,ishi nkuni ku panga umulilo,ku numa yakwe kuli ing'anda
5179,umulumendo no mukashana bale lanshanya,umukashana ale moneka no bukali,nde tontokanya bale italika,cilemoneka kwati umulumendo ale londolola,"na imya no kuboko, pa kulanda shitata"
5180,ishitima Ili mu nyanji iya makumbi-makumbi,inyanji Ili pakati ka nshila mu musebo,umulumendo no mwanakashi bale enda pamo,umulumendo umo ale lolesha ishitima,ku numa ya stima kuli ama tuka
5181,abana babili bale angala,pali umwanakashi no mulumendo,bale moneka aba nsansa,bale panga iselauka,"bale angala pa cani,elo ku numa yabo kuli fimuti"
5182,ibumba lya bantu Ili mu bwato,ubwato buli mu menshi,ku ntashi kuli umulumendo ale uma ingoma,aba Bambi bale yobela ubwato,Ici kwati cangalo Ica mumenshi
5183,abantu bali bane bale owa,umo atolokela mumeshi elo ya sabukila abanakwe,babili naba iminina kutali lutwe ,umo na bika amaboko ku mutwe,amenshi Yale moneka makumbi makumbi
5184,ibumba lya bantu Ili mumbali ya mumana,banyina nabekala no mwana umukashana,abakashana babili nabekala mupepi no mumana umo bale nwa amenshi,"abaume nabekala no mwana umulumendo,ku numa yabo kuli umufuko",bonse Bali ne milimo nefyo bale cita
5185,abantu babili naba sendama pa bulo,"Bali ne nsansa,bale seka",aba ni banyina no mwana wabo,banyina naba mukumbata umwana,banyina naba fwala amakalashi ya menso
5186,abakashana babili bale bomba,naba fwala ama glovu ya muchipatala,bonse naba fwala ama kalashi ya menso,bonse bale lolesha icitabo,ku numa yabo ku mulu kuli ifipe
5187,"umukashana na ikata cimuti,na imya amolu",nafwala ishati ilya fiita ne laya ya kashika,cilemoneka kwati ale kopwa,amenso yakwe yasuma,panshi pali ulunkoto ulwa katapa-katapa
5188,umwana naba mwimya kuli bawishi,ale fwaya uku Nina pa cimpelwa,bawishi naba fwala ishati ilya fiita ,naba peta pakwimya umwana,umwana naba mubika pa cifuba
5189,akoni nake minina pakati ka nshila,akanya aka mulumendo ka le'enda keka,ku numa ya mwana kuli abaume bamo no mwana umulumendo ba le'enda,kulubali lwabo kuli ama motoka,kulubali lumbi kuli utu shimbi
